Unnamed: 0,MF: BLCA,METH: BLCA,GE: BLCA,CNA: BLCA,hsa04010,hsa04012,hsa04110,hsa04115,hsa04370,hsa04520
UBP1,0.0298736233127781,0.0129708058725286,0.0226224651053074,0.0,0,0,0,0,0,0
RPS27L,0.0,0.0125518221322511,0.045420715478364,0.0,0,0,0,0,0,0
RDH10,0.0611523007842277,0.0094520669387508,0.0862554419261844,0.0,0,0,0,0,0,0
KIF20B,0.0606957253818823,0.0128866020780166,0.1323309569683198,0.0,0,0,0,0,0,0
PLEKHB1,0.0,0.0894374565663975,0.1368149608794354,0.0,0,0,0,0,0,0
NUPL2,0.0,0.0098900676520617,0.0436852206429661,0.0,0,0,0,0,0,0
PI4KA,0.0306539486381235,0.0124523478353167,0.0255481876041145,0.0,0,0,0,0,0,0
GEMIN8,0.030405892700983,0.0349892169612358,0.0030973573270343,0.0,0,0,0,0,0,0
SLC5A4,0.0,0.506942689474169,0.2058337187916618,0.0,0,0,0,0,0,0
PJA2,0.0,0.005687905159486,0.1837436263866524,0.0,0,0,0,0,0,0
CH25H,0.0,0.1011299929862883,0.3211293068063162,0.0,0,0,0,0,0,0
BHLHA9,0.0,0.2467305189565978,0.0,0.0,0,0,0,0,0,0
PYGO1,0.0910122512427366,0.1946431453031116,0.215842546452942,0.0,0,0,0,0,0,0
CASC4,0.0,0.0158414222752116,0.0353202538302854,0.0,0,0,0,0,0,0
XPO5,0.0,0.0296669404837143,0.0582182053566322,0.0,0,0,0,0,0,0
ZNF665,0.0,0.0098767867299446,0.0278205818752151,0.587121212121212,0,0,0,0,0,0
AIPL1,0.0609223849416229,0.1696549623925478,0.0,0.0,0,0,0,0,0,0
ANKS1A,0.0612020745202909,0.0088511615942926,0.0765107750016274,0.0,0,0,0,0,0,0
RPL37A,0.0,0.0,0.0409690426317224,0.0,0,0,0,0,0,0
RPL37,0.0,0.0197043120776148,0.0224359107649044,0.0,0,0,0,0,0,0
HK3,0.0,0.2338659586065655,0.025060974866418,0.0,0,0,0,0,0,0
RAB23,0.0,0.0137978373139981,0.2237668609134777,0.0,0,0,0,0,0,0
NSMCE4A,0.0,0.0522423126862879,0.0265149763411468,0.0,0,0,0,0,0,0
ZMAT4,0.0,0.0021400082815766,0.212477116485117,0.0,0,0,0,0,0,0
ZBED4,0.0304333845433482,0.007382151830853,0.0340899708248268,0.7121212121212122,0,0,0,0,0,0
C16orf92,0.0,0.4214841134976238,0.0,0.0,0,0,0,0,0,0
RTCA,0.0,0.0050662703805338,0.0275622749499913,0.0,0,0,0,0,0,0
CDK12,0.1822114335001866,0.018383005138392,0.0008816519549428,0.0,0,0,0,0,0,0
CPLX4,0.0,0.1662586212399613,0.0,0.0,0,0,0,0,0,0
LPIN2,0.0,0.1923348380743135,0.1098972846004801,0.0,0,0,0,0,0,0
NDFIP2,0.0,0.0264354465079739,0.0110500449757624,0.0,0,0,0,0,0,0
KMT2D,1.0,0.0596263081827016,0.0242961742120367,0.0,0,0,0,0,0,0
DOT1L,0.0918352698397031,0.0012286322462006,0.0134180389109919,0.0,0,0,0,0,0,0
THSD7A,0.0915458928424914,0.0705239258636904,0.1996102045241285,0.0,0,0,0,0,0,0
DPYSL3,0.0,0.0603107665801871,0.2242279637186776,0.0,0,0,0,0,0,0
ARHGEF15,0.0,0.125120624359642,0.1384624064719429,0.0,0,0,0,0,0,0
CRAMP1,0.0,0.0316494828027686,0.0,0.0,0,0,0,0,0,0
RAB6B,0.0,0.0326985313346415,0.0010722690467475,0.0,0,0,0,0,0,0
SNAP29,0.0306366504885731,0.0592735423027134,0.0080249330142959,0.0,0,0,0,0,0,0
TADA2B,0.0597562498408637,0.0261044943031197,0.048952996950019,0.0,0,0,0,0,0,0
CENPT,0.0612399642262925,0.0389875718328654,0.0349100453254057,0.409090909090909,0,0,0,0,0,0
CENPW,0.0,0.112700260521269,0.1578578444894999,0.0,0,0,0,0,0,0
MYO1A,0.1215846390192293,0.1796477997186485,0.0751756039260934,0.0,0,0,0,0,0,0
AP4B1,0.0305182487839663,0.0042979096495398,0.0091664104056676,0.0,0,0,0,0,0,0
SLC26A11,0.0,0.0569493512246439,0.0128945196543028,0.7348484848484849,0,0,0,0,0,0
IRX2,0.0,0.601807113193093,0.2147212933216959,0.0,0,0,0,0,0,0
FAM185A,0.0,0.0075631419828318,0.0179649436602227,0.0,0,0,0,0,0,0
ZNF253,0.0,0.032040064468362,0.0785162697389166,0.0,0,0,0,0,0,0
POC1A,0.0,0.036039067794498,0.2385017162759818,0.0,0,0,0,0,0,0
ARHGAP29,0.0916767758914042,0.0980580763816195,0.036361580742616,0.0,0,0,0,0,0,0
DNTT,0.0,0.4932751935184363,0.0,0.0,0,0,0,0,0,0
IPO7,0.0305522762175935,0.0104887355498425,0.0831315248301971,0.0,0,0,0,0,0,0
HPD,0.0,0.0,0.4090701554264527,0.0,0,0,0,0,0,0
BRIX1,0.0,0.0133338059959754,0.0637773455332535,0.0,0,0,0,0,0,0
SLC1A3,0.0,0.0322628458628092,0.056643778127811,0.0,0,0,0,0,0,0
AMOTL1,0.030136188413817,0.0109046209730859,0.1495255685183558,0.0,0,0,0,0,0,0
DDHD1,0.028999435352404,0.0076188521535763,0.0694351208251708,0.0,0,0,0,0,0,0
GNPTG,0.0,0.023245936752425,0.0083883868546817,0.0,0,0,0,0,0,0
SLF1,0.0,0.005669932465659,0.0,0.0,0,0,0,0,0,0
CELF5,0.0,0.0457418863562237,0.0763168864032187,0.0,0,0,0,0,0,0
RAB39B,0.0,0.0429540242482089,0.1476117966360891,0.0,0,0,0,0,0,0
CHRM5,0.0306996887988545,0.1344867183531871,0.0880929969390555,0.0,0,0,0,0,0,0
ECD,0.0,0.0013720380739416,0.0261696007293877,0.0,0,0,0,0,0,0
NEXN,0.0,0.0829044223258286,0.2991795051012846,0.0,0,0,0,0,0,0
SYNPO2,0.0866486337381595,0.0,0.5836360547260537,0.0,0,0,0,0,0,0
SDAD1,0.0607632885510078,0.0600794248460345,0.0202845608479179,0.0,0,0,0,0,0,0
LIN54,0.029668909150638,0.0093961369302224,0.0121263218825095,0.0,0,0,0,0,0,0
CSRNP2,0.0,0.0418361991955763,0.0009158594950115,0.0,0,0,0,0,0,0
PHKA2,0.0612073012097542,0.185220818888754,0.0498030409406351,0.0,0,0,0,0,0,0
FLCN,0.0302897746650473,0.0145413824117776,0.0434090556729477,0.0,0,0,0,0,0,0
TGM5,0.0306002027119746,0.3860527244994159,0.1464413252647405,0.0,0,0,0,0,0,0
MOSPD2,0.0611986724442346,0.2055744387425535,0.0031070772330474,0.0,0,0,0,0,0,0
PRDM5,0.0914475199088815,0.2351195531045767,0.1983824391343054,0.0,0,0,0,0,0,0
ACBD5,0.030328676673534,0.0011328963325351,0.0233711055558858,0.2803030303030303,0,0,0,0,0,0
FOXJ3,0.0,0.0452492185919956,0.0296794858478675,0.0,0,0,0,0,0,0
KIF5C,0.0605085664280429,0.014593413439164,0.037928912404914,0.0,0,0,0,0,0,0
FAM107A,0.0,0.0256871955563357,0.5664831847677495,0.0,0,0,0,0,0,0
ZNF44,0.0306100606463235,0.0041542898362195,0.0325887327838917,0.0,0,0,0,0,0,0
XCL2,0.0,0.0,0.1502523679588169,0.0,0,0,0,0,0,0
CDK20,0.0,0.0070721237180157,0.0984818227444976,0.0,0,0,0,0,0,0
LRRC3B,0.0,0.2288091834776132,0.0,0.0,0,0,0,0,0,0
NDC1,0.0,0.0366512724870934,0.1166127740307461,0.0,0,0,0,0,0,0
ZNF483,0.0305030314759179,0.1153935873734215,0.191569971984566,0.6742424242424242,0,0,0,0,0,0
KCNA3,0.0,0.5532631514880121,0.1631646123565177,0.0,0,0,0,0,0,0
TM4SF4,0.0,0.3338414812517729,0.2911646240982224,0.0,0,0,0,0,0,0
TMEM234,0.0306576309551787,0.0183367595221042,0.0601018779519319,0.0,0,0,0,0,0,0
ENOX2,0.0,0.1931751243702147,0.0332421398359344,0.0,0,0,0,0,0,0
ENOX1,0.0303822969512039,0.0004354477897294,0.1628949890998758,0.0,0,0,0,0,0,0
ESM1,0.0,0.2086184458317749,0.415711865933464,0.0,0,0,0,0,0,0
RBM25,0.0306515880515612,0.0106720086758509,0.0085802414189877,0.0,0,0,0,0,0,0
FANCB,0.0306886692197212,0.2333409707004904,0.1573536405158727,0.0,0,0,0,0,0,0
POLA2,0.0,0.0079033859745338,0.0962875925759731,0.0,0,0,0,0,0,0
ARHGAP28,0.0,0.0,0.1255301954232571,0.0,0,0,0,0,0,0
SENP5,0.0,0.0118453042326982,0.0081948919548464,0.8257575757575757,0,0,0,0,0,0
NT5C3A,0.0,0.0125910137245824,0.0236738120385124,0.0,0,0,0,0,0,0
ZNF223,0.0,0.0281178163300199,0.0749954911604589,0.0,0,0,0,0,0,0
MPC2,0.0,0.0174551824270143,0.0088742088488153,0.0,0,0,0,0,0,0
NDUFAF6,0.0,0.0056950142117502,0.0630767252673847,0.0,0,0,0,0,0,0
ZDHHC11,0.0307294176234386,0.5119674703668148,0.0431193504038876,0.7803030303030303,0,0,0,0,0,0
MCPH1,0.0,0.005947183461516,0.0615533448609482,0.9886363636363636,0,0,0,0,0,0
PARP3,0.0,0.0695033069016417,0.0365281099639508,0.0,0,0,0,0,0,0
SLC35E1,0.0307369061948388,0.0347638045979516,0.0119695055382261,0.0,0,0,0,0,0,0
ALPK3,0.0305166589568855,0.1885120871794115,0.1896319027237313,0.0,0,0,0,0,0,0
TUBB6,0.0,0.2997967624812854,0.1620244492155737,0.0,0,0,0,0,0,0
SEC24A,0.0,0.0235731121380047,0.0204566603559169,0.0,0,0,0,0,0,0
TAF2,0.0,0.0222655890210764,0.0131388029881456,0.0,0,0,0,0,0,0
TMPO,0.0,0.004594580630562,0.0993438700415021,0.0,0,0,0,0,0,0
GPR143,0.0,0.0160623280350025,0.0075447343496425,0.0,0,0,0,0,0,0
NAT8L,0.0,0.1384707538798933,0.0731974569971215,0.0,0,0,0,0,0,0
TXNL1,0.0,0.0085125186382948,0.0098475348661868,0.0,0,0,0,0,0,0
FBN3,0.1496680056856952,0.1519271473642258,0.0,0.0,0,0,0,0,0,0
CHD7,0.0609086822241037,0.0111431804720639,0.0585356377231805,0.0,0,0,0,0,0,0
PPP1R10,0.0305278171673523,0.0123086915808403,0.0260389601923855,0.0,0,0,0,0,0,0
SOX8,0.0,0.2989316966454484,0.254191502283171,0.0,0,0,0,0,0,0
ANGPTL2,0.0,0.4337454769446827,0.2492099778678586,0.0,0,0,0,0,0,0
ORC1,0.0299473214975737,0.0160317061949775,0.2386074978838839,0.0,0,0,1,0,0,0
KLF2,0.0,0.0130501320222623,0.3463371762737579,0.0,0,0,0,0,0,0
PIBF1,0.0,0.0217295456368732,0.0088632099338815,0.0,0,0,0,0,0,0
KAT6A,0.1434837739553087,0.0072200240270066,0.0559604239528372,0.5303030303030303,0,0,0,0,0,0
YPEL2,0.0,0.0032735738625079,0.0710434514553812,0.7348484848484849,0,0,0,0,0,0
MRC2,0.0600314864585684,0.0044942157903745,0.1358184273637395,0.7348484848484849,0,0,0,0,0,0
SYT15,0.0306937877222629,0.0609242854457894,0.1622383541217453,0.0,0,0,0,0,0,0
PLA2G2A,0.0,0.0563673616063383,0.4246530294848099,0.0,0,0,0,0,0,0
RIPPLY2,0.0307422767934369,0.0048056835556372,0.0931460348638806,0.8219696969696969,0,0,0,0,0,0
RAB43,0.0,0.0062823036894171,0.0627369842517332,0.0,0,0,0,0,0,0
GBP5,0.0305143844899527,0.0680972075343397,0.0813771088934064,0.0,0,0,0,0,0,0
TNPO3,0.0605547324929997,0.0124760545230682,0.0139747942940045,0.0,0,0,0,0,0,0
SCARA5,0.0306557610028524,0.0381882358716931,0.7362164215638101,0.9545454545454546,0,0,0,0,0,0
MRPL42,0.0,0.0069078080015002,0.051567451723078,0.0,0,0,0,0,0,0
WASF2,0.0,0.0164504747277596,0.0962707609546079,0.0,0,0,0,0,0,1
RASD2,0.0,0.0252371983379575,0.1892937252803486,0.0,0,0,0,0,0,0
KCTD15,0.0303600295823503,0.1551474973957386,0.0923431931869953,0.0,0,0,0,0,0,0
SPANXD,0.0,0.6253511221976887,0.0,0.0,0,0,0,0,0,0
IFT46,0.0,0.0649415293743506,0.0423191411999846,0.6136363636363635,0,0,0,0,0,0
SLC18A2,0.0,0.1776681920759022,0.1036037207330268,0.0,0,0,0,0,0,0
NEUROD1,0.0305202134429584,0.3778498930263775,0.0,0.0,0,0,0,0,0,0
KIF18A,0.0613061509648376,9.707317272371804e-05,0.2643770840056734,0.0,0,0,0,0,0,0
MYBPC1,0.0863008331202226,0.148644130230265,0.0266739727940451,0.0,0,0,0,0,0,0
KLF3,0.0,0.0593365855750079,0.038267127946657,0.0,0,0,0,0,0,0
TPRN,0.0614192516763014,0.0109142113480094,0.0307709168886154,0.0,0,0,0,0,0,0
KLK8,0.0,0.2853266601909193,0.0343052281154185,0.0,0,0,0,0,0,0
SRGAP3,0.0,0.0334337846264054,0.0397463492786138,0.0,0,0,0,0,0,0
SEC63,0.0305608292185593,0.0151902709630758,0.02063506887284,0.8219696969696969,0,0,0,0,0,0
PNMA3,0.0,0.1170260918556538,0.1131032216577513,0.0,0,0,0,0,0,0
FRMPD4,0.029854936934922,0.0075760220942773,0.0,0.0,0,0,0,0,0,0
DHX38,0.0307262181124201,0.0148569298481266,0.0086147447208638,0.409090909090909,0,0,0,0,0,0
FBLN5,0.0,0.0467750597632822,0.3196570544677941,0.0,0,0,0,0,0,0
CD3EAP,0.030718659327005,0.0052370510908809,0.1200949396814392,0.0,0,0,0,0,0,0
HDHD3,0.0303331773280498,0.016758053891724,0.0519699718782602,0.0,0,0,0,0,0,0
SREBF1,0.030626910857845,0.0244399604246032,0.0872271776659582,0.0,0,0,0,0,0,0
FAM173A,0.0,0.0178727741364365,0.0680092503723271,0.0,0,0,0,0,0,0
MOCS3,0.0306093393902389,0.0388646465120926,0.0404576170162627,0.0,0,0,0,0,0,0
DOC2A,0.0307202117418442,0.0166039687477804,0.002490717524056,0.0,0,0,0,0,0,0
TUBB1,0.0,0.1345188512096297,0.1119729194652046,0.0,0,0,0,0,0,0
NEUROD4,0.0307236858115325,0.0798139259451497,0.0,0.0,0,0,0,0,0,0
ZDHHC7,0.0614777536279737,0.0154655101467025,0.0411864953830996,0.0,0,0,0,0,0,0
CDKL5,0.0,0.1511831970000142,0.0801494267784513,0.0,0,0,0,0,0,0
SLC9C1,0.0,0.3507511345942553,0.0631771128893229,0.0,0,0,0,0,0,0
KIF4B,0.0306265408962986,0.1694135358521715,0.0,0.0,0,0,0,0,0,0
CETN1,0.0,0.3815281303275118,0.0,0.0,0,0,0,0,0,0
DRG2,0.0,0.0302484141404813,0.0105235678839761,0.0,0,0,0,0,0,0
LCE3A,0.0,0.0237794763601246,0.0,0.0,0,0,0,0,0,0
SELE,0.0302319691928695,0.2423192279359699,0.3535853030776184,0.0,0,0,0,0,0,0
TACC2,0.0583782095893274,0.0,0.1895481505591989,0.0,0,0,0,0,0,0
TAF12,0.0,0.0060838821533329,0.0241712930426087,0.0,0,0,0,0,0,0
REC8,0.0,0.5828509836768248,0.0237214280637415,0.0,0,0,0,0,0,0
MYO1B,0.0,0.1072967784867378,0.0387632238190984,0.0,0,0,0,0,0,0
LHX2,0.0,0.2333850012181435,0.2050953030799018,0.0,0,0,0,0,0,0
GRM1,0.0901992234746296,0.0381728857791246,0.2184967446303746,0.0,0,0,0,0,0,0
FAM120A,0.09197419656488,0.0117518648783715,0.0176735996969194,0.6742424242424242,0,0,0,0,0,0
CASS4,0.0,0.0066663233599522,0.0977349303312608,0.0,0,0,0,0,0,0
UTP18,0.0307249507572866,0.0066492216351659,0.0539567303028538,0.0,0,0,0,0,0,0
DHX32,0.0306830687603619,0.2005420774145592,0.0338242655479618,0.0,0,0,0,0,0,0
HES7,0.0,0.019245430805127,0.0014970552510045,0.0,0,0,0,0,0,0
PHETA2,0.0,0.0,0.0,0.0,0,0,0,0,0,0
CLN8,0.0,0.0010451282024098,0.0578279645068065,0.9204545454545454,0,0,0,0,0,0
MCM3AP,0.0302288331567409,0.0302813230229139,0.0051826637988148,0.0,0,0,0,0,0,0
CYP2C8,0.0609993466967694,0.0,0.0152115405956211,0.0,0,0,0,0,0,0
NAIF1,0.0304686291024261,0.2914533070464176,0.036984860359857,0.0,0,0,0,0,0,0
ITPR2,0.0598521062254414,0.0254733184413483,0.0300187048539613,0.0,0,0,0,0,0,0
TRPC4,0.1213506201789084,0.0944136753861636,0.1749299227055435,0.0,0,0,0,0,0,0
UFSP2,0.0307681260711344,0.0397494951161761,0.0842545389779699,0.6704545454545454,0,0,0,0,0,0
NFE2L1,0.0,0.0177313948850642,0.0429948561574383,0.0,0,0,0,0,0,0
SKA3,0.0,0.0103557260571116,0.3327476562012478,0.0,0,0,0,0,0,0
IL17RE,0.0297674026100355,0.2199935298161675,0.0607733836928908,0.0,0,0,0,0,0,0
MPZL2,0.0307372720607476,0.0556738356756954,0.0210239015591052,0.6136363636363635,0,0,0,0,0,0
MPZL3,0.0,0.0289753207305626,0.0278834722765849,0.6136363636363635,0,0,0,0,0,0
HIGD1C,0.0,0.2321937980781866,0.0,0.0,0,0,0,0,0,0
JPH4,0.0,0.148926585041207,0.2565142881867847,0.0,0,0,0,0,0,0
TTC30A,0.0305803085946632,0.0555828723162524,0.0313114387307176,0.0,0,0,0,0,0,0
TMC6,0.0,0.3845152404537299,0.1325704912964987,0.7348484848484849,0,0,0,0,0,0
INTS13,0.0,0.0030289321271674,0.0,0.0,0,0,0,0,0,0
FITM2,0.0,0.0134893009222112,0.0957541664319361,0.0,0,0,0,0,0,0
PTCD2,0.0,0.0138259635481497,0.023230718352956,0.0,0,0,0,0,0,0
KIF4A,0.0,0.2383152331735253,0.3627038794936647,0.0,0,0,0,0,0,0
NUDT3,0.0,0.0048113870706099,0.0431608948174528,0.0,0,0,0,0,0,0
TGM1,0.0919163804501554,0.0178828063891975,0.1193371364739612,0.0,0,0,0,0,0,0
AP1S1,0.0,0.1322705348929982,0.0808875759527899,0.0,0,0,0,0,0,0
POLR2J3,0.0,0.0101623275090355,0.0079013415257725,0.0,0,0,0,0,0,0
AURKAIP1,0.0,0.0421052270453192,0.0633667546190639,0.0,0,0,0,0,0,0
RNF17,0.0303054992691563,0.2041416795397027,0.2054660598644879,0.0,0,0,0,0,0,0
ESS2,0.0,0.0,0.0,0.0,0,0,0,0,0,0
MCEMP1,0.0,0.0,0.0,0.0,0,0,0,0,0,0
C8A,0.0,0.5677035375067436,0.0,0.0,0,0,0,0,0,0
PMM2,0.0,0.0,0.0866434368971461,0.3295454545454545,0,0,0,0,0,0
SHPRH,0.0301383907320496,0.0090227772807037,0.0847711830393589,0.0,0,0,0,0,0,0
PPP4R3A,0.0,0.0,0.0,0.0,0,0,0,0,0,0
SLC8A2,0.0302792628499275,0.1519914368029394,0.274746535022717,0.0,0,0,0,0,0,0
SFMBT1,0.0,0.0051359251193709,0.0069265803274406,0.0,0,0,0,0,0,0
RNF122,0.0,0.0209016664784542,0.1708266263291446,0.9545454545454546,0,0,0,0,0,0
PPP2R5B,0.0307388138990747,0.0083170380109999,0.0479465331359616,0.0,0,0,1,0,0,0
KYNU,0.0613778369439668,0.0,0.0454455125392175,0.0,0,0,0,0,0,0
TXNDC17,0.0,0.0076813074696643,0.0282639691162484,0.0,0,0,0,0,0,0
FSIP2,0.0604565618131056,0.4154615541066161,0.023452963622781,0.0,0,0,0,0,0,0
CKMT2,0.0613408899862848,0.1474674628474116,0.2990985032882607,0.0,0,0,0,0,0,0
GLP1R,0.0,0.1006343844383086,0.1845108145621662,0.0,0,0,0,0,0,0
GRM5,0.0910863927361074,0.3825497473671892,0.0,0.0,0,0,0,0,0,0
ZNF491,0.0614851770871648,0.012200574685979,0.0686401454645863,0.0,0,0,0,0,0,0
ANO9,0.0,0.0376103177331287,0.05617278597482,0.0,0,0,0,0,0,0
EIF4E3,0.0,0.0162675071554321,0.13600468068351,0.0,0,0,0,0,0,0
ARHGAP1,0.0,0.0008426872769125,0.1000822657634768,0.0,0,0,0,0,0,0
VSIG1,0.0,0.1335636525912166,0.2175291587996208,0.0,0,0,0,0,0,0
UQCRFS1,0.0,0.053888259550355,0.0269033550720968,0.0,0,0,0,0,0,0
TFEC,0.0,0.0,0.0224701308329964,0.0,0,0,0,0,0,0
DCK,0.0,0.0870818845561615,0.0351108733464842,0.0,0,0,0,0,0,0
GUCY2D,0.0,0.1160973898664815,0.1019929945845896,0.0,0,0,0,0,0,0
ZNF334,0.0303850371885008,0.3185807900011373,0.0462551989883441,0.0,0,0,0,0,0,0
CLEC4M,0.0302945419478793,0.1896195845625599,0.3307800187775307,0.0,0,0,0,0,0,0
PDK3,0.0,0.2225287967553454,0.0083712217858445,0.0,0,0,0,0,0,0
ANG,0.0,0.0151189894906639,0.1457506885536174,0.0,0,0,0,0,0,0
CTDSP2,0.0,0.0306444240930348,0.076210726948797,0.0,0,0,0,0,0,0
NEGR1,0.0,0.0945976402831776,0.4569527260643533,0.0,0,0,0,0,0,0
SRP68,0.0,0.0401244581672767,0.0106433751086216,0.7348484848484849,0,0,0,0,0,0
KLHL1,0.0307409128933882,0.1746457089832226,0.0,0.0,0,0,0,0,0,0
ZXDB,0.030766385758232,0.2888063128695151,0.1025846256652631,0.0,0,0,0,0,0,0
RHPN2,0.0307585193627472,0.0177843320292194,0.1081279278471847,0.0,0,0,0,0,0,0
NINJ1,0.0,0.071749616454312,0.0332834703423511,0.6742424242424242,0,0,0,0,0,0
B9D1,0.0,0.0144934549727856,0.0361181486241172,0.0,0,0,0,0,0,0
TNNT2,0.0293368950094843,0.377938339035171,0.3293884072441436,0.2727272727272727,0,0,0,0,0,0
PPARGC1B,0.0302193143395903,0.0076545659254816,0.1538871885212738,0.0,0,0,0,0,0,0
PLA2G10,0.0,0.0,0.1030761417159952,0.0,0,0,0,0,0,0
CENPV,0.0,0.1149894904644253,0.0716323941048141,0.0,0,0,0,0,0,0
MYCBPAP,0.03049526812395,0.0332795582768039,0.0152844587396408,0.0,0,0,0,0,0,0
NCLN,0.0,0.0091095148171435,0.0710985714665685,0.0,0,0,0,0,0,0
TM4SF20,0.0,0.1310677791183873,0.0,0.7840909090909091,0,0,0,0,0,0
SCN1B,0.0,0.0076912515820203,0.2440038819685507,0.0,0,0,0,0,0,0
RWDD3,0.0307346370672482,0.0059662535972238,0.0035748657387019,0.0,0,0,0,0,0,0
MMS22L,0.0606538394128786,0.0081155244572585,0.066009177613495,0.8219696969696969,0,0,0,0,0,0
BAG5,0.0,0.0173098234171166,0.0570205968532888,0.0,0,0,0,0,0,0
ATL2,0.029034197132981,0.040608090554544,0.031442722841249,0.0,0,0,0,0,0,0
GSG1,0.0,0.2932256753364479,0.1326728370292108,0.2575757575757575,0,0,0,0,0,0
PPM1F,0.0609583186647964,0.0665508451215974,0.0649710030151942,0.0,0,0,0,0,0,0
SLC25A42,0.0306089686329984,0.0059340437581711,0.0557272306172846,0.0,0,0,0,0,0,0
CDHR5,0.0,0.0112990018368418,0.0142024836328985,0.7992424242424243,0,0,0,0,0,0
LPAR6,0.0611940783747593,0.0,0.0715798320106428,0.5909090909090908,0,0,0,0,0,0
B4GALNT2,0.030623133486742,0.038366211798326,0.3944941050147831,0.0,0,0,0,0,0,0
ADCK5,0.0,0.0452126192296965,0.0843801512778935,0.0,0,0,0,0,0,0
GSAP,0.0,0.0106095365877986,0.0160330419258965,0.0,0,0,0,0,0,0
PISD,0.0,0.0897659160490049,0.0309686862863512,0.0,0,0,0,0,0,0
IFI35,0.0,0.0794846406372708,0.0135270300457553,0.0,0,0,0,0,0,0
HNF4G,0.0,0.098694578139827,0.0475873475634154,0.0,0,0,0,0,0,0
NR1I3,0.0,0.1405922867355079,0.0162194626589276,0.0,0,0,0,0,0,0
PTMS,0.0,0.0467787666161602,0.048296904128023,0.0,0,0,0,0,0,0
COQ3,0.0307341413360684,0.2512484874507265,0.0023367581112235,0.8219696969696969,0,0,0,0,0,0
SPICE1,0.0,0.0249013030246426,0.0333691284256336,0.0,0,0,0,0,0,0
RHCG,0.0,0.1308296286326606,0.274721718539731,0.0,0,0,0,0,0,0
ELOVL2,0.0,0.2632868039257948,0.1482779945414065,0.0,0,0,0,0,0,0
ZNF84,0.0,0.0065237232711921,0.0062825491863603,0.3333333333333333,0,0,0,0,0,0
VNN2,0.0306573535764917,0.0748480790276974,0.1738727312247731,0.0,0,0,0,0,0,0
CLDN14,0.0,0.1689103710750463,0.0670372078244905,0.0,0,0,0,0,0,0
CCDC90B,0.0307293340037768,0.2246141780043277,0.0011438099933981,0.0,0,0,0,0,0,0
AKAP7,0.0305133371820061,0.0255675021369648,0.1510445655421468,0.0,0,0,0,0,0,0
MAP1A,0.1209714067185821,0.025863233793206,0.3370098141649678,0.0,0,0,0,0,0,0
ZNF286A,0.0298163787726642,0.0178282787522154,0.0188488315377401,0.7878787878787878,0,0,0,0,0,0
SERPINB10,0.0,0.0,0.2131616395423868,0.678030303030303,0,0,0,0,0,0
MED20,0.0,0.0970966471069652,0.0034130904378355,0.0,0,0,0,0,0,0
PPP2R2B,0.0293510731386312,0.0713673324840095,0.2564262094219567,0.0,0,0,0,0,0,0
HRNR,0.1833354928090959,0.378231623370806,0.1800229953703135,0.0,0,0,0,0,0,0
PIF1,0.0,0.0077610017299094,0.1744943343825135,0.0,0,0,0,0,0,0
RPL26L1,0.0,0.0461094290730768,0.054505258250114,0.0,0,0,0,0,0,0
ATP1B4,0.0,0.2477768244336119,0.0,0.0,0,0,0,0,0,0
ONECUT3,0.0,0.0711808705641972,0.0,0.5492424242424242,0,0,0,0,0,0
ATP6V1B1,0.0305901348251999,0.0565032479652483,0.1074790419854352,0.0,0,0,0,0,0,0
GRHPR,0.0,0.0222450256490303,0.0400733380994218,0.0,0,0,0,0,0,0
SUSD3,0.0307315974288437,0.0356803567113459,0.0158444259024437,0.6742424242424242,0,0,0,0,0,0
PAK1IP1,0.0,0.0088748942221275,0.0211105768128823,0.0,0,0,0,0,0,0
TCEA1,0.0,0.0579517160145708,0.0132661230994812,0.0,0,0,0,0,0,0
CHODL,0.0305992257114447,0.0,0.1984201178151388,0.0,0,0,0,0,0,0
SLC44A2,0.0,0.0147350890906032,0.0326279049245223,0.0,0,0,0,0,0,0
WFIKKN2,0.0,0.0892000652312346,0.3725862000315426,0.0,0,0,0,0,0,0
CBLIF,0.0,0.0,0.0,0.0,0,0,0,0,0,0
PFAS,0.0307538175599183,0.0036092918009017,0.0525855912308689,0.0,0,0,0,0,0,0
FBLN2,0.0,0.0988552593011874,0.3234740021447626,0.0,0,0,0,0,0,0
MED30,0.0,0.0134933359308541,0.0353161886111973,0.0,0,0,0,0,0,0
FOXJ2,0.0610854367692484,0.0077330679444167,0.0662582061782273,0.0,0,0,0,0,0,0
MBD6,0.0306130044373678,0.0605325723801853,0.0334925717021036,0.0,0,0,0,0,0,0
EML5,0.0608743265229525,0.0041668123063067,0.0468933443933909,0.0,0,0,0,0,0,0
CEP350,0.0,0.0181838875636825,0.0056630376673983,0.0,0,0,0,0,0,0
ZNF479,0.0305587243416145,0.0,0.0,0.0,0,0,0,0,0,0
ARL6IP5,0.0307230662842653,0.0853112202542649,0.0693346390586422,0.0,0,0,0,0,0,0
FARP2,0.0,0.0075853914027773,0.0194934940229213,0.7840909090909091,0,0,0,0,0,0
TMEM38B,0.0,0.0161320207448071,0.0052480447974788,0.6742424242424242,0,0,0,0,0,0
NEUROD6,0.0,0.685539916317828,0.0,0.0,0,0,0,0,0,0
SCAP,0.0303951446488565,0.0082959305729511,0.0403483879081826,0.0,0,0,0,0,0,0
SOAT2,0.0,0.0711237497928397,0.2264831069051623,0.0,0,0,0,0,0,0
