gene1,gene2
RPL37A,RPL28
RPL37A,FLT3LG
RPL37A,RPL35A
RPL37A,SRP19
RPL37A,MRPS14
RPL37A,NACA
RPL37A,RPLP2
RPL37A,RPL17-C18orf32
RPL37A,RSRC1
RPL37A,FAU
RPL37A,RPL27
RPL37A,MRPL22
RPL37A,RPLP0
RPL37A,SMKR1
RPL37A,RPS13
PARP14,IFIH1
RPL7L1,RPS15
RPL7L1,RPS10-NUDT3
RPL7L1,RPL26
RPL7L1,RPS25
RPL7L1,RPS20
RPL7L1,RPL17
RPL7L1,RPS7
RPL7L1,RPS5
RPL7L1,RPL26L1
RPL7L1,RPS28
RPL7L1,RPL30
RPL7L1,RPS17
RPL7L1,MRPL36
RPL7L1,BOP1
RPL7L1,RSL1D1
RPL7L1,RPL23
RPL7L1,RPS19
RPL7L1,RACK1
RPL7L1,RPL36
RPL7L1,RPS10
RPL7L1,RPS4Y2
RPL7L1,NSA2
RPL7L1,RPL11
RPL7L1,RPL9
RPL7L1,RPL18
RPL7L1,WDR74
RPL7L1,RPS13
RPL7L1,FAU
RPL7L1,RPL27
RPL7L1,RPLP0
RPL7L1,RPL17-C18orf32
RPL7L1,RPLP2
RPL7L1,RPL28
RPL7L1,RPS27
RPL7L1,FLT3LG
RPL7L1,RPL35A
MCM10,ORC4
MCM10,RECQL4
MCM10,MCM3
MCM10,TIMELESS
MCM10,MRC1
TAF1L,TAF4B
SRPRB,SRP19
SRPRB,SRP72
SRPRB,SRP54
NDUFA3,NDUFA13
NDUFA3,COX7B
NDUFA3,NDUFAB1
NDUFA3,NDUFC1
NDUFA3,NDUFC2-KCTD14
NDUFA3,NDUFA6
NDUFA3,UQCRB
NDUFA3,NDUFB2
NDUFA3,NDUFV1
NDUFA3,COX4I1
NDUFA3,COX6C
NDUFA3,COX7C
NDUFA3,NDUFB1
NDUFA3,TIMMDC1
NDUFA3,UQCR11
NDUFA3,COX6B1
PPP2CA,PRKCB
PPP2CA,INTS11
PPP2CA,IRAK4
PPP2CA,ANAPC4
PPP2CA,SUPT5H
PPP2CA,INTS9
PPP2CA,REC8
PPP2CA,PPFIA2
PPP2CA,WWTR1
PPP2CA,AKT1
PPP2CA,SLMAP
PPP2CA,YAP1
PPP2CA,STK3
PPP2CA,CDC27
PPP2CA,ARPP19
PPP2CA,INTS4
PPP2CA,INTS8
MME,NCAM1
MME,RDX
NSFL1C,UBXN8
UGT1A3,CYP1B1
UGT1A3,CYP3A4
UGT1A3,CYP2D6
UGT1A3,CYP2E1
U2SURP,CHERP
U2SURP,DDX42
U2SURP,PUF60
VAMP2,SNCA
VAMP2,SLC18A2
VAMP2,UNC13B
VAMP2,NAPB
VAMP2,VTI1B
VAMP2,HSPA8
FHIT,WWOX
SEPHS2,SELENOT
SEPHS2,TXNRD1
SEPHS2,TXNRD3
SEPHS2,SCLY
PSMD6,ADRM1
PSMD6,UBB
PSMD6,PSMD9
PSMD6,PSMC3
PSMD6,KIAA2012
PSMD6,UBC
PSMD6,PSMC6
PSMD6,PSMB3
PSMD6,SEM1
PSMD6,PAAF1
PSMD6,MPND
PTK7,CCKBR
TIMMDC1,NDUFV1
TIMMDC1,NDUFA13
SELENOK,SELENOT
SELENOK,SELENOH
SELENOK,SELENOW
FTO,YTHDF2
FTO,YTHDC1
FTO,YTHDF3
SELENOT,SELENOH
SELENOT,SELENOW
SELENOT,MIEN1
CDKN2A,CTNNB1
CDKN2A,CDKN2AIP
CDKN2A,MYC
CDKN2A,MTAP
CDKN2A,BRAF
CDKN2A,AKT1
CDKN2A,HIF1A
PEG10,SGCE
BRCA1,POLD1
BRCA1,ANAPC16
BRCA1,AKT3
BRCA1,TUBGCP5
BRCA1,H2AX
BRCA1,ANAPC4
BRCA1,RAD17
BRCA1,PCGF2
BRCA1,RAD51D
BRCA1,ANAPC13
BRCA1,MYC
BRCA1,XRCC3
BRCA1,ANAPC10
BRCA1,UIMC1
BRCA1,PHC1
BRCA1,SEM1
BRCA1,ACACA
BRCA1,UBC
BRCA1,CDC27
BRCA1,H2BC3
BRCA1,RAD51B
BRCA1,HDAC2
BRCA1,ERCC5
BRCA1,AKT1
BRCA1,RAD51
BRCA1,PHC3
BRCA1,DROSHA
BRCA1,LIG4
BRCA1,ANAPC15
BRCA1,PIAS1
BRCA1,XRCC4
UTP25,DDX52
UTP25,TBL3
UTP25,EMG1
PCCB,PC
PCCB,ACSS3
PCCB,ECHDC1
PCCB,ACACA
PCCB,ALDH6A1
PCCB,NELFCD
BRAF,PRKCB
BRAF,PTPN11
CALML4,MARCKS
CALML4,TRPV1
CALML4,ORAI1
CALML4,PLCG2
CALML4,SNCA
CALML4,CAMK2A
CALML4,UNC13B
CALML4,PHKG2
CALML4,DLG4
CALML4,CAMK1D
CALML4,NOS1
CALML4,UNC13A
CALML4,MIP
CALML4,MYBPC3
CALML4,RYR3
CALML4,GRIN2B
TIGIT,CTLA4
TIGIT,CD226
NDUFB2,COX6B1
NDUFB2,UQCRB
NDUFB2,UQCR11
NDUFB2,NDUFA6
NDUFB2,NDUFB1
NDUFB2,COX7C
NDUFB2,NDUFC1
NDUFB2,NDUFAB1
NDUFB2,COX4I1
NDUFB2,NDUFV1
NDUFB2,COX7B
NDUFB2,NDUFA13
CACNA2D3,CACNA1A
CACNA2D3,CACNB4
SMYD3,HELZ
FXN,FECH
FXN,SCLY
FXN,HMOX2
FXN,LYRM4
FXN,HEPH
PIK3CG,PIK3R1
PIK3CG,LYN
PIK3CG,PIK3R6
PIK3CG,AKT1
PIK3CG,PIP5K1C
PIK3CG,GNAI1
PIK3CG,PIP4K2B
PIK3CG,AKT3
PIK3CG,PIK3CB
PRKRIP1,PRPF8
IFT56,IFT20
TRPC1,TRPC4
TRPC1,TRPV1
TRPC1,ORAI1
TRPC1,STIM1
SUCLG2,RGS6
SUCLG2,RGS13
SUCLG2,SUCLA2
SUCLG2,RGS21
SUCLG2,ACACA
ADCY5,GNAI1
MALSU1,NSUN4
MALSU1,MRPS30
MALSU1,MTERF4
MALSU1,MRPL37
MALSU1,MIURF
MALSU1,MRPL45
MALSU1,RPL23
MALSU1,MRPL42
MALSU1,MRPL36
MALSU1,MRM1
MALSU1,RPL26L1
MALSU1,MTRES1
MALSU1,MRPL22
MALSU1,NDUFAB1
MALSU1,MRPL28
MALSU1,RPL26
AZI2,IKBKG
AZI2,IKBKE
GCNT2,ST3GAL6
GCNT2,B4GALT3
GCNT2,FUT5
GCNT2,B4GALT4
ARMC8,RMND5B
ARMC8,WDR26
PPIA,ENO1
PPIA,H2AX
PPIA,ACTB
PPIA,CFL1
EIF1,EIF3L
EIF1,RPS19
EIF1,RACK1
EIF1,RPS10
EIF1,RPS15
EIF1,RPS25
EIF1,RPS20
EIF1,RPS7
EIF1,RPS28
EIF1,RPS5
EIF1,RPS17
EIF1,RPS27
EIF1,RPS13
EIF1,FAU
EIF1,EIF3F
EIF1,EIF3M
EIF1,EIF3H
NOBOX,FOXL2
WWTR1,TJP2
WWTR1,LATS1
WWTR1,TEAD1
WWTR1,YAP1
WWTR1,TEAD2
WWTR1,STK3
COMMD2,VPS29
RYBP,BCORL1
RYBP,COMMD3-BMI1
RYBP,PHC1
RYBP,PCGF2
RYBP,DCAF7
GIMAP4,GIMAP6
NUDT5,PRPS1L1
SSBP1,TFAM
SSBP1,SSBP2
SSBP1,POLRMT
RXRA,NR1H4
RXRA,MED24
RXRA,NR1H2
RXRA,NR4A1
RXRA,NR1H3
RXRA,CLOCK
NSUN4,MRPL22
NSUN4,MTERF4
NSUN4,NDUFAB1
NSUN4,MIURF
BRD9,BCL7A
BRD9,BCL11A
BRD9,SMARCC2
BRD9,ARID1B
CDK5,C2CD5
CDK5,DLG4
CDK5,DPYSL2
KLHL13,ENC1
KLHL13,RHOBTB2
KLHL13,GAN
KLHL13,LZTR1
KLHL13,KCTD13
KIAA2012,PSMC3
KIAA2012,PSMB3
GMPS,ADSL
GMPS,DARS2
GMPS,BOP1
GMPS,NT5C3A
GMPS,ENPP1
GMPS,POLR1B
GMPS,MTHFD1
GMPS,NT5C1B-RDH14
GMPS,PDE6B
GMPS,CTPS1
CDS2,LPIN3
CDS2,PLD4
RAD51B,RAD51
RAD51B,RAD51D
RAD51B,XRCC3
ERVW-1,SLC1A5
KCNAB1,KCNA2
KCNAB1,KCNV1
POR,CYP2E1
POR,CYP4F8
POR,CYP3A7-CYP3A51P
POR,CYP3A4
POR,CYP4F12
PIGP,PIGY
RAB9A,VPS11
B4GALT4,B3GALNT1
B4GALT4,FUT5
B4GALT4,B4GALT3
B4GALT4,ST3GAL6
GSTA2,GSTZ1
GSTA2,CYP3A4
GSTA2,GSS
GSTA2,CYP1B1
GSTA2,CYP2E1
GSTA2,EPHX1
POLE4,POLD2
POLE4,POLG2
POLE4,POLD1
POLE4,TADA2A
POLE4,PRIM2
CASR,PTH
CASR,PLCB3
CASR,GNAI1
SRSF10,HNRNPC
SRSF10,YTHDC1
FLNB,TLN2
FLNB,ISG15
FLNB,CAMK2A
FLNB,ITGB3
ADH7,ALDH3B2
ADH7,CYP2E1
ADH7,AWAT2
ADH7,DGAT1
PHC3,ANAPC15
PHC3,PHC1
PHC3,ANAPC10
PHC3,HDAC2
PHC3,CDC27
PHC3,ANAPC4
PHC3,ANAPC13
PHC3,PCGF2
PHC3,ANAPC16
CD200,SIRPA
THOC5,ALYREF
THOC5,NXF2B
THOC5,ZC3H11A
THOC5,NXF1
RPL23,RPL11
RPL23,NSA2
RPL23,NACA2
RPL23,RPL18
RPL23,RPL9
RPL23,RPL36
RPL23,RPS4Y2
RPL23,RPS10
RPL23,RPS19
RPL23,RPP38
RPL23,CCDC124
RPL23,RACK1
RPL23,BOP1
RPL23,RSL1D1
RPL23,RPS17
RPL23,RPL30
RPL23,MRPL36
RPL23,RPS7
RPL23,POLR1C
RPL23,RPS5
RPL23,RPS28
RPL23,RPL26L1
RPL23,RPS25
RPL23,NDUFAB1
RPL23,RPS20
RPL23,TEX48
RPL23,RPL17
RPL23,RPS15
RPL23,PARP6
RPL23,RPS10-NUDT3
RPL23,RPL26
RPL23,SRP54
RPL23,EARS2
RPL23,SRP72
RPL23,RPS27
RPL23,RPL28
RPL23,FLT3LG
RPL23,RPL35A
RPL23,PDCD5
RPL23,EIF5AL1
RPL23,SRP19
RPL23,MRPS14
RPL23,NACA
RPL23,RPLP2
RPL23,SOD2
RPL23,RPL17-C18orf32
RPL23,RSRC1
RPL23,FAU
RPL23,TPT1
RPL23,POLR1B
RPL23,RPL27
RPL23,MRPL22
RPL23,RPLP0
RPL23,RPS13
RPL23,SMKR1
ROBO1,PAK4
ROBO1,PAK6
ROBO1,SRGAP2
ROBO1,SLIT2
ATP11A,ATP8B1
ATP11A,ATP10A
ATP11A,TMEM30B
CNIH4,GRIA3
CNIH4,GRIA1
MGAM2,MGAM
MGAM2,AMY1C
MGAM2,HK1
TFR2,B2M
TFR2,HAMP
TFAM,POLRMT
TFDP2,CCNE2
MFN1,PHB2
MFN1,TOMM5
MFN1,DNM1L
MFN1,MAP1LC3B
SSR3,OSTC
SSR3,OST4
MRPS14,RPL28
MRPS14,RPL35A
MRPS14,MRPL42
MRPS14,RPLP2
MRPS14,MRPS21
MRPS14,MRPL28
MRPS14,FAU
MRPS14,MRPL22
MRPS14,RPLP0
MRPS14,MRPS27
MRPS14,RPL36
MRPS14,RPS10
MRPS14,RPL11
MRPS14,RPL9
MRPS14,RPL18
MRPS14,MRPS30
MRPS14,RPS19
MRPS14,MRPL45
MRPS14,MRPL37
MRPS14,RPS7
MRPS14,POLR1C
MRPS14,RPS5
MRPS14,RPS28
MRPS14,RPL30
MRPS14,RPS17
MRPS14,MRPL36
MRPS14,RPS15
MRPS14,RPS10-NUDT3
MRPS14,RPS25
MRPS14,RPS20
MRPS14,RPL17
PCDHA1,PCDHA3
PRIMPOL,TIMELESS
RMND5B,WDR26
ATP5MGL,ATP5MC2
ATP5MGL,COX7C
ATP5MGL,NDUFA6
AWAT2,SDR16C5
AWAT2,HSD17B6
AWAT2,ADH4
AWAT2,RDH8
AWAT2,DHRS3
AWAT2,DGAT1
AWAT2,ADH1C
AWAT2,RDH12
MAML3,NOTCH1
MAML3,MAML2
ATP2C1,CFL1
SLCO6A1,H3-7
SLCO6A1,AKT1
PIEZO2,TIMELESS
SNF8,CHMP2A
SNF8,UBAP1
SNF8,CHMP1B
ROPN1L,CABYR
ROPN1L,SPA17
XRCC4,POLD1
XRCC4,IFFO1
XRCC4,ERCC5
XRCC4,LIG4
PCBD2,HNF1A
PCBD2,DYRK1B
PCBD2,PAH
ALYREF,HNRNPC
ALYREF,RBM8A
ALYREF,SRSF5
ALYREF,EIF4A3
ALYREF,SAP18
ALYREF,ERH
ALYREF,UPF1
ALYREF,RNPS1
ALYREF,DEK
ALYREF,NXF1
ALYREF,NXF2B
ALYREF,SRRT
GNGT2,APLNR
GC,LRP2
ANAPC13,ANAPC15
ANAPC13,PCGF2
ANAPC13,ANAPC4
ANAPC13,CDC27
ANAPC13,ANAPC16
ANAPC13,ANAPC10
ANAPC13,PHC1
MAGED4B,MAGED4
UIMC1,UBC
UIMC1,RNF4
UIMC1,UBB
UIMC1,H2AX
CAST,CAPNS1
CAST,CAPN1
NUDT16,NT5C1B-RDH14
NUDT16,NT5C3A
NUDT16,AMPD1
NUDT16,AMPD2
RPS6KA2,RPS6KA1
RPS6KA2,TBC1D7
PDGFC,PGF
PDGFC,NTRK1
PDGFC,VEGFC
ADGRL3,TENM3
ADGRL3,TENM2
ACSL1,PPT1
ACSL1,LPL
ACSL1,DGAT1
LARP7,SART3
INPP4B,PIK3R1
INPP4B,PIK3C2G
SEPTIN11,SEPTIN3
SEPTIN11,SEPTIN2
GTF2H2C,GTF2H5
GTF2H2C,GTF2H3
AADAT,BCAT1
GALNTL6,B3GNT6
USP51,ENY2
MRPL36,MRPS21
MRPL36,RPL17-C18orf32
MRPL36,MRPL22
MRPL36,RPLP0
MRPL36,MRPL28
MRPL36,SMKR1
MRPL36,RPS13
MRPL36,SRP54
MRPL36,FLT3LG
MRPL36,MTERF4
MRPL36,MRPL42
MRPL36,GFM2
MRPL36,RPS5
MRPL36,RPL26L1
MRPL36,POLR1C
MRPL36,TEX48
MRPL36,RPS20
MRPL36,RPL17
MRPL36,NDUFAB1
MRPL36,RPL26
MRPL36,RPS15
MRPL36,MRPS30
MRPL36,RPL9
MRPL36,RPL11
MRPL36,MRPL45
MACROH2A1,H2BC11
MACROH2A1,H4C5
MACROH2A1,H2AC4
MACROH2A1,H3C6
MACROH2A1,H4C9
MACROH2A1,H4C16
MACROH2A1,H3C3
MACROH2A1,H4C14
MACROH2A1,H3C2
MACROH2A1,HDAC2
MACROH2A1,H4C4
MACROH2A1,H3C1
MACROH2A1,H4C15
MACROH2A1,H3C11
MACROH2A1,H4C13
MACROH2A1,H4C12
MACROH2A1,H2BC26
MACROH2A1,H3C8
MACROH2A1,H4C1
MACROH2A1,H3C7
DAPP1,LYN
DAPP1,PLCG2
NDUFA13,NDUFV1
NDUFA13,COX6C
NDUFA13,COX4I1
NDUFA13,NDUFB1
NDUFA13,COX7C
NDUFA13,COX6B1
NDUFA13,UQCR11
NDUFA13,COX7B
NDUFA13,PWWP4
NDUFA13,UQCRHL
NDUFA13,NDUFC1
NDUFA13,NDUFAB1
NDUFA13,NDUFC2-KCTD14
NDUFA13,NDUFA6
NDUFA13,PWWP3A
NDUFA13,UQCRB
GNPDA1,H6PD
GNPDA1,HK1
GPX8,SOD2
GPX8,CHAC1
GPX8,TXNRD1
GPX8,GSS
NPY5R,PPY
FRG2,DUX4
TAS2R50,PALLD
TAS2R50,OR13G1
ELOVL7,ELOVL1
LAMTOR3,MLST8
LAMTOR3,DEPDC5
PTTG2,CDC27
PTTG2,ANAPC10
MRPS30,MRPL28
MRPS30,MRPL22
MRPS30,MRPS21
MRPS30,MRPL42
MRPS30,NDUFAB1
MRPS30,GFM2
MRPS30,MRPL37
MRPS30,MRPL45
MRPS30,MRPS27
PLRG1,SNW1
PLRG1,SNRPN
PLRG1,PPIL2
PLRG1,CWC15
PLRG1,PRPF8
PLRG1,EIF4A3
PLRG1,CWC25
PLRG1,HSPA8
SAMD14,PPP1R9B
ZNF346,MYC
HTN1,MUC5B
HTN1,HTN3
TUSC3,PDGFRL
TUSC3,OST4
TUSC3,OSTC
TUSC3,TMEM258
PRPS1L1,MSMB
ADH4,ALDH3B1
ADH4,DGAT1
ADH4,CYP2E1
COPS4,ELOC
COPS4,COPS7A
NEK1,DYNC2H1
AMOTL2,PATJ
AMOTL2,YAP1
NEDD4,LATS1
NEDD4,UBC
NEDD4,LYN
NEDD4,GRB10
NEDD4,WBP2
NEDD4,MAP1LC3B
NEDD4,ISG15
NEDD4,IGF1R
NEDD4,UBB
NEDD4,LITAF
SH3BP2,VAV1
SH3BP2,PLCG2
SRP19,FAU
SRP19,RPL27
SRP19,RPLP0
SRP19,RPL17-C18orf32
SRP19,NACA
SRP19,RPL28
SRP19,RPL35A
SRP19,SRP54
SRP19,SRP72
SRP19,RPS15
SRP19,RPL26
SRP19,RPS25
SRP19,RPS20
SRP19,RPL17
SRP19,RPS5
SRP19,RPL26L1
SRP19,RPS28
SRP19,RPL30
SRP19,RACK1
SRP19,RPL36
SRP19,RPL11
SRP19,RPL18
SRP19,RPL9
CNOT6L,CNOT9
CNOT6L,CNOT4
CNOT6L,TOB1
CNOT6L,CNOT6
CNOT6L,TNKS1BP1
CNOT6L,CNOT8
HNRNPAB,HNRNPC
HNRNPAB,HNRNPU
ATG12,IFIH1
ATG12,ATG13
ATG12,MAP1LC3B
UVSSA,SKIC8
SMG7,UPF1
SMG7,SMG8
SMG7,PNRC2
SMG7,RBM8A
PALLD,OR13G1
EIF4E,CYFIP1
EIF4E,MLST8
EIF4E,EIF4E1B
EIF4E,MKNK1
EIF4E,UPF1
EIF4E,DDX3X
EIF4E,CPEB1
EIF4E,EIF4G2
EIF4E,RNMT
EIF4E,DDX6
EIF4E,EIF4A3
EIF4E,DICER1
EXOC3,EXOC6B
EXOC3,EXOC5
HARS1,DARS2
HARS1,HARS2
ANKRD50,VPS29
COX7C,COX6B1
COX7C,UQCR11
COX7C,NDUFB1
COX7C,COX4I1
COX7C,COX6C
COX7C,NDUFV1
COX7C,UQCRB
COX7C,GATC
COX7C,NDUFA6
COX7C,COX6B2
COX7C,NDUFAB1
COX7C,NDUFC1
COX7C,UQCRHL
COX7C,COX7B
PGM3,NAGK
CAMK2D,CAMK2A
BORCS8,BLOC1S1
BORCS8,KXD1
SELENOP,FAU
SELENOP,RPS15
SELENOP,RPS25
SELENOP,RPS20
DROSHA,SRRT
DROSHA,NANOGP8
DROSHA,DICER1
ADH1C,CYP2E1
ADH1C,DGAT1
MIB2,BCL10
OSTC,TMEM258
OSTC,OST4
RAD17,RAD51
RNF4,UBC
RNF4,PIAS1
RNF4,UBE2V2
RNF4,UBB
TNIP3,TNFAIP3
ETFDH,ETFA
WNT8A,FZD4
ANAPC4,PCGF2
ANAPC4,UBB
ANAPC4,ANAPC16
ANAPC4,ANAPC15
ANAPC4,CDC27
ANAPC4,UBC
ANAPC4,PHC1
ANAPC4,FAM89B
ANAPC4,ANAPC10
GUCY1B1,NOS1
GUCY1B1,ENPP1
PROM1,CDHR1
PROM1,CD24
PROM1,CTNNB1
ZFYVE16,TOM1L1
RACK1,EIF3F
RACK1,HSPA8
RACK1,EIF3M
RACK1,RSRC1
RACK1,RPL17-C18orf32
RACK1,EIF3H
RACK1,RPLP2
RACK1,RPS13
RACK1,RPL27
RACK1,TPT1
RACK1,FAU
RACK1,RPLP0
RACK1,FLT3LG
RACK1,RPL28
RACK1,RPS27
RACK1,RPL35A
RACK1,SRP54
RACK1,RPL41
RACK1,NACA
RACK1,EIF5AL1
RACK1,RPS7
RACK1,RPL26L1
RACK1,RPS28
RACK1,RPS5
RACK1,ZNF598
RACK1,RPL30
RACK1,IGF1R
RACK1,RPS17
RACK1,PRKCB
RACK1,RPS10-NUDT3
RACK1,RPS15
RACK1,RPL26
RACK1,RPS25
RACK1,RPL17
RACK1,RPS20
RACK1,RPS10
RACK1,RPS4Y2
RACK1,RPL36
RACK1,RPL11
RACK1,RPL9
RACK1,RPL18
RACK1,EIF3L
RACK1,SKIC8
RACK1,ELOC
RACK1,RPS19
RACK1,CCDC124
RACK1,HIF1A
MRPS27,MRPS21
MRPS27,MRPL22
MRPS27,MRPL42
MRPS27,MRPL37
MRPS27,MRPL45
YJEFN3,PNPO
CLOCK,CRY2
CLOCK,TIMELESS
CLOCK,PER3
GFM2,MRPL45
GFM2,MRPL22
GFM2,MRPL42
RIMS2,UNC13A
RIMS2,UNC13B
APBB2,APLP2
APBB2,APBB1
CXCL2,CCL3
CXCL2,CCL4
CXCL2,CCR3
FOXR2,MYC
SPCS3,SEC11C
SPCS3,SEC11A
CEBPA,MYC
CEBPA,DDIT3
CEP192,NEDD1
GABRA2,ARHGEF9
WDR1,CFL1
GYPB,EPB42
GYPB,ALAS2
GYPB,FECH
TOB1,CNOT9
TOB1,TNKS1BP1
TOB1,CNOT6
TOB1,CNOT8
WWC1,LATS1
WWC1,KIAA0513
WWP1,UBB
WWP1,ITCH
WWP1,UBE2L5
WWP1,UBC
NACA2,RPL26
NACA2,RPL27
NACA2,RPL17
NACA2,PTGES3
NACA2,RPLP0
NACA2,RPL17-C18orf32
NACA2,RPL30
NACA2,NACA
NACA2,RPL28
NACA2,RPL35A
NACA2,RPL36
NACA2,RPL11
NACA2,RPL9
NACA2,RPL18
DMTN,EPB42
KIF13B,ADAP1
KIF13B,DLG4
DPYSL2,NUMB
PIK3R1,NTRK1
PIK3R1,CTNNB1
PIK3R1,VAV1
PIK3R1,JAK1
PIK3R1,LYN
PIK3R1,JAK3
PIK3R1,PIK3R6
PIK3R1,INPP5F
PIK3R1,PIK3C2G
PIK3R1,AKT1
PIK3R1,PTPN11
PIK3R1,PIP5K1C
PIK3R1,GRB10
PIK3R1,GNAI1
PIK3R1,ITGAM
PIK3R1,PIP4K2B
PIK3R1,PIK3CB
PIK3R1,AKT3
PIK3R1,BTK
PIK3R1,PLCG2
PIK3R1,IGF1R
RPL30,RPS19
RPL30,CCDC124
RPL30,BOP1
RPL30,RSL1D1
RPL30,RPL11
RPL30,NSA2
RPL30,RPL18
RPL30,RPL9
RPL30,RPL36
RPL30,RPS4Y2
RPL30,RPS10
RPL30,RPS25
RPL30,RPS20
RPL30,TEX48
RPL30,RPL17
RPL30,RPS15
RPL30,RPS10-NUDT3
RPL30,RPL26
RPL30,RPS17
RPL30,RPS7
RPL30,RPS5
RPL30,RPS28
RPL30,RPL26L1
RPL30,PDCD5
RPL30,EIF5AL1
RPL30,NACA
RPL30,SRP54
RPL30,EARS2
RPL30,RPL41
RPL30,SRP72
RPL30,RPS27
RPL30,RPL28
RPL30,FLT3LG
RPL30,RPL35A
RPL30,FAU
RPL30,TPT1
RPL30,RPL27
RPL30,MRPL22
RPL30,RPLP0
RPL30,RPS13
RPL30,SMKR1
RPL30,RPLP2
RPL30,EIF3H
RPL30,RPL17-C18orf32
RPL30,RSRC1
ERLIN2,RNF170
ERLIN2,PHB1
MPP2,LIN7A
SDCBP,CD63
UBE2V2,TRAF6
UBE2V2,UBB
UBE2V2,UBC
UBE2V2,OTUB1
IRGM,SH3GLB1
RPL26L1,RPS13
RPL26L1,FAU
RPL26L1,RPL27
RPL26L1,MRPL22
RPL26L1,RPLP0
RPL26L1,RPL17-C18orf32
RPL26L1,RSRC1
RPL26L1,RPLP2
RPL26L1,RPS27
RPL26L1,RPL28
RPL26L1,FLT3LG
RPL26L1,RPL35A
RPL26L1,SRP54
RPL26L1,RPS15
RPL26L1,RPS10-NUDT3
RPL26L1,RPL26
RPL26L1,RPS25
RPL26L1,RPS20
RPL26L1,RPL17
RPL26L1,RPS7
RPL26L1,POLR1C
RPL26L1,RPS5
RPL26L1,RPS28
RPL26L1,RPS17
RPL26L1,BOP1
RPL26L1,RPS19
RPL26L1,RPL36
RPL26L1,RPS4Y2
RPL26L1,RPS10
RPL26L1,NSA2
RPL26L1,RPL11
RPL26L1,RPL18
RPL26L1,RPL9
CETN3,ENY2
CETN3,PCID2
CETN3,NUP153
LEPROTL1,TMEM50B
VASH2,TUBA1A
SPSB2,ELOC
ANGPT1,NTRK1
RIMS1,UNC13A
RIMS1,UNC13B
RIMS1,PPFIA2
TCEA1,CTDP1
TCEA1,POLR2E
TCEA1,GTF2H3
TCEA1,GTF2H5
TCEA1,SKIC8
TCEA1,SUPT5H
TCEA1,GTF2A1
DLX6,DLX5
ST3GAL1,C1GALT1C1L
SEC24B,SEC22B
UTP14C,EMG1
UTP14C,AATF
UTP14C,RPS13
UTP14C,TBL3
UTP14C,BOP1
UTP14C,RSL1D1
UTP14C,FBLL1
UTP14C,RPS7
UTP14C,RPS5
UTP14C,RPS28
NAIP,CIITA
NAIP,CASP1
NAIP,NLRP1
STAU2,UPF1
AP3M2,AP3B2
AP3M2,AP3D1
LYN,LOC102723407
LYN,PIK3CB
LYN,DOCK2
LYN,GRIA3
LYN,PLCG2
LYN,BTK
LYN,PRKCB
LYN,PIK3R6
LYN,VAV1
LYN,GRIA1
LYN,GNAI1
CCNC,MED29
CCNC,MED22
CCNC,MED24
CCNC,MED6
GRIA1,GRIN2B
GRIA1,GRIA3
GRIA1,DLG4
GRIA1,SHISA9
GRIA1,CAMK2A
PCDHGB2,PCDHGB3
INTS9,INTS14
INTS9,INTS4
INTS9,INTS8
INTS9,INTS11
INTS9,SUPT5H
UBR5,UBB
UBR5,UBC
ENDOV,FECH
ENDOV,CPOX
SLC25A37,FECH
TPD52,MAL2
EIF2B4,EIF2B5
RPS20,RPS17
RPS20,RPS28
RPS20,RPS5
RPS20,RPS7
RPS20,POLR1C
RPS20,RPL17
RPS20,RPS25
RPS20,RPL26
RPS20,RPS10-NUDT3
RPS20,RPS15
RPS20,RPL9
RPS20,RPL18
RPS20,NSA2
RPS20,RPL11
RPS20,RPS4Y2
RPS20,RPS10
RPS20,RPL36
RPS20,CCDC124
RPS20,RPS19
RPS20,EIF3L
RPS20,RPLP2
RPS20,EIF3M
RPS20,RSRC1
RPS20,RPL17-C18orf32
RPS20,EIF3H
RPS20,EIF3F
RPS20,MRPL22
RPS20,RPLP0
RPS20,RPL27
RPS20,POLR1B
RPS20,TPT1
RPS20,FAU
RPS20,RPS13
RPS20,SRP54
RPS20,RPL35A
RPS20,FLT3LG
RPS20,RPS27
RPS20,RPL28
RPS20,EIF5AL1
UNC13A,UNC13B
MYBL1,LIN52
ATP6V0E1,RNASEK
ATP6V0E1,ATP6V1C1
ATP6V0E1,ATP6V0B
ATP6V0E1,ATP6AP2
COX6C,COX4I1
COX6C,COX6B1
COX6C,UQCR11
COX6C,HMGA2
COX6C,COX6B2
COX6C,NDUFC1
COX6C,UQCRHL
COX6C,COX7B
COX6C,UQCRB
COX6C,NDUFA6
STK3,RASSF5
STK3,LATS1
PCDHA3,PCDHA6
CLINT1,CLTCL1
CLINT1,AP2B1
CLINT1,VTI1B
CLINT1,AP1S2
ASAP1,IKBKG
EIF3H,RPS25
EIF3H,RPS15
EIF3H,RPS17
EIF3H,RPS7
EIF3H,RPS28
EIF3H,RPS5
EIF3H,RPS19
EIF3H,EIF3L
EIF3H,RPS10
EIF3H,FAU
EIF3H,RPS13
EIF3H,EIF3F
EIF3H,EIF3M
EIF3H,RPS27
ENY2,SAC3D1
ENY2,TADA2A
ENY2,USP27X
ENY2,SEM1
ENY2,PCID2
ENY2,NUP153
LYRM2,NDUFAB1
TXNRD3,TXNRD1
TXNRD3,SCLY
AMPD1,ADSL
AMPD1,AMPD2
AMPD1,ENPP1
AMPD1,ADK
EBF2,ZNF423
EPHX2,GMPR2
