gene,MF: LUAD,METH: LUAD,GE: LUAD,CNA: LUAD,hsa04010,hsa04012,hsa04014,hsa04020,hsa04110,hsa04115,hsa04151
HLCS,0.0401232514344922,0.1322250241435968,0.0184216802389718,0.0,0,0,0,0,0,0,0
SOX5,0.0394889245252699,0.0,0.2392652162533556,0.0,0,0,0,0,0,0,0
XPA,0.0,0.0029315421065834,0.0757833705099352,0.0,0,0,0,0,0,0,0
RFX2,0.0,0.0034119552099973,0.160505898353821,0.0,0,0,0,0,0,0,0
NSG1,0.0,0.0,0.1726855697799071,0.3448275862068966,0,0,0,0,0,0,0
BSCL2,0.0,0.102847019670668,0.0283615931488566,0.0,0,0,0,0,0,0,0
KRTAP12-3,0.0,0.0903793061478311,0.0,0.0,0,0,0,0,0,0,0
ATP5IF1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
AP2A2,0.0204481812286853,0.1595529365844545,0.0172072986326485,0.3793103448275862,0,0,0,0,0,0,0
GARS,0.0410585140562837,0.0030626465732498,0.1125494996657292,0.0,0,0,0,0,0,0,0
CLDN2,0.0,0.0,0.0302813198837201,0.0,0,0,0,0,0,0,0
BTN2A1,0.0400484480056053,0.0143765742925219,0.0288351795110912,0.0,0,0,0,0,0,0,0
UBASH3B,0.0,0.0081190900502903,0.2758618939513463,0.3183023872679045,0,0,0,0,0,0,0
PLPP2,0.0,0.0353009772606046,0.0,0.0,0,0,0,0,0,0,0
TM6SF1,0.0,0.3187000073036767,0.1786238312784,0.0,0,0,0,0,0,0,0
ARPC2,0.0,0.0175138621969972,0.0534924679315257,0.0,0,0,0,0,0,0,0
HSPA13,0.0204979810500081,0.0011190820015198,0.0177303425764418,0.4748010610079576,0,0,0,0,0,0,0
HOXC9,0.0204431609241842,0.1872263337369479,0.2038985780718808,0.0,0,0,0,0,0,0,0
PAX8,0.0200387811353762,0.2300329973788344,0.1091802188184919,0.0,0,0,0,0,0,0,0
HOXB2,0.0,0.5894327213133203,0.0187970184254205,0.0,0,0,0,0,0,0,0
PPIL4,0.0,0.0348400166505359,0.0334179435740913,0.0,0,0,0,0,0,0,0
THAP7,0.0,0.0064647168095497,0.0031835554234997,0.0,0,0,0,0,0,0,0
BANF2,0.0,0.0342949107230127,0.0,0.3448275862068966,0,0,0,0,0,0,0
RPL35,0.0,0.1503404232969839,0.0307096659722063,0.0,0,0,0,0,0,0,0
FNIP1,0.0590107486343477,0.0038571030847795,0.0340457502012481,0.5596816976127321,0,0,0,0,0,0,0
STX6,0.0,0.0503211459227336,0.0429058544201382,0.0,0,0,0,0,0,0,0
SLC39A7,0.0,0.0793638711358324,0.0864086940708369,0.0,0,0,0,0,0,0,0
TRH,0.0,0.775314003260834,0.2207701289236573,0.0,0,0,0,0,0,0,0
KCNIP4,0.0,0.690519893642567,0.0827674253570206,0.0,0,0,0,0,0,0,0
TNNC1,0.0,0.0223525082878554,0.4946599249743376,0.6578249336870028,0,0,0,0,0,0,0
SNRPG,0.020399929146705,0.0053896430112609,0.0795780813199159,0.0,0,0,0,0,0,0,0
SNRPE,0.0,0.0783063444635594,0.1171319798867651,0.0,0,0,0,0,0,0,0
TGIF2LY,0.0205067682899013,0.4041305649069535,0.0,0.0,0,0,0,0,0,0,0
CDYL2,0.0195650835430835,0.097628907413999,0.012322898363068,0.0,0,0,0,0,0,0,0
DARS,0.0,0.152134964472137,0.0544847294493218,0.0,0,0,0,0,0,0,0
STX17,0.0,0.0203975751472134,0.038391646946559,0.0,0,0,0,0,0,0,0
LDB1,0.0,0.0755923476951869,0.0058686399119963,0.0,0,0,0,0,0,0,0
ISL2,0.0,0.2581085285972601,0.0385200221425073,0.0,0,0,0,0,0,0,0
TTC8,0.0202369486703604,0.0145349114347616,0.0278654781383119,0.3978779840848808,0,0,0,0,0,0,0
GGT7,0.0204227325480376,0.0267982312864813,0.0062603730764445,0.0,0,0,0,0,0,0,0
CMBL,0.0,0.2027231163047818,0.0861191611540267,0.0,0,0,0,0,0,0,0
KRT79,0.0205631923621012,0.280142770070161,0.4697664534717579,0.0,0,0,0,0,0,0,0
GTPBP10,0.0405247894145225,0.0179904550785339,0.0734921618262158,0.0,0,0,0,0,0,0,0
C16ORF54,0.0,0.0146027504423325,0.1681335895719942,0.4429708222811672,0,0,0,0,0,0,0
CDX4,0.0203745383454229,0.0894419837257139,0.0,0.0,0,0,0,0,0,0,0
RMDN2,0.0195193423260417,0.093217640514918,0.1148084891114098,0.0,0,0,0,0,0,0,0
KCTD13,0.0,0.0,0.0860465783273386,0.4429708222811672,0,0,0,0,0,0,0
PSMB2,0.0204908164266611,0.171412842459329,0.0453705724226949,0.0,0,0,0,0,0,0,0
PSMB3,0.0,0.0128819305789179,0.0761860068554412,0.0,0,0,0,0,0,0,0
RUSC2,0.0614118029273953,0.2790499958933248,0.1182686218791225,0.0,0,0,0,0,0,0,0
LMBR1,0.0,0.0022217308090287,0.0053883747925163,0.0,0,0,0,0,0,0,0
ZNF774,0.0406673711993376,0.0142043482024805,0.0689309499472901,0.0,0,0,0,0,0,0,0
GEMIN6,0.0,0.0199431120872287,0.0734141763619564,0.0,0,0,0,0,0,0,0
STON1,0.0408970337032114,0.0477256269419097,0.1673149130357057,0.0,0,0,0,0,0,0,0
CABLES1,0.0,0.2531555094914387,0.1383727171883745,0.2785145888594165,0,0,0,0,0,0,0
GPR119,0.0205660295710491,0.235328168397415,0.0,0.0,0,0,0,0,0,0,0
IL10RA,0.0,0.1807532628715314,0.0937458911862596,0.3183023872679045,0,0,0,0,0,0,0
LPL,0.0204316707222542,0.0780853458060124,0.3842131680782621,0.0,0,0,0,0,0,0,0
CXCL5,0.0,0.4416291878884529,0.2308129047696092,0.4190981432360743,0,0,0,0,0,0,0
EEA1,0.0602160154927177,0.0050165655859598,0.061992622775861,0.3527851458885941,0,0,0,0,0,0,0
STH,0.0,0.1245835489441887,0.0,0.0,0,0,0,0,0,0,0
ZNF71,0.0609971891068094,0.022034264625327,0.010950316130353,0.0,0,0,0,0,0,0,0
MAFG,0.0,0.0052394322994598,0.0278450135816184,0.0,0,0,0,0,0,0,0
TRIM22,0.0205361129285624,0.3380522153774191,0.1082074202853095,0.0,0,0,0,0,0,0,0
MAOB,0.0,0.0032492353703575,0.242014396449645,0.0,0,0,0,0,0,0,0
COX20,0.0204752722421231,0.0045249483003802,0.059024499536368,0.0,0,0,0,0,0,0,0
UIMC1,0.0204277216726902,0.0118266000388977,0.0185987043162199,0.3342175066312997,0,0,0,0,0,0,0
TBRG4,0.0,0.0063843901113681,0.0965458248289284,0.0,0,0,0,0,0,0,0
SPHK2,0.0407567772801025,0.0013339842689278,0.0132284315889901,0.517241379310345,0,0,0,0,0,0,0
DENND4A,0.0,0.0039974348590954,0.0749521525401324,0.0,0,0,0,0,0,0,0
RPS6KA6,0.0803142832499908,0.1752269841102221,0.001962243373235,0.0,1,0,0,0,0,0,0
XRN1,0.0591845030438712,0.019457002382548,0.0347209477154271,0.0,0,0,0,0,0,0,0
METTL18,0.0,0.0254105798992046,0.064022952855912,0.0,0,0,0,0,0,0,0
B3GALT4,0.0,0.0465888942553977,0.0506636580019342,0.0,0,0,0,0,0,0,0
AHSG,0.0204758310610599,0.1300427614318796,0.1041917431040686,0.3607427055702918,0,0,0,0,0,0,0
TCEA3,0.0,0.0288679875717693,0.0351187174615626,0.3236074270557029,0,0,0,0,0,0,0
SLC4A1,0.0605530156080235,0.139611763833003,0.4107288955115023,0.0,0,0,0,0,0,0,0
NOP16,0.0203748942155559,0.059859961085931,0.0895647535169587,0.3342175066312997,0,0,0,0,0,0,0
TXNL4B,0.0,0.015265082120471,0.0241151011916545,0.0,0,0,0,0,0,0,0
CYBRD1,0.0,0.0758965297051129,0.2538692978967463,0.0,0,0,0,0,0,0,0
FLAD1,0.0401752923257674,0.0259104327242142,0.1420532722246469,0.0,0,0,0,0,0,0,0
CLVS2,0.0598513110411847,0.5195643653415721,0.0,0.6710875331564987,0,0,0,0,0,0,0
MYRIP,0.0,0.1202433396817972,0.1867247199656526,0.0,0,0,0,0,0,0,0
KRTAP6-1,0.0,0.3232101901670102,0.0,0.0,0,0,0,0,0,0,0
EXOC6B,0.0,0.0060061314445655,0.0431691992491493,0.0,0,0,0,0,0,0,0
HSFX1,0.0,0.0,0.0993934073342376,0.0,0,0,0,0,0,0,0
HSFX2,0.0,0.0,0.0738020986108796,0.0,0,0,0,0,0,0,0
UPRT,0.0409650183503428,0.0170928703356225,0.0464324489356518,0.0,0,0,0,0,0,0,0
CENPP,0.0,0.0005378408472974,0.0111339997894069,0.0,0,0,0,0,0,0,0
ORAI1,0.0,0.0018205926519912,0.0663850016695695,0.3527851458885941,0,0,0,0,0,0,0
SOAT1,0.0797394151803863,0.0005533071901031,0.0293540958815403,0.0,0,0,0,0,0,0,0
CDC6,0.0205552232648736,0.004342335162675,0.3507929270057833,0.0,0,0,0,0,1,0,0
DRG1,0.0,0.0085262902819944,0.0225952891303112,0.0,0,0,0,0,0,0,0
HOGA1,0.0,0.1342332813726535,0.1852400330466087,0.0,0,0,0,0,0,0,0
ODF3,0.0,0.2237596733999836,0.0,0.3793103448275862,0,0,0,0,0,0,0
KLHL7,0.0,0.0056279530162771,0.0224218916173997,0.7533156498673741,0,0,0,0,0,0,0
CEP85,0.0401799714851909,0.0435403196620629,0.097110681833297,0.3236074270557029,0,0,0,0,0,0,0
CDC37L1,0.0,0.0038584975174449,0.040495284824656,0.0,0,0,0,0,0,0,0
LUM,0.0407716066212654,0.0,0.0148011675690527,0.3527851458885941,0,0,0,0,0,0,0
FHL5,0.0203828368532552,0.1457593319810587,0.375996901760083,0.6710875331564987,0,0,0,0,0,0,0
FEZF1,0.040596306857268,0.0670132977589393,0.3932776381983269,0.0,0,0,0,0,0,0,0
GRAMD4,0.0199404431904969,0.0,0.0088144760669619,0.6631299734748011,0,0,0,0,0,0,0
RTRAF,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
KARS,0.0,0.0026968861277997,0.0363292873508245,0.0,0,0,0,0,0,0,0
SP6,0.0,0.0969634019098496,0.0838993924452892,0.0,0,0,0,0,0,0,0
KRTAP10-11,0.0,0.2828044361477465,0.0,0.0,0,0,0,0,0,0,0
MYOM1,0.0399806055283778,0.0289846355545372,0.0972455531986149,0.0,0,0,0,0,0,0,0
LUZP4,0.0408447328593189,0.0527894702680651,0.0,0.0,0,0,0,0,0,0,0
MICA,0.0,0.0057230775464528,0.0538371358955539,0.0,0,0,0,0,0,0,0
CRIPT,0.0205174726105471,0.0182422891736637,0.0426729960959569,0.0,0,0,0,0,0,0,0
SLC40A1,0.0817466081563263,0.0231765172925837,0.1161493390452447,0.0,0,0,0,0,0,0,0
KRT26,0.0205234218905846,0.2586809616511867,0.0,0.0,0,0,0,0,0,0,0
PALB2,0.0404268235594059,0.0062725298399312,0.0743495297947013,0.0,0,0,0,0,0,0,0
SLC35A1,0.0,0.0087280018468165,0.1209442764054953,0.6710875331564987,0,0,0,0,0,0,0
F11R,0.0407086847458246,0.0165402986239184,0.0319152765055267,0.0,0,0,0,0,0,0,0
VTI1B,0.0203779337801205,0.0081342711947267,0.0159947218441229,0.0,0,0,0,0,0,0,0
FBXL12,0.0,0.0050555107842299,0.0471389466680551,0.0,0,0,0,0,0,0,0
DDX20,0.0204541229081337,0.0159002680771237,0.0273977511420694,0.4005305039787799,0,0,0,0,0,0,0
COX5A,0.0,0.0398232408800321,0.0409181939670916,0.0,0,0,0,0,0,0,0
RARS,0.0205436879246473,0.012503672376389,0.0498914658014953,0.3342175066312997,0,0,0,0,0,0,0
NCAPD2,0.0,0.0218677898333923,0.0736130803656722,0.0,0,0,0,0,0,0,0
IGFBP4,0.0410035523791343,0.0744265609280657,0.0739665058322859,0.0,0,0,0,0,0,0,0
SSH1,0.019995630207673,0.0380251620756114,0.0539973003542298,0.3527851458885941,0,0,0,0,0,0,0
DNPEP,0.0,0.0,0.0057838419166431,0.0,0,0,0,0,0,0,0
LSMEM2,0.0,0.0415584901949657,0.1734658426604774,0.6578249336870028,0,0,0,0,0,0,0
CLASP2,0.0170683347389224,0.002319120775352,0.0872185213524561,0.0,0,0,0,0,0,0,0
FBXL14,0.0205428485647224,0.0054767700651486,0.0341854771489387,0.0,0,0,0,0,0,0,0
TAF6L,0.0,0.0125174225262339,0.0210916966619671,0.0,0,0,0,0,0,0,0
G2E3,0.0204561814244459,0.0175283216765163,0.0455334700640335,0.0,0,0,0,0,0,0,0
SYNE2,0.2924979091106124,0.0728809446643833,0.0877971440439935,0.0,0,0,0,0,0,0,0
TRAM1,0.0407139032675788,0.0148979293203359,0.0034584554794883,0.0,0,0,0,0,0,0,0
CGN,0.0205132595127788,0.009064949083357,0.0274573811039623,0.0,0,0,0,0,0,0,0
LHFPL2,0.0,0.0514095034834762,0.0277225334353432,0.0,0,0,0,0,0,0,0
GJA5,0.0,0.3549313355784697,0.1997554711094533,0.4005305039787799,0,0,0,0,0,0,0
STX18,0.0,0.0064522111807242,0.0133957771672735,0.3448275862068966,0,0,0,0,0,0,0
CCNY,0.0,0.0617216917901327,0.0365828342274418,0.0,0,0,0,0,0,0,0
RBM3,0.0205016875315712,0.0006263749665834,0.007986859518626,0.0,0,0,0,0,0,0,0
MRPS6,0.0,0.0036311612959483,0.0408355604381965,0.0,0,0,0,0,0,0,0
RFC3,0.0,0.0617308717586874,0.0616260417405516,0.0,0,0,0,0,0,0,0
KRT5,0.0815603272234186,0.2397172432724718,0.1329663652047404,0.0,0,0,0,0,0,0,0
ASS1,0.0205451750208957,0.0360756741494136,0.055679101063518,0.0,0,0,0,0,0,0,0
MLPH,0.0,0.0956668151248572,0.0717308341812334,0.0,0,0,0,0,0,0,0
TTR,0.0,0.2158446617123862,0.1883598085020865,0.0,0,0,0,0,0,0,0
RGS2,0.0,0.0198976369223118,0.1150360578645318,0.0,0,0,0,0,0,0,0
PTPRN,0.0609565242547163,0.699985462113787,0.1260274724035461,0.0,0,0,0,0,0,0,0
MADD,0.0574029901053615,0.01591282463303,0.0208118794183307,0.0,0,0,0,0,0,0,0
HYAL3,0.020495832426761,0.0011648267047997,0.0330475558886822,0.6578249336870028,0,0,0,0,0,0,0
RNF185,0.0,0.0068620272307011,0.0596022312955902,0.0,0,0,0,0,0,0,0
RAPGEF4,0.0396973828714367,0.1258270282924863,0.2571752936646355,0.0,0,0,0,0,0,0,0
KDM3B,0.0799145002323365,0.0007320364950367,0.0162090431658055,0.5596816976127321,0,0,0,0,0,0,0
U2SURP,0.0408682187204372,0.0062475121299448,0.062395660962535,0.0,0,0,0,0,0,0,0
KLK6,0.0,0.3211424798874178,0.2882919836598956,0.0,0,0,0,0,0,0,0
PAX2,0.0403369445646905,0.1399705550710393,0.0,0.0,0,0,0,0,0,0,0
ANKRD49,0.0201462896041109,0.0097550103564095,0.0301682997742012,0.0,0,0,0,0,0,0,0
FKBPL,0.0,0.0492933990872199,0.0684862142678827,0.0,0,0,0,0,0,0,0
TMCO1,0.0,0.0040424527094683,0.0795734835707224,0.0,0,0,0,0,0,0,0
HMGN1,0.0,0.0645457593303494,0.0648081905941345,0.0,0,0,0,0,0,0,0
TM4SF1,0.0,0.1880087308110105,0.0170931904413754,0.0,0,0,0,0,0,0,0
DDX11,0.0601744410778893,0.0001924354040491,0.1486715368745865,0.0,0,0,0,0,1,0,0
FRMD6,0.0,0.2410650880275112,0.0195416433076322,0.0,0,0,0,0,0,0,0
SMYD1,0.0204886966169818,0.0062400528109511,0.0,0.0,0,0,0,0,0,0,0
UBE2K,0.0,0.000646941181756,0.0692684506885948,0.0,0,0,0,0,0,0,0
RGS1,0.0,0.0011022464227288,0.0340347320078121,0.0,0,0,0,0,0,0,0
MAP3K12,0.060384845477102,0.1394606666623246,0.0280892372041751,0.0,1,0,0,0,0,0,0
CTXN3,0.0,0.2281603757756156,0.0,0.5596816976127321,0,0,0,0,0,0,0
ARHGAP17,0.0405378449964261,0.0168846901564019,0.050262886828127,0.0,0,0,0,0,0,0,0
LIN7C,0.0,0.0214992156619002,0.0177914192250805,0.0,0,0,0,0,0,0,0
PPIC,0.0,0.0259387941678434,0.0351201594012902,0.5596816976127321,0,0,0,0,0,0,0
RAI1,0.0204069570755346,0.0111732430942162,0.0405021010585213,0.0,0,0,0,0,0,0,0
CDYL,0.0,0.0984122427373749,0.0416402012853572,0.0,0,0,0,0,0,0,0
SRGAP2,0.0190992782584531,0.213716485139165,0.0821463267468891,0.0,0,0,0,0,0,0,0
DNMBP,0.0576844885308335,0.0313071371347714,0.0425343456669209,0.0,0,0,0,0,0,0,0
MYT1L,0.0985819488314456,0.0,0.0,0.0,0,0,0,0,0,0,0
UBXN2B,0.0,0.0478421982567516,0.0132532188704452,0.0,0,0,0,0,0,0,0
RAD54L2,0.0,0.0632140878469086,0.0561381276604347,0.6578249336870028,0,0,0,0,0,0,0
MARCH2,0.0,0.0091330030379852,0.0661995517473002,0.0,0,0,0,0,0,0,0
HEXIM2,0.0,0.0059010914195753,0.0548047810359459,0.0,0,0,0,0,0,0,0
LAPTM4A,0.0,0.0239955629465366,0.030740483509681,0.0,0,0,0,0,0,0,0
GMCL1,0.0,0.0002758077069861,0.0403740726449923,0.0,0,0,0,0,0,0,0
NGB,0.0410163238860755,0.3955592684650075,0.0,0.3978779840848808,0,0,0,0,0,0,0
MYOZ1,0.0410658357352953,0.0775626684097117,0.276157429697044,0.0,0,0,0,0,0,0,0
STK24,0.0,0.0115369575268131,0.0169767272937488,0.2015915119363395,0,0,0,0,0,0,0
SLMAP,0.0192633904178976,0.0157266642739465,0.0299236387099397,0.6578249336870028,0,0,0,0,0,0,0
ZBTB18,0.0404079313270354,0.0012753084865731,0.0131330394508163,0.0,0,0,0,0,0,0,0
TMEM45B,0.0,0.0269070587389327,0.170411347465779,0.350132625994695,0,0,0,0,0,0,0
CACNG1,0.0,0.1201588219372089,0.3576882668267288,0.0,1,0,0,0,0,0,0
ZNF397,0.0,0.0290054981503283,0.0189333846448347,0.0,0,0,0,0,0,0,0
USP32,0.0601649676847166,0.0147369245552302,0.0082712905377033,0.0,0,0,0,0,0,0,0
BBC3,0.0,0.3041408221845096,0.0528248662566629,0.517241379310345,0,0,0,0,0,1,0
HSPA1L,0.0410317272632233,0.0111492975102613,0.0730898943290067,0.0,1,0,0,0,0,0,0
NOL4,0.0406730107689471,0.3357449885309144,0.1133150328759878,0.0,0,0,0,0,0,0,0
SNAPC5,0.0,0.1088118015583154,0.0104792267199716,0.0,0,0,0,0,0,0,0
TIMM44,0.0,0.0104444187940169,0.028199103017123,0.0,0,0,0,0,0,0,0
MC1R,0.0,0.0,0.0972438341443107,0.4986737400530504,0,0,0,0,0,0,0
MRAP,0.0205483762119605,0.0,0.0,0.0,0,0,0,0,0,0,0
CHRDL2,0.0,0.3417100180921353,0.0497451543903393,0.0,0,0,0,0,0,0,0
TUBGCP4,0.0,0.0110170562841399,0.001881183469285,0.7294429708222812,0,0,0,0,0,0,0
KRT4,0.0202406384124468,0.2594657896334073,0.5547799849674477,0.0,0,0,0,0,0,0,0
ZNF83,0.0198000954741689,0.0775400332416241,0.0030996267009276,0.0,0,0,0,0,0,0,0
CTCFL,0.0195908268342935,0.1886920718600582,0.0,0.0,0,0,0,0,0,0,0
EXOSC4,0.0,0.003209835617805,0.0862683059360828,0.0,0,0,0,0,0,0,0
APLP1,0.0202882747219116,0.0149215076959121,0.0192497512949601,0.0,0,0,0,0,0,0,0
CNTN4,0.0381465596209821,0.2863881758270751,0.2012564057226448,0.6180371352785148,0,0,0,0,0,0,0
SLC14A2,0.0807335368639711,0.0,0.1414428892482196,0.0,0,0,0,0,0,0,0
ZYX,0.0204954162265996,0.0042729697444742,0.102431131301874,0.0,0,0,0,0,0,0,0
SERPINH1,0.0191700707230469,0.0096371815037793,0.1114442526846437,0.0,0,0,0,0,0,0,0
HBM,0.0,0.4428833902597749,0.0,0.2944297082228117,0,0,0,0,0,0,0
HBG2,0.0205589672666361,0.3940732467945722,0.485107303077335,0.0,0,0,0,0,0,0,0
KIF1C,0.0409648578780095,0.0033886061861671,0.1924173042004117,0.0,0,0,0,0,0,0,0
RNF146,0.0,0.0030175786379782,0.0731028914672723,0.0,0,0,0,0,0,0,0
TNNT1,0.0202095796224416,0.0824436442383945,0.2337505887890032,0.0,0,0,0,0,0,0,0
DCLK1,0.0196950320712284,0.0843203204074857,0.0651904612393073,0.0,0,0,0,0,0,0,0
SLC7A1,0.0201670089889494,0.0106200061777355,0.0719541300667092,0.0,0,0,0,0,0,0,0
LAMTOR1,0.0405463018597073,0.010677567633511,0.0239479112438091,0.0,0,0,0,0,0,0,0
GSTM4,0.0201930901439157,0.0108457287340184,0.02990233011268,0.4005305039787799,0,0,0,0,0,0,0
PAK5,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
ERO1A,0.0,0.0155828293073385,0.0,0.0,0,0,0,0,0,0,0
HMOX2,0.0,0.0442704228685852,0.0044328002572521,0.0,0,0,0,0,0,0,0
VPS25,0.0,0.0347907222600432,0.0454010099044753,0.0,0,0,0,0,0,0,0
PPP1R7,0.0,0.0139028260637711,0.0103366620808317,0.0,0,0,0,0,0,0,0
GOLGA7,0.0,0.0025620367822725,0.024083007581678,0.0,0,0,0,0,0,0,0
MOB1B,0.0409514594210073,0.0040698847685258,0.0554953399468005,0.4190981432360743,0,0,0,0,0,0,0
PTMA,0.0,0.0017045240911082,0.0420844983083103,0.0,0,0,0,0,0,0,0
MS4A13,0.0,0.3145891572002699,0.0,0.0,0,0,0,0,0,0,0
ARHGAP19,0.0204498796346224,0.0201909552343456,0.0459091978706857,0.0,0,0,0,0,0,0,0
INTS12,0.0,0.0040127251502046,0.0140853085068731,0.4190981432360743,0,0,0,0,0,0,0
CCL13,0.0410431018639861,0.2701266909785745,0.0096969739135377,0.0,0,0,0,0,0,0,0
RAB5C,0.0406002833438321,0.081307031770887,0.0262116919199978,0.0,0,0,0,0,0,0,0
USP8,0.0,0.0064192052351843,0.0367687328506665,0.0,0,0,0,0,0,0,0
SSBP4,0.0,0.0319479888357959,0.0092373797888929,0.0,0,0,0,0,0,0,0
MYCN,0.0200257004557046,0.0436163693328576,0.1037212162136227,0.0,0,0,0,0,0,0,0
TMEM231,0.0,0.0234564843820002,0.1069662320446811,0.0,0,0,0,0,0,0,0
TCTN1,0.020061158855527,0.0221074947485728,0.0162106661562642,0.3527851458885941,0,0,0,0,0,0,0
CENPH,0.0,0.005884601862261,0.132232274863206,0.0,0,0,0,0,0,0,0
ZNF264,0.0,0.1096901225035681,0.0636357604971933,0.0,0,0,0,0,0,0,0
IVNS1ABP,0.0200822442014651,0.0095001691743258,0.0362525967309508,0.0,0,0,0,0,0,0,0
HSD17B14,0.0,0.2097668160188412,0.0790994835597547,0.517241379310345,0,0,0,0,0,0,0
MIA3,0.0609397860665953,0.0007318079051114,0.0373686711784747,0.0,0,0,0,0,0,0,0
ZNF23,0.0973905355346024,0.0,0.0034046761763429,0.0,0,0,0,0,0,0,0
ETFB,0.0,0.0069212955953833,0.0091742915809903,0.0,0,0,0,0,0,0,0
PPP2R5C,0.0,0.003692392654766,0.0114517632522986,0.3978779840848808,0,0,0,0,1,0,1
SHROOM2,0.0394083957400549,0.2234484401807686,0.0603042506212397,0.0,0,0,0,0,0,0,0
TMEM222,0.0,0.000399051818792,0.0320425603843065,0.3236074270557029,0,0,0,0,0,0,0
TPD52L2,0.0,0.0025645754240331,0.035189421761618,0.6657824933687003,0,0,0,0,0,0,0
OBSL1,0.0398906790371734,0.0515625134964075,0.045324375242456,0.0,0,0,0,0,0,0,0
HAUS4,0.0203749633071905,0.0322750613309323,0.0305853963894139,0.0,0,0,0,0,0,0,0
BEX5,0.0203491459918079,0.0734080908849793,0.1814242717162318,0.0,0,0,0,0,0,0,0
SKA1,0.0,0.0148379078514709,0.2950893348284832,0.6763925729442971,0,0,0,0,0,0,0
CCKBR,0.0401062874720412,0.2311494583356798,0.2379171931781977,0.0,0,0,0,0,0,0,0
NTM,0.0605936810659168,0.1548782129102238,0.3174339687893457,0.350132625994695,0,0,0,0,0,0,0
ZNF683,0.0,0.0921324860648367,0.0510860259355127,0.3236074270557029,0,0,0,0,0,0,0
AZIN2,0.0197864403418449,0.0183809869225218,0.0,0.0,0,0,0,0,0,0,0
OAZ3,0.0,0.0,0.0769217313558771,0.0,0,0,0,0,0,0,0
PFDN1,0.0,0.0134987964983945,0.0205902564123152,0.0,0,0,0,0,0,0,0
VPS16,0.0205014122258615,0.0681807242331484,0.0190941026692535,0.3448275862068966,0,0,0,0,0,0,0
VPS33A,0.0,0.0672193625344992,0.0381466954081648,0.3527851458885941,0,0,0,0,0,0,0
SEC23A,0.0406610757649947,0.0113201167627557,0.0235799884863177,0.0,0,0,0,0,0,0,0
SATB2,0.0604818598114719,0.5680362556107492,0.0782451244468847,0.0,0,0,0,0,0,0,0
ZSCAN30,0.0,0.0,0.0179530316429928,0.0,0,0,0,0,0,0,0
KIF26A,0.0,0.2142405728791048,0.2585520754289501,0.3978779840848808,0,0,0,0,0,0,0
YARS2,0.0,0.0085388266812732,0.0564486760187034,0.0,0,0,0,0,0,0,0
EVI2A,0.0,0.1267627237667593,0.0938831857742475,0.0,0,0,0,0,0,0,0
KIR2DS4,0.0,0.2118942499321362,0.0,0.0,0,0,0,0,0,0,0
ZNF557,0.0,0.0008153711748232,0.0170353570118744,0.0,0,0,0,0,0,0,0
ATP6V1G2,0.0,0.0016309200409478,0.0547430692780856,0.0,0,0,0,0,0,0,0
GRINA,0.0,0.0174589132392293,0.0045813421258937,0.0,0,0,0,0,0,0,0
COMMD6,0.0,0.0070302794520365,0.0159668565958577,0.0,0,0,0,0,0,0,0
SLC2A3,0.0407372755265194,0.3158303471075974,0.1617742951852555,0.3713527851458886,0,0,0,0,0,0,0
MAGEC2,0.1434426040196396,0.4285623539724261,0.0,0.0,0,0,0,0,0,0,0
NIP7,0.0204625896403797,0.0031344693765843,0.0565135974941788,0.0,0,0,0,0,0,0,0
CTSB,0.0,0.0109070721190019,0.003403850115024,0.0,0,0,0,0,0,0,0
EVI2B,0.0,0.0,0.1653343621252172,0.0,0,0,0,0,0,0,0
DRAM1,0.0,0.0067908712526051,0.1844257775680391,0.3527851458885941,0,0,0,0,0,0,0
KRTAP19-6,0.0616624515853531,0.0,0.0,0.0,0,0,0,0,0,0,0
SIL1,0.0,0.0299185008510595,0.0248476071160316,0.0,0,0,0,0,0,0,0
NDUFB7,0.0,0.0003182395712961,4.148477647217702e-05,0.0,0,0,0,0,0,0,0
ZNF461,0.0205474781359518,0.0721666172305285,0.0015261106849268,0.0,0,0,0,0,0,0,0
KMT2B,0.0203510900776759,0.0006568802801937,0.0293762611990611,0.0,0,0,0,0,0,0,0
POLR2G,0.0,0.0129580232012571,0.0397413967231905,0.0,0,0,0,0,0,0,0
NDRG2,0.02021545841385,0.0727906804851039,0.2095193477574032,0.0,0,0,0,0,0,0,0
QKI,0.0385719650416433,0.0061812944028597,0.1606677708391986,0.0,0,0,0,0,0,0,0
PLAGL2,0.0,0.0027314158563523,0.0155531819281069,0.0,0,0,0,0,0,0,0
RPRD1A,0.0,0.0065192099996854,0.0008550581608052,0.0,0,0,0,0,0,0,0
LSM4,0.0,0.0125547573970603,0.0477183885295699,0.0,0,0,0,0,0,0,0
GTF2H3,0.0,0.0027550856392065,0.0268189764033109,0.3527851458885941,0,0,0,0,0,0,0
SMC2,0.0613565351147647,0.0072450979901981,0.033947448000097,0.0,0,0,0,0,0,0,0
CAMKV,0.0600171234646405,0.2841389393622943,0.1631120752107618,0.6578249336870028,0,0,0,0,0,0,0
TMEM18,0.0,0.0072336914012181,0.0002364467691664,0.0,0,0,0,0,0,0,0
MOBP,0.0,0.107265940557155,0.215319796153479,0.0,0,0,0,0,0,0,0
