gene1,gene2
MED16,VPS51
DHCR7,SF3B2
MINDY2,PLA2R1
LSG1,WDR53
MCF2L,PNPLA7
ADORA3,MS4A6A
IL1A,PADI3
DLGAP5,PYGL
GTF3C3,WDR75
MPP2,SULT4A1
ADAMTS12,DIO2
QRICH1,RNF123
CMTM7,DUSP7
CLUAP1,PDPK1
CACNB1,SLC25A29
GHR,TCF4
COL10A1,ITGA11
CD84,CYBB
MARCHF5,TCTN3
AZI2,UBE2E1
FMO4,TRPV6
MALL,STING1
NFE2L2,RAB3GAP1
ANKS4B,PBLD
CASP7,PARP9
NECTIN3,PTPRG
CSAD,PFDN5
PHACTR1,TRIM71
EHD1,MAP3K11
CHCHD1,TIMM23
GAL,MTHFD2
PDS5B,XPO4
CNTNAP1,DCHS1
GID4,SMCR8
MAD2L1BP,SLC35B2
ORC2,WDR75
BORCS6,CTDNEP1
CLSTN1,NTN1
LCP2,TNIP3
C4BPB,HNF1A
CCNO,CDC20B
NOVA2,ROBO4
PARP4,PDCD6IP
HMBS,TIMM8B
HNRNPU,PRRC2C
MEX3B,SEMA6C
RNF2,SPRTN
MFAP4,RSPO4
MRPL17,NDUFS3
AGO4,ULK2
CD40LG,GP1BA
ARHGEF15,BCL6B
MTDH,YTHDF3
KDM5B,WDR26
BCL2A1,HAVCR2
MRPS12,YIF1B
ITGAD,ZAP70
DXO,ZNF76
IFNAR1,SON
RAD21,UTP23
IL24,IL7R
AK1,PIP5KL1
FRAT2,TWNK
CCDC120,HDAC6
COMMD9,PSMC3
LEPR,PDE1C
AASDH,EXOC1
GOPC,MED23
PLA2G5,TAGLN
CDKN3,CENPA
CHAF1B,MIS18A
EFCAB6,ERBB4
NOM1,RBM28
DDX17,XPNPEP3
ARL14EP,DNAJC24
CXCR2,PROK2
NRP1,SPRED1
KHNYN,NOP9
ABHD4,PGD
CDK12,DNAJC7
ARPC1B,SMURF1
AKAP7,EPM2A
LMOD1,NXPH3
ACSF3,MTHFSD
CCL26,SPHK1
CHAD,JMJD7-PLA2G4B
KBTBD7,VPS36
GTF3C1,HCFC1
DDX39B,PAN2
DCSTAMP,OSCAR
ACADVL,SGSM2
COPS7A,MRPL51
CDC40,CDK19
AP4B1,PRPF38B
MGP,SGCA
CWF19L1,RPP30
DAGLA,MARK2
DLL3,GNG4
ASCL1,SST
MOAP1,SLC25A4
BOLA1,NT5M
LSM7,MICOS13
AVIL,LTB4R2
TRAF4,TSEN54
KAT6B,USP34
PDE4D,TCIM
RALBP1,USP14
CPLX2,PAH
CILP,COL11A1
EXOC3L4,PSTPIP1
CALML6,SCNN1D
PHETA2,YIPF3
BTNL9,DUOX1
CCL23,CD300C
NELFB,UCK1
ADH1B,SELENOP
PKNOX2,SULT1C4
COL1A1,SCT
KIAA1549,SHTN1
ARL5B,HNRNPLL
GFM2,HMGCR
ACE2,NOSTRIN
TAOK1,THSD7A
DOK2,STAC3
PAWR,PPP1R12A
PDIA4,RPN2
KAT6A,USP34
CNOT3,FIZ1
GATA6,ODAM
TMEM219,VKORC1
CDKN2AIPNL,MRPL22
ATG9A,CYP51A1
PREP,TRAF3IP2
PLAUR,SLC16A3
NAA35,TEX10
AKAP3,DUSP19
PSCA,TNS4
HDAC11,PRKCD
DMAC2,EXOSC5
CXCL16,TNFSF13
CORO1A,FUT7
L2HGDH,TMX1
HIPK2,TRRAP
MICOS13,MRPL54
ARHGEF19,INTS11
SLC28A2,WDR72
BPIFA2,BPIFB2
SDR16C5,SFTPA1
DPF2,SF3B2
CRYBB1,TYROBP
APPL1,DENND6A
AURKAIP1,MIIP
CRTAM,SH2D1A
FHL5,IL33
NCKAP1L,P2RX7
MINPP1,TCTN3
MBD6,PTPN23
CCNL1,NFKBIZ
KIFBP,SGPL1
NFKBIE,WNT10A
ALG13,HDAC8
HSPA12A,SLF2
AFF1,WDFY3
PAFAH1B2,ZW10
NUAK1,TENM4
NOP56,PCNA
BIN1,NCLN
MTG2,PRPF6
MAP4,MYH9
ATP5MC1,MRPL27
HERC2,HUWE1
GINS1,PCNA
IRX5,NKX2-1
SELENOT,SERP1
STAP2,UBXN6
BAHD1,IVD
CST6,IL36RN
ADCY1,MPDZ
KNSTRN,RAD51
CHERP,HCFC1
BCL2,RAB39B
FDXR,SCRN2
HMOX1,SPI1
GNB3,P3H3
CYP2S1,TGFB1
MUC16,PDLIM5
EHBP1,TMEM17
USP6NL,ZMYND11
P2RX2,TNFRSF13B
SDHD,TMEM126B
MARK1,SEMA3E
INPPL1,ZNF335
DLG5,GBF1
LRP1,MAP1A
NKRF,ZBTB33
ERAL1,RAB34
FBXO45,WDR53
ESS2,HIRA
BRAP,SART3
CTNND1,HDAC8
H2BC13,H4C2
NUMB,VTI1B
GNPDA1,RAB29
OSBP,ZFP91
ADAMTS10,PKD1
KATNA1,VTA1
UBXN11,WDR90
EP400,SETD1B
EXOSC5,PAFAH1B3
ERRFI1,TIPARP
EXOC1,POLR2B
CD163,CD209
KMT5A,RBM19
CLIP1,PPTC7
PLAU,TGFBI
HEXD,PIDD1
PELI1,RUNX1
INPP4B,ITGB8
ALDH5A1,GPLD1
AARSD1,ATP2A1
ATAD3B,CHTF18
IPCEF1,PAG1
CENPB,VPS16
IRS1,ITGA2
NUDCD3,WIPI2
SRSF10,USP48
CYP2C18,SEMA4G
GORASP1,TRAK1
SYT5,TNNI3
NELFB,PKN3
LMBRD1,UFL1
PIDD1,POLM
DNAI1,TSNAXIP1
NKAP,UPF3B
XRN1,ZBTB38
BPNT1,IARS2
LDB1,POLL
FAM8A1,PREPL
DGKH,GPATCH2L
KCNA5,MYH11
PDIA6,RPN2
ATXN1L,TGOLN2
COL6A6,GYPE
DAAM2,DLC1
EPN2,SMCR8
LRRC49,TACR1
ANKRD54,PICK1
CD247,UBASH3A
NCAPD2,STRAP
P3H3,WNT5B
KCNMB3,STRADA
P4HA2,TGFBI
EIF3B,FBXL18
KIFAP3,NME7
ARHGEF12,RAPGEF2
AGAP3,MAP2K7
BLOC1S3,GSK3A
UBE2D1,VPS26A
CNIH2,PSMC3IP
AMOTL1,SMG6
ANKS3,DMAP1
PCSK2,POLR3H
EMC3,SUMF1
CKAP2,DIAPH3
FBXO6,GALM
CYBB,MNDA
ARHGEF15,SOX18
MUL1,PHC2
ANKFY1,PRPF8
UBA3,UBE2E1
LIMS2,SLCO2A1
GTF2H1,RRAS2
JAK1,NOTCH2
ADAMTS12,XYLT1
LYRM2,MTRES1
ARHGAP6,JAM2
ACTN1,FBLIM1
MYO9A,RAB11FIP2
ICE1,MYO10
RAC2,SELPLG
GPAM,WDR11
NCKAP1L,P2RY13
PDE4DIP,RPRD2
ERMAP,HOMER2
CCDC88C,NRDE2
MAML1,NDST1
ESPL1,NUP210
GSTP1,NMB
BTBD2,CSNK1G2
IDE,PCGF5
CHUK,TRUB1
RNF139,UBE2W
CHMP4C,ELOC
ENTPD1,LEF1
DHX38,PSKH1
MTERF4,RCOR3
CNGA3,KLK12
ADCY9,PDPK1
TAGLN,TPM2
SRGAP2,TP53BP2
B3GNT5,KPNA4
RAB3GAP1,TRIP12
PLXNB2,TBC1D22A
FLI1,PREX1
AIF1,HCK
AP2A1,SCAF1
CYP4F11,CYP4F3
NEMF,NIN
ESS2,SLC25A1
BAZ1B,PTPN12
ARFIP2,PGAP2
INTS14,RCN2
BEST1,ZEB2
CYB5R3,TOM1
PTPN13,TRPC6
GNAI2,JDP2
AMBRA1,CREBBP
MRPL24,SPR
GPS1,PCYT2
CBR4,PGGT1B
DPP8,TCF12
LAPTM4A,TMEM59
GRK1,RET
C3AR1,SIGLEC9
RNF181,VAMP8
EBAG9,EMC2
RAB8A,TPM4
GNL1,WDR46
KDM3B,PHAX
POGZ,SETDB1
BTBD9,PPP1R13B
DCN,SPON1
ARHGAP29,SH3GLB1
ARAP3,ARHGEF15
EIF3CL,NACA2
CHPF,RNPEPL1
CYP4F3,NRG4
PSMD3,VPS25
BTNL9,VIPR1
ABI3BP,NFASC
MRPL28,PPP4C
HAUS2,WDR76
DOCK9,KIDINS220
RETSAT,TNFSF13
GSR,IDH1
ATP2A1,PAQR6
EDN2,MT1M
ESYT3,GPD1L
HAT1,TMEM237
LAX1,PRDM1
FADS3,STX4
ACTR10,PIGH
GBE1,RAP1GDS1
EXOSC2,WDR5
B3GALT5,HSD17B2
CYTH3,HIP1
GALNT10,TK2
CD53,PLEK
PJA1,SNX12
FAM32A,KXD1
FZD9,NHLRC1
TMEM258,TRMT112
CD34,PODXL
CD40LG,KLRB1
ANAPC11,RAC3
DDR2,PTGIS
MPI,XRCC6
ANKRD44,IKZF1
KATNAL2,PIAS2
DACT3,NXPH3
DGKH,TTBK2
CNOT8,FAXDC2
PKIG,TUBA1A
CLN8,ENTPD4
CTDNEP1,PELP1
CDK5RAP3,MPP3
LSM14A,RGS9BP
NAA25,PAWR
ADGRB2,COL22A1
JUP,SRC
TAF9,TBCA
NET1,WIPF2
LPCAT4,ZFPM1
PAM16,SEC31B
PDE1C,PREX2
DCBLD2,EREG
NFKBIE,RHOG
IRAK3,ZEB2
CC2D1A,WDR83
CCDC40,TTC21A
BDH2,FHIT
MAPK1,SNRPD3
CRNKL1,RBBP9
KCNK5,TMPRSS2
CD93,CDH5
RER1,UBE2J2
CYP2U1,PIK3R1
BTAF1,FAN1
GUCY1A1,PIK3R1
UBXN7,YEATS2
SOAT1,TOR1AIP1
PIK3C3,SMAD2
SETD2,ZNF445
FBXL5,MTMR6
FRK,MCM9
ARL14EP,C11orf58
MAPK14,SRPK1
SLC30A9,UBE2K
MICALL2,ZC3H12A
PSIP1,UHRF2
MALL,ZDHHC9
QARS1,SLC25A38
NISCH,USP19
LAX1,SLAMF1
INTS3,POGZ
LRRC52,MFSD2A
ARAP1,NUMA1
CTSC,HAVCR2
ADAM23,TENM3
MRPL9,VPS72
NUMBL,NUP62
B4GALT3,PRCC
DIXDC1,PDE5A
LINGO1,SERPINH1
CNNM3,ZC3H4
APEH,GLB1
ATG2B,DICER1
EEF1AKMT4,POLR2H
KIF15,TYMS
SAP130,SMPD4
ARFGAP1,MTG2
ALDH7A1,PHAX
NUMBL,SUPT5H
ADAM22,NPAT
UBE4B,WASF2
HOOK1,PATJ
LNPK,TLK1
ICAM1,ICAM5
DCHS1,PDGFRB
BBS7,SMARCA5
CRMP1,EVC
ACSL3,FAM107B
FKBP8,RFXANK
ALDH3A1,HCN4
BFAR,PARN
GAS6,PHYHIP
HTR1D,NGEF
FURIN,PDIA3
DNAJC8,HPF1
FNTA,THAP1
CCNL2,MTG1
ANXA1,FAS
FBXO11,NT5C2
PHLDA2,TNFRSF12A
CST4,MMP11
CYP8B1,GCM1
ANKS3,SH2B1
SCAND1,SDF2L1
GFM2,MSH3
SPIDR,UBXN2B
MACF1,TTBK2
COL6A6,HHIP
KMT2B,SARS2
ABCA7,MIB2
SYF2,TMEM50A
ASPN,LUM
DLGAP5,GNPNAT1
GRIPAP1,KCND1
ABCD4,VIPAS39
PRPF8,RPA1
ARHGEF28,FAM110C
PVR,TOMM40
CIAO3,GFER
CALD1,EDNRA
ASCL1,SEC11C
NRROS,SPI1
CD40LG,TESPA1
FBXL12,MAP2K7
ECE1,ORAI2
CSDE1,CTTNBP2NL
COL14A1,FRZB
PRPS1,PSMD10
BMP8B,PXYLP1
AAK1,PIKFYVE
DDX28,TRAPPC2L
DPT,RARRES2
HOXB13,HOXC6
SLMAP,TMF1
EPB41,PRDM2
DDX17,SRSF6
GALNT12,LMO7
LGI4,LIMS2
NNMT,PPIB
SETD6,WDR59
CLEC11A,RAB3IL1
MARVELD3,SPINT1
CARMIL1,RALGAPB
CC2D1B,DMAP1
AKAP13,RAPGEF2
GMPR2,THTPA
ICOS,SH2D1A
ABCA3,SFTPA1
SF3B6,USP39
DPP4,GLS
CHCHD2,MRPS17
MFAP2,PIANP
GALNT16,REEP1
MASTL,MCM10
CFAP20,THAP11
ICAM1,SDC4
CDK4,METTL1
MTBP,OTUD6B
CENPP,FANCC
MAPKAP1,PBX3
B3GNT3,KRT19
ELOB,SERF2
ATG4C,PIGK
CSF1,GDF5
FLT4,UNC5A
ASH2L,NSD3
C1GALT1C1L,RND2
IDH3B,NSFL1C
RECK,SGCB
AURKAIP1,ZNHIT2
EMC7,SRP14
ACBD6,SNRPE
DHDH,UPK3A
FBXO22,MTHFS
BHLHE22,LUM
ATF7IP,HELZ
CLPTM1L,NDUFS6
CNN1,JPH2
SF3B2,SSRP1
DDX47,RBM14-RBM4
ACADVL,RHOT2
CTDSP1,DNAJB2
CST6,WNT10A
MYO1F,PRAM1
HDAC2,HSF2
PTMS,RAB11B
PRMT5,PSMC1
ETS1,NRP2
CLDN7,CRB3
TAF3,WAC
POLK,PPIP5K2
ITCH,SPOPL
ADAMTS2,XIRP1
AHSA1,RIOX1
PPIL3,TANK
CENPA,MTHFD2
IFT20,ZNHIT3
HOXD1,LCT
MTA2,SSRP1
AGO3,INPP5B
F5,HNF4A
RRP8,TMEM41B
CDH6,RNF152
H2AX,SPINDOC
LAIR1,SIGLEC14
BCL2L10,CIB2
INPP4B,STEAP2
PPP2R2A,SH2D4A
ATM,DMXL2
COL1A1,SFRP2
ARSJ,TSPAN5
ACYP2,YPEL5
IL34,VSIR
GCFC2,PAPOLG
CDHR2,DUOXA2
DNAJB6,LMBR1
NSMAF,UBXN2B
PAK3,ST6GAL2
CTSB,FCER1G
ETFA,INTS14
INO80,VPS39
CARMIL2,MAP4K1
NOL11,RAD51C
COL5A2,POSTN
CATSPERD,CHP2
KCNG2,SYT7
NKTR,RPL36A
IBA57,SOCS7
PLXNA2,WWP2
PDLIM4,TIMP4
JAG2,WNT9A
FKBP8,TSSC4
FGD3,ITGAL
DDX39B,KRTCAP2
CCBE1,ETS1
CCL1,HSD11B1
LARGE2,SLC29A4
EPB41L2,STARD13
CNPY2,PFDN5
BEX1,CHGA
CNR2,CR2
DMWD,OPA3
PPARD,RELA
CCDC124,FKBP8
CRIPT,PSTK
MRPL32,PPIA
HLA-DMB,LY96
AHNAK2,CD109
NSFL1C,VPS16
CYTIP,PIK3CG
ABCA3,HSPB8
RELA,SCYL1
MPDZ,USP34
ESRP2,FCSK
RACGAP1,TMPO
OTUD3,SZT2
BUB1,CIP2A
GJA5,SPARC
CLDN9,TNFRSF12A
PSMB1,SF3B5
ILDR1,STX19
HSPA12A,RAB11FIP2
ELAC2,SHMT1
KCNK6,TRIP10
GJB1,PPP1R3C
IQGAP1,MEF2A
CD72,LILRB4
ACP1,TMEM18
APPBP2,USP13
ALPG,FXYD4
MRPL4,PIN1
REPIN1,TMUB1
GPAT4,HGSNAT
PYGO2,ZBTB7B
ARPP19,KATNBL1
ARHGEF7,CARS2
ELF2,TET2
CNOT6,MAPK9
ARPC2,ATP1B3
INTS4,RSF1
FAT4,LAMA2
SENP1,TOPBP1
DRD1,GFRA1
INMT,TCF21
SRSF11,TIA1
PCSK5,PRKG1
BATF3,SPTB
IREB2,USP8
KCNIP2,PNISR
BEX2,BEX3
GJC2,TIE1
PCDHB7,PCDHGA3
LIPH,LMO7
MDC1,PRR3
MTAP,NOL8
EPHB2,GNA12
DESI1,POLR3H
ERCC4,MOSMO
ATP5MC2,PCBD1
ATP8B4,C9orf72
IQGAP1,TAOK3
BAP1,NCKIPSD
ELK3,ZFP36L1
LRRC49,RBM20
C1D,COMMD8
IDH3G,NAA10
CDC6,KIF4A
TBX4,TCF21
DDX18,ZC3H15
NAA50,TOMM70
AK4,CDCP1
CNOT1,SLC7A6OS
CERT1,SEL1L3
GGH,SPC25
FAH,SQSTM1
KLHDC3,TAF11
LTBP1,SFRP1
PSMD13,TSG101
INO80B,JMJD7-PLA2G4B
TXNL4B,UTP4
ACVR2B,XYLB
MDM4,RCOR3
GUK1,RHOD
HSPA5,NUDT9
FNBP1L,TRIM33
NAPSA,NPC2
GDI1,IRAK1
CLCF1,ITGA3
C1D,MREG
AAK1,EXOC6B
DOCK8,RASSF5
FOXK2,UBE2O
ATG2A,DAGLA
IFT46,PIH1D2
PABPC4,RNF220
NDUFA4,SDHAF4
FOLH1,PXDNL
CNR2,MS4A1
SMG1,USP24
LIMK1,ORAI2
FSTL1,LAYN
APOM,PBLD
MAP3K11,TESK1
LAX1,ZBP1
FIGNL1,H2AZ2
CAPN6,SORBS2
ARID3A,DOT1L
CRKL,SNAP29
GRIA1,VEGFD
LHFPL5,RPS10
ASTN2,PCYT1B
MPND,SNAPC2
PPP2CA,SKP1
GREB1,POLR3H
SOX9,TCN1
MLH1,NME6
COMMD4,NCAPH2
FOXP3,IL21R
NDUFB11,PQBP1
RNF14,TAF7
RAB11B,SF3A2
DRAP1,RNASEH2C
CBX7,PGPEP1
GPR37,WDHD1
CDYL,NUP153
CD86,CLEC7A
GYPE,TRIM71
EI24,VPS26B
LSM5,MALSU1
GGA1,PLA2G6
GLI3,MMP16
MTA3,TDRD5
CD47,ICAM1
AMMECR1,ZBTB33
ADAMTS5,COL12A1
CNR2,STAP1
NDUFB6,NUDT2
GUCY1A2,RNF152
LGALS3,PPARG
CDC20B,ROPN1L
GAS6,MFAP4
DDX52,SUZ12
CRLS1,MATR3
CSAD,PJVK
PHF6,SLC9A6
MICU2,MIPEP
CELF4,ZNF397
ABCB6,RPS17
BIRC6,LRBA
AKAP3,DZIP3
CDK5RAP3,PET100
CCDC124,MPV17L2
LRRC41,UXS1
ADRA2B,SCD5
C6orf15,KLK6
OGT,RBM5
CDS1,SHROOM3
LHFPL5,VMP1
TAF7,ZMAT2
DDX19A,TERF2
BANF1,NUTF2
SART3,TCHP
ADGRA2,CYGB
FLRT2,SNAI2
DAD1,PSME1
ENDOG,MRPL41
PRR3,TAF11
COL7A1,UCN2
IST1,TERF2IP
ERLEC1,RAB1A
ANKRD23,CCNL2
SNRPB2,TRMT6
PRICKLE1,SLIT2
MED11,RILP
APOBEC1,KRT20
CALU,NAMPT
RAPGEF5,TRPC6
EHMT1,NUP214
COL6A2,PDLIM7
CUL9,TJAP1
DAZAP1,TRIM11
GNPAT,NUP133
L1TD1,SIGLEC6
METTL14,MMAA
IFNG,KLRC1
RETREG1,TGFBR3
DST,MACF1
ASXL2,RNASEH1
CENPI,FANCB
BMPR2,MYO1B
HIPK1,STRIP1
FBF1,RECQL5
CCR5,IL21R
ACADVL,CDK10
IL17D,LPL
KLHL25,ZNF592
NFKBIL1,RING1
KTN1,NEMF
COPS8,UBE2F
ANXA6,FBLN1
MINDY1,RORC
DIP2B,TRIP12
CDC27,DDX52
ERH,PSMA3
COBL,FYCO1
PPP4R1,RNMT
RSPH9,TEKT1
DDX43,INO80D
ADAMTS3,HTR2B
IPP,OMA1
CPSF3,EIPR1
CNGB3,WDR72
POLRMT,THOP1
AVEN,EMC7
ARFGEF3,PELI2
PIK3R1,SSBP2
PRPF38A,TOE1
BPTF,KANSL1
BRD3,CAMSAP1
EIF2S1,GSKIP
IDH3B,NOP56
CCR5,LCP2
HCFC1,ZC3H4
MED11,NAA38
CCDC18,NABP1
CHST13,GRN
BTBD9,PLCH1
ATP8B4,SLC8A1
CCDC50,TCF4
MAP3K12,SYNGAP1
RGS9,WDR53
SAP30BP,SRP68
APOBEC4,CCDC65
CLEC5A,SLC16A10
PPARG,RAP2B
PIK3CA,SKIL
GRB2,KCTD2
MTHFD1,SUPT16H
NECAB3,ZNF76
C19orf25,NDUFS7
MEI1,MZB1
PRPF3,VPS45
IKZF1,PIK3CG
ISCA1,NIPSNAP3A
ASCC1,VPS26A
ANTXR1,SGCD
CFHR3,LGSN
STIM1,TMEM127
PWWP3A,TYK2
AQR,FAM98B
MAVS,SOCS7
CUL3,KLF3
LMX1B,STXBP1
CREBRF,PURA
OFD1,PNISR
TMED1,YIPF2
CASQ1,PATL2
ADAMTS9,LAMA4
LYRM2,RARS2
TNRC6B,ZNF70
SIN3B,TYK2
CASP8AP2,FUT9
PRPF19,SSRP1
CASC3,MSL1
MAZ,PCBP1
CAPZA1,FRRS1
BICRAL,UBR2
ASF1B,SPC24
BLK,P2RX5
NEDD1,SLC15A4
BANF1,PPP1CA
PDZK1,RBM14-RBM4
NDUFAF2,TAF9
COPE,RABAC1
RALGAPB,SERINC3
MOB2,RNH1
NCOR2,PTPN23
CNNM3,RERE
EIF4A1,NFKBIZ
DDX47,VMP1
ENC1,RAPGEF5
MAN2C1,TAF1C
CD84,DOCK11
NCAPH,ZWINT
AMOTL1,APBB2
CREBRF,KAT2B
LMAN2L,UXS1
SNRNP200,TGFBRAP1
THUMPD1,ZSCAN32
JUN,PPP1R15A
BRMS1,CCS
SERPINA3,SERPINA4
POLL,TYSND1
HNRNPC,OLA1
PTGES3,RAN
AADAC,GATA6
FARP2,GIGYF2
STK3,VIRMA
NKG7,XCL2
BIRC6,STRN
MIER1,SLC35D1
IFT172,TTC21A
BTRC,HIF1AN
ARID5B,JMJD1C
ACAP1,HSH2D
ATP6AP2,FUNDC1
PRCP,PSAP
BNIPL,NECTIN4
STAG3,TDRD9
FZD5,GIGYF2
FRA10AC1,RBM25
PARP8,POLK
PRPF40B,ZNF335
FMNL3,FRMD4A
ADH1B,VEGFD
ELAC2,FXR2
DTX4,VPS26B
CRYBB1,TREM2
GAR1,UTP3
EGLN3,SLC2A1
DGCR6L,MRPL40
FBXO32,SRPX2
BIVM,TPP2
AKAP9,PPP1R9A
HEATR1,TAF1A
NSFL1C,RBCK1
GNAI2,MSN
CD38,GBP5
BUB3,MCMBP
CLIP3,FBLN1
CDHR2,EFNA2
MRPS16,PPA1
CCDC92,MLLT1
RAB25,TMC4
POP4,URI1
EIF4H,POM121
CDH1,TMEM30B
CDK5R1,UHRF1
B3GALT4,RNPEPL1
IFT74,KDM4C
GIGYF2,PUM1
AAK1,USP34
CEP104,NPHP4
SMDT1,SNU13
GAD1,HCN3
NUDCD3,UBE2D4
SCGB3A1,SLPI
CTDSPL2,HAUS2
COL11A1,KLK4
GLP1R,SYNGR1
MAP2K2,SIRT6
GNL2,NASP
BMP2,FLRT3
GON4L,NOS1AP
CIITA,HLA-DOA
PPP1CB,SPAST
MEF2C,PTPRG
KDM4C,MLLT3
AK3,RANBP6
INSIG2,RAB33B
FCF1,TMED10
LTN1,NUP58
DNAJC8,TAF12
ARPC1B,BAIAP2L1
HIP1R,SNRNP35
ROS1,TLR2
CBX1,PSMD11
KLHL18,OXSR1
PFKFB4,RAD54L
COL4A5,PBX1
ECI1,MRPS34
ANO6,OSBPL8
GPC3,PENK
B3GALT5,SLC9A2
PREX2,SLC5A4
CORO1B,LRP5
PEX13,PPP4R3B
IRF2BP1,ZNF219
LRRC4B,ROBO4
NCS1,PLXNA1
OTUB1,UBXN1
BORCS6,FKBP8
NCOR2,PITPNM2
FBXO31,ZC3H18
FNIP2,SH3RF1
MAST2,NASP
DSCC1,NUF2
ANKRD45,MDH1B
DHDDS,TXLNA
CREBZF,PARP6
UBL3,VPS36
EXOC6B,STRN
CDK6,DST
ADRA2B,CACNA1B
POLR3F,XRN2
AHCY,PHB2
PARVG,WAS
ATP8B4,IRAK3
CLUL1,PDIK1L
FOXN3,PLCL1
CNOT7,PINX1
HAUS6,TOPBP1
HELQ,PRIMPOL
DKKL1,TEAD2
PAK3,RORB
CDC42EP1,CX3CL1
RGS9,RPL39L
MFN1,PRKCI
CNIH2,SEPTIN3
EIF3L,NOA1
NUP93,SF3B3
AHCTF1,WDR26
DDX49,NR2C2AP
CHD3,MAML3
COX20,SNURF
ANAPC11,CISD3
CFAP70,LURAP1
PPIE,TRAPPC3
BRAT1,CHST12
CD226,JAK2
CD93,PRND
KIDINS220,KLF11
HNF1A,MUC13
MRPL19,NOL10
DDX6,RSF1
PDZD8,SLK
INTS9,TTI2
CYTIP,ITK
CENPW,HPRT1
TDP1,VRK1
NKD1,WNT11
NFATC3,RBL2
BRCA2,SCLT1
SNX20,TRAF1
ATP11A,LPIN2
VIRMA,ZHX1
ITGAM,NOD2
DAZAP1,RILPL1
ADGRA2,FBXL7
DGKG,PSMD7
CD86,SRGN
GRHPR,POLR1E
GTPBP3,KRI1
ACTA2,FBXL22
HSD17B1,MZT2B
DNAI2,TEKT1
SLIRP,TIMM9
CNPY3,YIPF3
APOH,BAAT
LIN52,MED6
AP1S2,CD86
BHLHE41,SSPN
DNMBP,EIF3A
PRKD2,STRN4
LY75,SAMD9L
CYP4F3,SLC9A2
CTDSPL2,FEM1B
ARHGAP12,EPC1
FBXL6,PARP10
EDNRA,PDGFC
RTN3,ZDHHC5
HOMER1,KIF2A
ARTN,CDCA3
DROSHA,NSUN2
BAG6,EHMT2
MAP3K11,PLCB3
LCAT,SLC9A5
CACNA1D,TAC4
MIGA1,SLC35A3
ADAR,GON4L
EHD2,MYADM
MCMBP,PCGF6
EIF3I,YBX1
RPA3,STARD3NL
AASDHPPT,CUL5
ATP5F1B,GOT1
ANAPC10,MRPS18C
BUD31,IFT22
CEP72,SDHA
IFFO1,MDGA1
RAB5A,WDR48
SF3B3,TERF2
GTF3C6,HDAC2
MTMR9,TNKS
CKLF,GNAT2
EFCAB6,SPA17
LRP4,MARK1
EMC2,TAF2
CSPP1,MATR3
NIPBL,RICTOR
ANK2,TACR1
SNU13,XRCC6
RIN3,ZYX
ALG12,BRD1
CLIP3,MMP2
DNAH11,DNAH7
FBLN5,MFAP4
CUL5,NPAT
NECTIN4,RAB25
ARHGAP5,SEL1L
KIF22,TEDC2
DDX49,RFXANK
BLOC1S2,CWF19L1
ASCL1,PROX1
AIF1,LY86
MRPS26,SHLD1
FASLG,ZNF683
NOA1,SRP72
ADIPOR2,ZNF384
MYRIP,PAIP2B
DDAH1,MAGI3
BBS9,SEPTIN7
INSL4,S100P
CYP4F12,GABRP
DGLUCY,UBA7
CDC20,CENPW
KIRREL2,LMX1B
APOO,HCCS
COL23A1,HLX
FBRS,MBD6
SFMBT1,TOP2B
CCDC47,DCAF7
STRAP,WBP11
AKT1,BRF1
P2RY1,TCF4
CDC27,INTS2
FARSA,MRPL4
PCBD2,SRP19
NOG,SDC2
IRF4,PIM2
AGPAT2,DPP7
STON1,TCF4
LAMTOR2,SSR2
IL4I1,TYMP
ENPP1,SPOCK1
GTF3C2,PPM1G
CHPT1,RASSF9
RNPEPL1,TOM1
RAD23B,SET
ASAH1,RHOBTB2
ITGB5,MMP14
MAP3K5,XDH
HNRNPU,TPR
ELOF1,SNAPC2
MTHFD2,STC2
DPYD,TLR2
KNTC1,POLQ
CSF1,GPR84
ASGR2,F2
CDT1,PKMYT1
KXD1,RAD23A
ERG,NR2F1
ABI3,CORO1A
EPB41L4B,WASL
HSPG2,NOTCH1
S100PBP,TRPC1
ITGAX,PIK3R5
HNF1A,SLC7A9
HSD17B6,INMT
HGS,SAP30BP
NR3C2,TLR5
LYPLA2,XKR8
MATR3,WDPCP
ANKLE2,CHFR
SRSF8,YAP1
CD3G,THEMIS
BIRC6,EIF2AK2
ARVCF,GSTT2B
MRPL44,NIF3L1
HCFC1,XPO6
CRY2,PRKCZ
DUSP11,SNRNP27
ATP1A1,CSDE1
FKBP8,PGLS
FRS3,KCNQ4
NTPCR,TMEM17
CC2D1B,SRSF4
TCIRG1,TMEM259
PSMB6,TMEM11
IP6K2,PLXNB1
CLCN7,TSC2
CHSY1,SLC26A2
CCDC12,EXOSC7
FBXL6,RHPN1
HDAC8,MATR3
MNT,SETD1B
JADE2,KDM3B
EIF3G,FARSA
FBXL13,GTPBP10
ERBB2,ORMDL3
ESF1,PLCB1
COX7A2L,SF3B6
SS18L1,TAF4
CDC25B,DNMT1
COG7,TSC2
PLCD3,SMOX
XRN1,ZNF215
ATG16L2,ME3
FBXL3,LMBRD1
MRPL39,RWDD2B
ATG16L2,CDK5RAP3
EPHB6,TRPV6
CPE,PITPNC1
EIF2AK1,WIPI2
CDCA5,CDT1
EME1,REXO5
