gene,MF: LUSC,METH: LUSC,GE: LUSC,CNA: LUSC,hsa04010,hsa04012,hsa04014,hsa04020,hsa04110,hsa04115,hsa04151
ZNF138,0.0,0.0184038473514077,0.0739419611813657,0.0,0,0,0,0,0,0,0
RNF139,0.0,0.007660465144771,0.0085053760893632,0.0,0,0,0,0,0,0,0
HM13,0.0,0.0096256935974108,0.0731465399969299,0.6769911504424779,0,0,0,0,0,0,0
LRG1,0.0,0.0,0.1290251310688079,0.0,0,0,0,0,0,0,0
SELENBP1,0.0,0.2410429221537936,0.4037605828087519,0.5707964601769911,0,0,0,0,0,0,0
DAPK2,0.054251155275144,0.0269322402461838,0.2765557412534157,0.0,0,0,0,0,0,0,0
POLR3GL,0.1096995073128817,0.0098424372904324,0.0724780611576918,0.5707964601769911,0,0,0,0,0,0,0
CKMT1A,0.0,0.1093190763879302,0.3701803470891319,0.0,0,0,0,0,0,0,0
CKMT1B,0.0,0.0689122335702687,0.3629211183134947,0.0,0,0,0,0,0,0,0
IFT80,0.0,0.0076654851893266,0.0076879978145496,0.0,0,0,0,0,0,0,0
ZNF579,0.0,0.0339122358279905,0.015805961768027,0.0,0,0,0,0,0,0,0
SFTPC,0.0,0.072712203556284,1.0,0.0,0,0,0,0,0,0,0
UNC93A,0.0543422964269777,0.4553791708544518,0.0707945751974931,0.0,0,0,0,0,0,0,0
ZNF275,0.0,0.0430677075032198,0.0091129702884759,0.2743362831858407,0,0,0,0,0,0,0
ZNF593,0.0,0.0286652328165989,0.0581362350862681,0.504424778761062,0,0,0,0,0,0,0
SERINC3,0.0,0.0069354648437627,0.049491302287339,0.0,0,0,0,0,0,0,0
RFX3,0.0,0.0136487711403603,0.0663693781507592,0.0,0,0,0,0,0,0,0
ALG3,0.0,0.0039612167061459,0.1600144973964462,0.0,0,0,0,0,0,0,0
CST2,0.0549756824132882,0.3170707974283759,0.1034051142428587,0.0,0,0,0,0,0,0,0
AKAP14,0.0,0.0782629158266363,0.416089046689845,0.0,0,0,0,0,0,0,0
HAP1,0.0,0.0414776727105926,0.3747914264053223,0.0,0,0,0,0,0,0,0
CDK2AP1,0.0,0.0141200866147352,0.076799142246373,0.1902654867256637,0,0,0,0,0,0,0
KRT80,0.0,0.3104304096363008,0.1230147769108465,0.0,0,0,0,0,0,0,0
TRIM10,0.0545806912529017,0.1741161226242292,0.1291742258673739,0.0,0,0,0,0,0,0,0
XPO6,0.0,0.0752139945687273,0.0447549934586594,0.0,0,0,0,0,0,0,0
RBBP5,0.0,0.0076786324411167,0.0258821316783068,0.0,0,0,0,0,0,0,0
DLX4,0.0546610926716197,0.0342281683342401,0.0756187069944431,0.0,0,0,0,0,0,0,0
IQCN,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
KLHL41,0.0,0.0158170040190011,0.2738980912536571,0.0,0,0,0,0,0,0,0
MCM3,0.0,0.0186154998660672,0.1014350680539596,0.0,0,0,0,0,1,0,0
ELF5,0.0,0.0214201848102271,0.2102808834857321,0.0,0,0,0,0,0,0,0
NRIP2,0.0545368121866998,0.4049886436717886,0.1021532318587621,0.5641592920353983,0,0,0,0,0,0,0
USP39,0.0,0.0740199590079371,0.0694228073691638,0.0,0,0,0,0,0,0,0
RBFOX1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
KCTD5,0.0,0.0226406234922911,0.0519225174187735,0.0,0,0,0,0,0,0,0
EIF4H,0.0548312326797079,0.0020644943524966,0.0109514896916018,0.0,0,0,0,0,0,0,0
UNC5B,0.0,0.0180121600769591,0.0307567051779488,0.0,0,0,0,0,0,0,0
NEO1,0.0535303672529897,0.0639791106695371,0.0084430027753452,0.0,0,0,0,0,0,0,0
CNFN,0.0,0.0799930956354552,0.3280378016152436,0.0,0,0,0,0,0,0,0
P4HA2,0.0538641443586824,0.015435889736655,0.0257417849059368,0.8539823008849557,0,0,0,0,0,0,0
ZNF280C,0.0,0.0552733337413329,0.0875930354395156,0.0,0,0,0,0,0,0,0
SERPINF1,0.0,0.0639476868917671,0.0081995809478261,0.0,0,0,0,0,0,0,0
AK3,0.0,0.0424539563889659,0.0624229525428558,0.0,0,0,0,0,0,0,0
ARHGEF40,0.0546775566828014,0.0372985620715789,0.0910529638486924,0.3871681415929203,0,0,0,0,0,0,0
POMGNT1,0.0,0.0291055488373023,0.0136178427508966,0.0,0,0,0,0,0,0,0
SLC35E4,0.0,0.0115717971614949,0.0674193776750793,0.0,0,0,0,0,0,0,0
ANAPC7,0.0,0.0087688201392246,0.0785575464005347,0.1902654867256637,0,0,0,0,1,0,0
ACOX2,0.0,0.3009745754031528,0.22176870636341,0.0,0,0,0,0,0,0,0
CDH23,0.1563244268769919,0.0572772654146447,0.1590233084452445,0.0,0,0,0,0,0,0,0
TRDMT1,0.0,0.0355782839054346,0.0545072388620152,0.0,0,0,0,0,0,0,0
NAT8,0.0,0.0123869670619024,0.1070924600427153,0.0,0,0,0,0,0,0,0
DNAJC15,0.0,0.0480301496654747,0.070086379829661,0.0,0,0,0,0,0,0,0
SCP2,0.1599459979449079,0.0003268360943178,0.0640910198997769,0.0,0,0,0,0,0,0,0
MC2R,0.0548087248507133,0.2946391809738357,0.0,0.0,0,0,0,0,0,0,0
CMTM2,0.0,0.5429792761070577,0.2983582599556026,0.0,0,0,0,0,0,0,0
PIGU,0.0,0.0068169554578405,0.0711536965616019,0.0,0,0,0,0,0,0,0
PMVK,0.0,0.0069771338542909,0.0202706818117756,0.0,0,0,0,0,0,0,0
DNAJC4,0.0,0.0474503231748054,0.0147592024340793,0.0,0,0,0,0,0,0,0
RTP2,0.0,0.0234030520879328,0.0,0.0,0,0,0,0,0,0,0
PTPRZ1,0.0,0.0666926027196838,0.4251632602597949,0.0,0,0,0,0,0,0,0
TOPBP1,0.0542209829203396,0.0,0.1269180480066596,0.0,0,0,0,0,0,0,0
CNKSR1,0.0,0.1471497968063989,0.0124529365674681,0.504424778761062,0,0,0,0,0,0,0
CYTH3,0.0,0.1074385294065834,0.0892719895258227,0.0,0,0,0,0,0,0,0
RITA1,0.0,0.0091365392372685,0.0,0.0,0,0,0,0,0,0,0
C14orf180,0.0,0.2753498367506115,0.0,0.3495575221238938,0,0,0,0,0,0,0
ETFA,0.0,0.0054915363546675,0.045682643773022,0.0,0,0,0,0,0,0,0
MIS12,0.0,0.0112063325513294,0.0032066810138437,0.0,0,0,0,0,0,0,0
PMF1,0.0,0.012903293822827,0.0010104079321138,0.0,0,0,0,0,0,0,0
GATA6,0.0,0.0150851218650089,0.2816357648732892,0.0,0,0,0,0,0,0,0
KLF13,0.0,0.0094394182069749,0.1126455521234013,0.3694690265486725,0,0,0,0,0,0,0
COG4,0.0545327874293686,0.0116597122582623,0.0007582467168875,0.0,0,0,0,0,0,0,0
HSD17B1,0.0,0.2233403080490217,0.2068177471583294,0.0,0,0,0,0,0,0,0
DNAH10,0.1034842361386943,0.0130681159240061,0.2802840267429561,0.1902654867256637,0,0,0,0,0,0,0
KMT5A,0.0,0.009764784636308,0.0,0.0,0,0,0,0,0,0,0
TRIM29,0.0,0.4770758699272398,0.4015210493778489,0.0,0,0,0,0,0,0,0
PFDN6,0.0,0.0116747821359932,0.0676269314276183,0.0,0,0,0,0,0,0,0
ZNF829,0.0,0.1529887418306462,0.0049827133277087,0.0,0,0,0,0,0,0,0
IRAK1BP1,0.0,0.0313774359428177,0.1064737105165882,0.0,0,0,0,0,0,0,0
B3GAT3,0.0,0.010411920505892,0.0355349205693656,0.0,0,0,0,0,0,0,0
AHSA1,0.0,0.0152350653118099,0.0484372392827822,0.0,0,0,0,0,0,0,0
UTP14C,0.0,0.015511407863027,0.0792808660245852,0.0,0,0,0,0,0,0,0
SNORC,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
HCN4,0.0,0.0494770536929884,0.3292706853279077,0.0,0,0,0,0,0,0,0
ZBTB43,0.0,0.0082090973114783,0.0289048968247316,0.0,0,0,0,0,0,0,0
METTL3,0.0,0.0050725002923406,0.0062131795262069,0.3871681415929203,0,0,0,0,0,0,0
METTL14,0.0,0.0121371577454336,0.0539138819265244,0.0,0,0,0,0,0,0,0
KRTAP23-1,0.0,0.3156967389774536,0.0,0.0,0,0,0,0,0,0,0
MYADM,0.0,0.141857515843146,0.2635864832018799,0.0,0,0,0,0,0,0,0
SMNDC1,0.0,0.0077010452876049,0.0317879126103984,0.0,0,0,0,0,0,0,0
MAP1S,0.0,0.0026436255573301,0.0431740044807514,0.0,0,0,0,0,0,0,0
SLC35E3,0.0,0.0056579030983678,0.001905776135115,0.3938053097345133,0,0,0,0,0,0,0
PRPF4B,0.0542614783279748,0.0087846446229692,0.0057004754307652,0.2964601769911504,0,0,0,0,0,0,0
TRIM16,0.0,0.0087960701423279,0.0931724074876014,0.0,0,0,0,0,0,0,0
JMJD1C,0.0537883134946348,0.0118010935575109,0.0881139073786783,0.0,0,0,0,0,0,0,0
SLC41A3,0.0,0.0942311088439227,0.006253639875124,0.0,0,0,0,0,0,0,0
MANBAL,0.0,0.0360659029283978,0.0319364935403354,0.0,0,0,0,0,0,0,0
OTOP2,0.0547104495518545,0.1923532163427929,0.0723289874670338,0.5221238938053098,0,0,0,0,0,0,0
APBA1,0.0539137007355254,0.036683449157748,0.0118503395143326,0.0,0,0,0,0,0,0,0
SLX4,0.0,0.0123476100449553,0.0226552212425158,0.0,0,0,0,0,0,0,0
LRRC4C,0.1087404394804523,0.1019440377790515,0.2044910247968249,0.0,0,0,0,0,0,0,0
CHI3L1,0.0,0.0857765094532561,0.0072319521736421,0.0,0,0,0,0,0,0,0
CRACR2A,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
TMEM69,0.0,0.0097379641116606,0.0839749814980192,0.0,0,0,0,0,0,0,0
FABP3,0.0,0.0529560603179403,0.2060735529837776,0.0,0,0,0,0,0,0,0
TMED9,0.0,0.0108218118182144,0.0146069707865455,0.8539823008849557,0,0,0,0,0,0,0
RNF144A,0.1080844453326056,0.104830826186755,0.0249447398279243,0.1106194690265486,0,0,0,0,0,0,0
H3F3C,0.0,0.0193606891491973,0.0249128820821011,0.0,0,0,0,0,0,0,0
TRHR,0.0548573170348874,0.2700474898288608,0.0,0.0,0,0,0,1,0,0,0
SCUBE3,0.0,0.0,0.0930860324528832,0.0,0,0,0,0,0,0,0
IGF2BP1,0.0,0.0540732864909741,0.2894203352572381,0.0,0,0,0,0,0,0,0
PTTG1IP,0.0,0.0052332155220542,0.0704771326666256,0.0,0,0,0,0,0,0,0
TMEM139,0.0,0.0,0.4104680357017213,0.0,0,0,0,0,0,0,0
EFNA4,0.0,0.1101362963931487,0.1496902049165231,0.0,1,0,1,0,0,0,1
EPHA7,0.0,0.0340414096525984,0.1135613243011091,0.0,0,0,0,0,0,0,0
SIGLEC7,0.109223740007235,0.3562050238481566,0.1820927679340649,0.329646017699115,0,0,0,0,0,0,0
FOXK2,0.0546390205763373,0.0100262562747638,0.070278067498969,0.2256637168141592,0,0,0,0,0,0,0
COG3,0.0,0.0115347857053862,0.0151570492474463,0.0,0,0,0,0,0,0,0
VGLL4,0.0,0.0209784304384268,0.0108272886318817,0.8805309734513275,0,0,0,0,0,0,0
AAK1,0.0,0.0231368171425598,0.0096814915957277,0.0,0,0,0,0,0,0,0
SPG7,0.0,0.0,0.0108340654402699,0.0,0,0,0,0,0,0,0
CRYAA,0.0,0.2403439387441968,0.0124450456551767,0.0,0,0,0,0,0,0,0
DCLRE1B,0.0,0.0206835611585931,0.0060604250005322,0.0,0,0,0,0,0,0,0
KDM4A,0.0,0.0167813955271455,0.0070385813563494,0.0,0,0,0,0,0,0,0
DEGS1,0.1092139663016288,0.101778065311744,0.0165643791570582,0.0,0,0,0,0,0,0,0
SELENON,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
IQCE,0.0,0.0175850328139161,0.0310000087549149,0.0,0,0,0,0,0,0,0
ZNF639,0.0,0.0237226937040943,0.0949902855700426,0.0,0,0,0,0,0,0,0
SURF1,0.0,0.0,0.0266509963139417,0.0,0,0,0,0,0,0,0
COA3,0.0,0.0,0.0127430466404825,0.0,0,0,0,0,0,0,0
ITPRIP,0.0,0.0159416512624157,0.1055574071939564,0.0,0,0,0,0,0,0,0
RAB5B,0.0,0.0206853208462618,0.0623082271568121,0.0,0,0,1,0,0,0,0
VPS18,0.0,0.0692326769656832,0.0388986834766905,0.0,0,0,0,0,0,0,0
STX7,0.0,0.0128168921187094,0.1009128209712136,0.0,0,0,0,0,0,0,0
ATAD5,0.0547644222143663,0.0528526651999143,0.186186479225653,0.0,0,0,0,0,0,0,0
NUP85,0.0,0.0024542277535947,0.0758176388404948,0.5221238938053098,0,0,0,0,0,0,0
G6PD,0.0,0.0405278183235073,0.0877540302203555,0.2743362831858407,0,0,0,0,0,0,0
RPS28,0.0,0.0096580749882037,0.0100545315370199,0.0,0,0,0,0,0,0,0
NANS,0.0,0.0111539255044663,0.0147359949226298,0.0,0,0,0,0,0,0,0
NCAPD3,0.0546789642814071,0.0133767905572451,0.0938638316694997,0.4070796460176989,0,0,0,0,0,0,0
CCL16,0.05496638630928,0.3030655343683698,0.0,0.0,0,0,0,0,0,0,0
CCR9,0.0,0.195224607234325,0.2551142928673888,0.0,0,0,0,0,0,0,0
SCAMP4,0.0,0.0058839144814511,0.048645055530006,0.0,0,0,0,0,0,0,0
SSR1,0.0,0.0002735515523658,0.0484243102109261,0.2964601769911504,0,0,0,0,0,0,0
LURAP1,0.0,0.1863166082850466,0.0459791458381569,0.0,0,0,0,0,0,0,0
LIN7A,0.0,0.1650228309181036,0.2566555506249749,0.0,0,0,0,0,0,0,0
CNPY2,0.0,0.0019539826101805,0.042034425710602,0.0,0,0,0,0,0,0,0
ELOVL6,0.0,0.0182130098420121,0.136891616257658,0.0,0,0,0,0,0,0,0
MDH1,0.0,0.0016537787113525,0.0575846746775335,0.0,0,0,0,0,0,0,0
PITPNB,0.0,0.0065654188242967,0.0556791339525059,0.0,0,0,0,0,0,0,0
ZFP90,0.0,0.0243604102626405,0.0299300388364226,0.0,0,0,0,0,0,0,0
TCOF1,0.0476506305523979,0.0048858986460876,0.0610428922043629,0.8539823008849557,0,0,0,0,0,0,0
STAG1,0.0,0.0107398597688232,0.0022386218017919,0.0,0,0,0,0,1,0,0
FAH,0.0,0.0092765427397393,0.0025498295668796,0.0,0,0,0,0,0,0,0
CITED2,0.0,0.0074880113409978,0.2352904684207387,0.0,0,0,0,0,0,0,0
CRABP1,0.0,0.2052259346417527,0.2558303422307517,0.0,0,0,0,0,0,0,0
PEBP4,0.0,0.1986945288504918,0.588463617178028,0.0,0,0,0,0,0,0,0
DIRAS3,0.0,0.081269507355948,0.2302203559597486,0.0,0,0,0,0,0,0,0
OPN1SW,0.0,0.0497756196329467,0.0963241908023405,0.0,0,0,0,0,0,0,0
PPP2R5A,0.0,0.0040677297041951,0.0861705162955896,0.0,0,0,0,0,1,0,1
TMUB2,0.0,0.0093122364945064,0.0029130605611531,0.0,0,0,0,0,0,0,0
MRPL20,0.0,0.0001438190402566,0.0091051636160093,0.504424778761062,0,0,0,0,0,0,0
PRF1,0.0546783397629771,0.1244072320327365,0.2060443296054316,0.0,0,0,0,0,0,0,0
TM7SF2,0.0548114725985085,0.0129067744003343,0.0442489730272775,0.0,0,0,0,0,0,0,0
CHRM4,0.0,0.1522413465945339,0.1312346272209441,0.0,0,0,0,0,0,0,0
CD302,0.0,0.1289182087352652,0.2891939803125992,0.0,0,0,0,0,0,0,0
PQBP1,0.0,0.0321993248717858,0.021892003726967,0.0,0,0,0,0,0,0,0
SBDS,0.0,0.007737816570817,0.0933831505391841,0.0,0,0,0,0,0,0,0
AAMDC,0.0,0.006660269131785,0.1017250529469757,0.0,0,0,0,0,0,0,0
PRKAR2B,0.0548772745920772,0.0113630167718678,0.1199769019612314,0.0,0,0,0,0,0,0,0
ZNF607,0.0,0.0555450959786816,0.0223953152469669,0.0,0,0,0,0,0,0,0
HLF,0.0539474474129679,0.1699357438441305,0.2311685166019734,0.0,0,0,0,0,0,0,0
ECI1,0.0,0.0433547945297881,0.0117891548895142,0.0,0,0,0,0,0,0,0
KRTAP7-1,0.0,0.6314227325710601,0.0,0.0,0,0,0,0,0,0,0
PARP4,0.0547258613255778,0.0155132089062149,0.0845003456026243,0.0,0,0,0,0,0,0,0
PDCD1LG2,0.0,0.0820413681440333,0.1330645287962234,0.0,0,0,0,0,0,0,0
IARS,0.0,0.0135589963779815,0.0703208079550716,0.0,0,0,0,0,0,0,0
APCDD1,0.0,0.0249308336123112,0.0801836185584609,0.0,0,0,0,0,0,0,0
SERPINA5,0.1093613389283443,0.0984831063162059,0.0604087798807568,0.0,0,0,0,0,0,0,0
FAF2,0.0,0.0111678642897847,0.0057824624120614,0.8539823008849557,0,0,0,0,0,0,0
TMEM174,0.0548809638659217,0.1205491545745989,0.0,0.8539823008849557,0,0,0,0,0,0,0
MYDGF,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
KRTCAP3,0.0,0.1526612975909232,0.1151621164217763,0.0,0,0,0,0,0,0,0
DNAJB5,0.0,0.0085259342737369,0.0290321296898004,0.0,0,0,0,0,0,0,0
E2F2,0.0,0.0072920613243715,0.2581679962351219,0.504424778761062,0,0,0,0,1,0,0
MAATS1,0.0546866678485332,0.015702038116854,0.2184275162064242,0.0,0,0,0,0,0,0,0
RXFP1,0.0535768895392836,0.0,0.3608714865349446,0.0,0,0,0,0,0,0,0
BRAT1,0.0,0.0077970874126862,0.0528473167281308,0.0,0,0,0,0,0,0,0
CEACAM7,0.0,0.346850185580192,0.085667370178961,0.0,0,0,0,0,0,0,0
RBFA,0.0,0.0066428122600477,0.0051398411776858,0.5176991150442477,0,0,0,0,0,0,0
ZMAT5,0.0,0.0090684589884311,0.0121367880597038,0.0,0,0,0,0,0,0,0
ZNF165,0.0,0.0090354977254388,0.0395776664937373,0.0,0,0,0,0,0,0,0
ZFP1,0.0,0.0086153282167095,0.0194689495383924,0.0,0,0,0,0,0,0,0
LPIN3,0.0,0.132052464044737,0.0846223517688905,0.0,0,0,0,0,0,0,0
HIPK4,0.0,0.1374616526502598,0.1533252053609358,0.0,0,0,0,0,0,0,0
ZSCAN20,0.0,0.0046866266498899,0.0056384062764036,0.0,0,0,0,0,0,0,0
LIMS3,0.0,0.0,0.1133072427341432,0.0,0,0,0,0,0,0,0
SH3BP5,0.0545303651094522,0.0,0.244629139594607,0.0,0,0,0,0,0,0,0
SNX5,0.0,0.0078901703718327,0.0182348697280018,0.0,0,0,0,0,0,0,0
SCN5A,0.0,0.059408314798841,0.0875269573368161,0.0,0,0,0,0,0,0,0
PCDH9,0.0,0.0313233701488449,0.3648601328221496,0.0,0,0,0,0,0,0,0
SLC16A12,0.0,0.0546782505097513,0.3396072741943988,0.0,0,0,0,0,0,0,0
SESN2,0.2184430918082313,0.0435102642718664,0.0272428054101286,0.504424778761062,0,0,0,0,0,1,0
ZNF207,0.0,0.0086389209146459,0.0383710099003396,0.0,0,0,0,0,0,0,0
NEIL2,0.0544513265027373,0.0147086983263848,0.0216135957031639,0.0,0,0,0,0,0,0,0
SMYD2,0.0,0.0142491741554463,0.0025930522061728,0.0,0,0,0,0,0,0,0
PSCA,0.0,0.1900359639287296,0.0184883270008588,0.0,0,0,0,0,0,0,0
TOR1AIP2,0.0537839062447194,0.0112201449299904,0.022307177260057,0.0,0,0,0,0,0,0,0
SLAMF6,0.0,0.2342827526456601,0.0818840043215827,0.0,0,0,0,0,0,0,0
CNTFR,0.0,0.0598651597117712,0.2496424497885968,0.0,0,0,0,0,0,0,0
MOB1A,0.0,0.0061149918887565,0.0355953332361703,0.0,0,0,0,0,0,0,0
POLG,0.0,0.0089251063193235,0.0199842658656518,0.0,0,0,0,0,0,0,0
POLG2,0.0,0.0585771692954751,0.0808934217265502,0.0,0,0,0,0,0,0,0
C11orf54,0.0539895577210098,0.0213333686185453,0.1006595878661515,0.3606194690265487,0,0,0,0,0,0,0
ARPC1A,0.0,0.0113335825042964,0.0713104944776862,0.0,0,0,0,0,0,0,0
RAB10,0.0,0.0104599236636149,0.0950829562575305,0.0,0,0,0,0,0,0,0
KCTD12,0.0,0.0167802556853124,0.2044415267710159,0.0,0,0,0,0,0,0,0
TBX6,0.0,0.0319032577666215,0.0716746140073121,0.0,0,0,0,0,0,0,0
ANO8,0.0,0.0171032045897531,0.0215172349428433,0.0,0,0,0,0,0,0,0
TMEM115,0.054897182405532,0.0056489139308618,0.0560277860205458,0.0,0,0,0,0,0,0,0
HHEX,0.0,0.1194465871412064,0.0948694661626151,0.0,0,0,0,0,0,0,0
NELFB,0.0546962245629347,0.0045513207968182,0.0126612842116863,0.0,0,0,0,0,0,0,0
ATP6V1C1,0.0,0.0940943930866596,0.0418636802417436,0.0,0,0,0,0,0,0,0
ZNF821,0.0,0.0111433871904576,0.0081996365275893,0.0,0,0,0,0,0,0,0
KALRN,0.0,0.604931047736805,0.0634483226019595,0.0,0,0,0,0,0,0,0
FIG4,0.0,0.0005046884972592,0.1206008609251643,0.0,0,0,0,0,0,0,0
ZNF618,0.0547686201109983,0.025318943144417,0.0114950767148057,0.0,0,0,0,0,0,0,0
TMEM72,0.0549628039281398,0.0900917367172458,0.2440666924060455,0.0,0,0,0,0,0,0,0
RSAD2,0.0,0.1725509101756259,0.131295033625954,0.1106194690265486,0,0,0,0,0,0,0
MBD4,0.0,0.0074570007128447,0.0355064879845003,0.0,0,0,0,0,0,0,0
CSGALNACT2,0.0549400457523761,0.0014995590644677,0.0745726462756398,0.0,0,0,0,0,0,0,0
SOX3,0.0,0.3950539484393295,0.0,0.0,0,0,0,0,0,0,0
THEM4,0.0,0.1595668354893223,0.0114406326487149,0.5707964601769911,0,0,0,0,0,0,1
ADGRG3,0.0,0.2388102936614578,0.0,0.0,0,0,0,0,0,0,0
ZNF703,0.0,0.0168128073152915,0.1442738520858468,0.0,0,0,0,0,0,0,0
SCAI,0.0,0.0124465511480117,0.0878187519607559,0.0,0,0,0,0,0,0,0
GMPPA,0.108930859091707,0.0127434760747921,0.0327813577332405,0.3517699115044247,0,0,0,0,0,0,0
UBR5,0.0,0.0011607679645912,0.0529528225089629,0.0,0,0,0,0,0,0,0
RNF220,0.0,0.0066076945031033,0.0072235369909335,0.0,0,0,0,0,0,0,0
TSPYL4,0.0,0.020573373685913,0.0483208708770354,0.0,0,0,0,0,0,0,0
IFT122,0.1071193038592669,0.0194620834707607,0.0049465027123177,0.0,0,0,0,0,0,0,0
EPB41L3,0.0,0.1508748046751361,0.1835358403563595,0.0,0,0,0,0,0,0,0
PALMD,0.0,0.0206369798721731,0.2205915628102266,0.0,0,0,0,0,0,0,0
ABLIM3,0.0,0.0128322035070055,0.2691370337962671,0.8539823008849557,0,0,0,0,0,0,0
RPE,0.0,0.0130330593678706,0.0556212201135535,0.0,0,0,0,0,0,0,0
SNRNP48,0.0,0.0108278125089508,0.0355854592883166,0.2964601769911504,0,0,0,0,0,0,0
PSPH,0.0,0.00376870379095,0.1542758774496972,0.0,0,0,0,0,0,0,0
DCN,0.0,0.2854980598648715,0.2094814148808531,0.0,0,0,0,0,0,0,0
DZIP1,0.0,0.0395098572193193,0.0156709876737436,0.0,0,0,0,0,0,0,0
SLC15A4,0.0545316448090474,0.0285542487554097,0.0204834072629237,0.1902654867256637,0,0,0,0,0,0,0
SLC15A3,0.0,0.3992932403148608,0.1885501153687384,0.0,0,0,0,0,0,0,0
ZNF319,0.0,0.0212273446357206,0.0221815499836161,0.0,0,0,0,0,0,0,0
NPSR1,0.0,0.2022303697713354,0.1423047373864023,0.0,0,0,0,0,0,0,0
SGO1,0.0,0.0112913221351147,0.0,0.0,0,0,0,0,1,0,0
VSTM1,0.0,0.357362369941761,0.1886238502450603,0.0,0,0,0,0,0,0,0
RERE,0.0,0.0092055922356801,0.0706665359010225,0.504424778761062,0,0,0,0,0,0,0
CWC15,0.0,0.0149874487365452,0.0108304517606159,0.3606194690265487,0,0,0,0,0,0,0
CA3,0.0,0.474838335905319,0.3903188313058987,0.0,0,0,0,0,0,0,0
OR2AG1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
DEPP1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
KCTD1,0.0,0.199536556026762,0.2111014468945043,0.334070796460177,0,0,0,0,0,0,0
SPNS1,0.0,0.1302886581443022,0.0111243404339414,0.0,0,0,0,0,0,0,0
PANK2,0.0,0.0177031640775639,0.0116331159229793,0.0,0,0,0,0,0,0,0
UROD,0.0,0.0086770935563381,0.0266191382412417,0.0,0,0,0,0,0,0,0
TMEM123,0.0,0.0152259720314114,0.0456994921700045,0.0,0,0,0,0,0,0,0
CLCN5,0.2151724189230301,0.0447218453952165,0.0205594072944362,0.0,0,0,0,0,0,0,0
REEP1,0.0,0.1059433036880295,0.1815954053460479,0.0,0,0,0,0,0,0,0
MLF2,0.0,0.0124862351645908,0.0713204414037,0.0,0,0,0,0,0,0,0
TRAF3IP3,0.0,0.0583275744475439,0.0215394946507083,0.0,0,0,0,0,0,0,0
DHPS,0.0,0.006806977426854,0.0044834963914324,0.0,0,0,0,0,0,0,0
EIF5A,0.0,0.0139175044938379,0.0768215381772629,0.0,0,0,0,0,0,0,0
ZBTB6,0.0,0.0253014904761134,0.0105487201683255,0.0,0,0,0,0,0,0,0
AOC3,0.0,0.179437760716292,0.383819013640074,0.0,0,0,0,0,0,0,0
SYNGR1,0.0545199777000979,0.0069898119949928,0.0536288230995109,0.0,0,0,0,0,0,0,0
NR2F6,0.0545935509900572,0.0544403445827438,0.0244282551322235,0.0,0,0,0,0,0,0,0
LCOR,0.0,0.0142378042842962,0.0402108176258987,0.0,0,0,0,0,0,0,0
RANBP3,0.0,0.0058946682056078,0.0165920571162205,0.0,0,0,0,0,0,0,0
HUS1,0.0,0.0625846700873362,0.0444850353488427,0.0,0,0,0,0,0,0,0
UGT8,0.054484560714569,0.0126446306961005,0.1980227645401623,0.0,0,0,0,0,0,0,0
AGPAT5,0.0,0.0080193396849102,0.068065391285605,0.0,0,0,0,0,0,0,0
CHTF18,0.0540061012766632,0.1088970073208374,0.190905377465792,0.0,0,0,0,0,0,0,0
EBF1,0.0,0.0577277753826373,0.1740429531929692,0.8539823008849557,0,0,0,0,0,0,0
PASK,0.0,0.0097211999691687,0.0569801049693204,0.3517699115044247,0,0,0,0,0,0,0
NCS1,0.0,0.0408788382500074,0.13585362107672,0.0,0,0,0,0,0,0,0
CEP89,0.0,0.0008803298593164,0.0224057394028938,0.0,0,0,0,0,0,0,0
RASSF2,0.0,0.1442238172366179,0.2335979562176471,0.0,0,0,0,0,0,0,0
SPDYA,0.0548065708704159,0.4283254204853495,0.116469234118585,0.0,0,0,0,0,0,0,0
ZNF511,0.0,0.0085984266422606,0.0153815939379697,0.0,0,0,0,0,0,0,0
ISL1,0.0,0.0663228998121894,0.0157487556643838,0.0,0,0,0,0,0,0,0
STARD3NL,0.0,0.0137828330046971,0.0852953619164133,0.0,0,0,0,0,0,0,0
ZNF343,0.0,0.006483790827832,0.0403659634153522,0.0,0,0,0,0,0,0,0
SLC52A1,0.0,0.0,0.1463570627263839,0.0,0,0,0,0,0,0,0
KHK,0.0,0.0182898868425604,0.0200246739880584,0.0,0,0,0,0,0,0,0
BLCAP,0.0,0.0041306072107058,0.0566360750431652,0.0,0,0,0,0,0,0,0
EI24,0.0,0.0145207111843592,0.0401839406589809,0.0,0,0,0,0,0,1,0
CNOT4,0.0,0.0062647594888193,0.0069961633884555,0.0,0,0,0,0,0,0,0
LHX8,0.0,0.4571586708559793,0.0862908080784849,0.0,0,0,0,0,0,0,0
CD69,0.0,0.0755102131096596,0.2381826298938597,0.0,0,0,0,0,0,0,0
TRIM8,0.0,0.0,0.0970832070198965,0.0,0,0,0,0,0,0,0
