gene1,gene2
SLC24A5,TYR
PAH,TYR
SOX10,TYR
MC1R,TYR
TPO,TYR
TYRP1,TYR
TAT,TYR
MITF,TYR
DCT,TYR
GPR143,TYR
IL18BP,IL37
IL1B,IL37
SIGIRR,IL37
IL18,IL37
CASP1,IL37
SMAD3,IL37
IL18R1,IL37
IL18RAP,IL37
KRT7,PAX8
RXRG,PAX8
TSHR,PAX8
NKX2-1,PAX8
RXRB,PAX8
PRKCA,PAX8
PPARG,PAX8
PRKCG,PAX8
PRKACG,PAX8
PRKACA,PAX8
PRKCB,PAX8
RXRA,PAX8
PRKACB,PAX8
FOXE1,PAX8
IL1R2,IL1A
CCL3,IL1A
CCL4,IL1A
IL15,IL1A
IL6,IL1A
CXCL2,IL1A
IL16,IL1A
JUN,IL1A
CXCL10,IL1A
IL17A,IL1A
STAT3,IL1A
RELA,IL1A
IFNA2,IL1A
S100A13,IL1A
CAPN1,IL1A
IL1B,IL1A
TNF,IL1A
TRAF6,IL1A
IL18,IL1A
IRAK1,IL1A
CASP1,IL1A
IL13,IL1A
IRAK4,IL1A
CXCL3,IL1A
IL3,IL1A
CCL20,IL1A
HMGB1,IL1A
TLR4,IL1A
IL1R1,IL1A
IL1RAP,IL1A
IL1RL2,IL1A
CAPN2,IL1A
IL10,IL1A
CXCL8,IL1A
CCL11,IL1A
TLR9,IL1A
FOS,IL1A
CXCL1,IL1A
CSF2,IL1A
CCL4,IL1B
CASP8,IL1B
FN1,IL1B
IL15,IL1B
IL1R2,IL1B
LTA,IL1B
ITGAM,IL1B
CCL3,IL1B
IL17A,IL1B
CXCL10,IL1B
JUN,IL1B
IL6R,IL1B
STAT3,IL1B
IFNA2,IL1B
RELA,IL1B
NLRP1,IL1B
TLR7,IL1B
IL6,IL1B
CXCL2,IL1B
GSDMD,IL1B
CXCL9,IL1B
IKBKB,IL1B
CD86,IL1B
IL7,IL1B
TRAF6,IL1B
NLRP3,IL1B
CASP5,IL1B
UMOD,IL1B
CXCR1,IL1B
CASP4,IL1B
TNF,IL1B
CD40LG,IL1B
MMP1,IL1B
IRAK1,IL1B
CASP1,IL1B
IL17F,IL1B
IRAK4,IL1B
IL13,IL1B
INS,IL1B
IL9,IL1B
ICAM1,IL1B
CASP3,IL1B
GAPDH,IL1B
AIF1,IL1B
IL18,IL1B
A2M,IL1B
CCL20,IL1B
IL2RA,IL1B
NLRC4,IL1B
HMGB1,IL1B
FGF2,IL1B
AIM2,IL1B
PPARG,IL1B
CD40,IL1B
IL3,IL1B
CXCL3,IL1B
LEP,IL1B
NOD2,IL1B
PTGS2,IL1B
TLR4,IL1B
TLR3,IL1B
CXCL8,IL1B
IL10,IL1B
EGFR,IL1B
TNFSF11,IL1B
TNFRSF1B,IL1B
AKT1,IL1B
TLR9,IL1B
CCL11,IL1B
MMP9,IL1B
IL1R1,IL1B
IFNB1,IL1B
IL1RAP,IL1B
IL33,IL1B
CD8A,IL1B
FOS,IL1B
CD80,IL1B
CXCL1,IL1B
CSF2,IL1B
NEMF,TCF25
LTN1,TCF25
GPRASP2,TCF25
STX8,NAPA
STX5,NAPA
STXBP5,NAPA
VPS45,NAPA
NAPG,NAPA
VAMP2,NAPA
VTI1B,NAPA
SCFD1,NAPA
SEC22B,NAPA
STX16,NAPA
STX10,NAPA
STX3,NAPA
STX11,NAPA
STX18,NAPA
VAMP8,NAPA
VAMP1,NAPA
VTI1A,NAPA
NSF,NAPA
USE1,NAPA
STX12,NAPA
STX4,NAPA
STX2,NAPA
GOSR2,NAPA
STX7,NAPA
RFK,BLVRB
HMOX2,BLVRB
BLVRA,BLVRB
UQCRFS1,BLVRB
NDUFS3,BLVRB
ITPKB,ITPKC
IPMK,ITPKC
ITPK1,ITPKC
INPP5A,ITPKC
MINPP1,ITPKC
INPP5J,ITPKC
INPP5K,ITPKC
KRT76,KCNK6
HEXIM1,BRD4
BRD3,BRD4
KMT2A,BRD4
H3-5,BRD4
E2F1,BRD4
SMC1A,BRD4
CDK9,BRD4
JMJD6,BRD4
NUTM1,BRD4
DEFB1,BRD4
MTHFD1,BRD4
CHD8,BRD4
LARP7,BRD4
PSIP1,BRD4
HTATSF1,BRD4
SPOP,BRD4
BRD2,BRD4
FOXO3,BRD4
DOT1L,BRD4
BICRA,BRD4
ELOC,BRD4
H3-7,BRD4
HDAC1,BRD4
H3-4,BRD4
NSD2,BRD4
DMAP1,BRD4
NSD3,BRD4
H3C13,BRD4
H4C7,BRD4
RELA,BRD4
BRD9,BRD4
TP53,BRD4
EZH2,BRD4
H3C12,BRD4
MED1,BRD4
AR,BRD4
NIPBL,BRD4
ATAD5,BRD4
MYCN,BRD4
SMARCA4,BRD4
WDR5,BRD4
CHD4,BRD4
TOP2A,BRD4
CCNT2,BRD4
BRDT,BRD4
MYC,BRD4
IL27,IL27RA
IL6ST,IL27RA
JAK2,IL27RA
STAT1,IL27RA
TYK2,IL27RA
IL17D,IL27RA
IL6R,IL27RA
STAT3,IL27RA
JAK1,IL27RA
IL6,IL27RA
IL12RB1,IL27RA
CNTF,IL27RA
CNTFR,IL27RA
HLA-A,IL27RA
TLK1,ASF1B
H4C14,ASF1B
IPO4,ASF1B
H3C1,ASF1B
H4C4,ASF1B
H4C3,ASF1B
H4C15,ASF1B
H3-5,ASF1B
H4C12,ASF1B
H3C15,ASF1B
HAT1,ASF1B
H4C13,ASF1B
MMS22L,ASF1B
CHAF1A,ASF1B
H4C1,ASF1B
H3C14,ASF1B
CDAN1,ASF1B
H4C5,ASF1B
H3C12,ASF1B
H3-3A,ASF1B
MCM6,ASF1B
MCM2,ASF1B
H3C13,ASF1B
H3-7,ASF1B
TLK2,ASF1B
TONSL,ASF1B
H3-4,ASF1B
H4C11,ASF1B
CDC45,ASF1B
MCM7,ASF1B
CHAF1B,ASF1B
H4C2,ASF1B
CHEK2,ASF1B
H4C9,ASF1B
H4C16,ASF1B
CABIN1,ASF1B
RBBP7,ASF1B
H3C3,ASF1B
AGXT,ILVBL
MRTFA,ILVBL
CS,ILVBL
CACTIN,FAM32A
PSME3IP1,FAM32A
CRNKL1,FAM32A
PRPF8,FAM32A
NKAP,FAM32A
CWC22,FAM32A
PPIL1,FAM32A
SDE2,FAM32A
PRKRIP1,FAM32A
CDC40,FAM32A
SLU7,FAM32A
MAML1,NOTCH3
RFNG,NOTCH3
RELA,NOTCH3
DLL1,NOTCH3
JAG2,NOTCH3
MAML3,NOTCH3
APH1A,NOTCH3
MFNG,NOTCH3
PSEN2,NOTCH3
DVL1,NOTCH3
DVL3,NOTCH3
TACC3,NOTCH3
RBPJ,NOTCH3
WWP2,NOTCH3
HES5,NOTCH3
MAML2,NOTCH3
ADAM17,NOTCH3
HEY1,NOTCH3
RBPJL,NOTCH3
HEY2,NOTCH3
NUMB,NOTCH3
MED27,MED26
TAF1,MED26
MED18,MED26
MED16,MED26
CDK8,MED26
TAF13,MED26
PPARGC1B,MED26
MED7,MED26
MED29,MED26
GTF2F1,MED26
MED20,MED26
GTF2B,MED26
CCNC,MED26
TAF11,MED26
MED22,MED26
POLR2G,MED26
GTF2H1,MED26
GTF2A2,MED26
ERCC2,MED26
TAF10,MED26
GTF2H2,MED26
TAF5,MED26
GTF2F2,MED26
MED1,MED26
MED11,MED26
MED6,MED26
MED24,MED26
MED14,MED26
TAF2,MED26
POLR2D,MED26
MED13,MED26
MED21,MED26
CDK19,MED26
POLR2K,MED26
MED13L,MED26
POLR2E,MED26
POLR2B,MED26
POLR2L,MED26
GTF2E2,MED26
GTF2H3,MED26
POLR2J,MED26
TAF6,MED26
POLR2F,MED26
MED23,MED26
TAF9,MED26
TAF8,MED26
GTF2A1,MED26
ERCC3,MED26
TAF3,MED26
MED12,MED26
MED30,MED26
MED25,MED26
THRAP3,MED26
TAF7,MED26
GTF2E1,MED26
H3C13,MED26
MED8,MED26
POLR2H,MED26
MED9,MED26
COMMD6,COMMD9
CCDC22,COMMD9
COMMD3,COMMD9
FJX1,COMMD9
DENND10,COMMD9
COMMD1,COMMD9
CCDC93,COMMD9
COMMD2,COMMD9
COMMD10,COMMD9
COMMD7,COMMD9
COMMD5,COMMD9
COMMD4,COMMD9
COMMD8,COMMD9
VPS29,COMMD9
SPG7,C9
C6,C9
CD59,C9
C7,C9
C8B,C9
C8G,C9
VDAC1,C9
C8A,C9
SPG7,C6
VDAC1,C6
C8A,C6
C8B,C6
C8G,C6
C7,C6
TRPV5,PRKCG
HRAS,PRKCG
CASP3,PRKCG
SLC6A3,PRKCG
EGLN2,PRKCG
PRKCB,PRKCG
PLCB4,PRKCG
PLCD1,PRKCG
TRPV4,PRKCG
CACNA1A,PRKCG
RAF1,PRKCG
PLCG2,PRKCG
PRKD1,PRKCG
EZR,PRKCG
TTF1,PRKCG
ATP6AP1,PRKCG
ITPR3,PRKCG
TTF2,PRKCG
ELK1,PRKCG
TRPC3,PRKCG
KCNN1,PRKCG
PTK2,PRKCG
PPP2R1A,PRKCG
CACNA1C,PRKCG
PLCZ1,PRKCG
EGLN1,PRKCG
CACNA1D,PRKCG
PLA2G6,PRKCG
CACNA1F,PRKCG
ITPR2,PRKCG
FOS,PRKCG
PLCB1,PRKCG
PLCD3,PRKCG
NRAS,PRKCG
KCNN4,PRKCG
PLCB3,PRKCG
PLCD4,PRKCG
ITPR1,PRKCG
BRAF,PRKCG
PLCE1,PRKCG
SLC9A1,PRKCG
MTOR,PRKCG
KCNN3,PRKCG
LYN,PRKCG
PPP2CA,PRKCG
NCF1,PRKCG
PRKD2,PRKCG
PPP2R1B,PRKCG
CACNA1S,PRKCG
SPHK1,PRKCG
SPHK2,PRKCG
MRAS,PRKCG
PRKD3,PRKCG
PRKCA,PRKCG
PPP1CC,PPP1R12C
MYL6B,PPP1R12C
ROCK2,PPP1R12C
PRKG1,PPP1R12C
PPP1R12A,PPP1R12C
PPP1R14A,PPP1R12C
PIK3CG,PPP1R12C
PPP1CB,PPP1R12C
ROCK1,PPP1R12C
MYL6,PPP1R12C
PPP1CA,PPP1R12C
MYL9,PPP1R12C
ALG3,ALG6
ALG12,ALG6
DPM1,ALG6
ALG8,ALG6
PMM2,ALG6
C17orf75,WDR11
UBE2D2,BIRC3
TNFRSF1B,BIRC3
IKBKG,BIRC3
RNF31,BIRC3
UBE2D1,BIRC3
MAP3K7,BIRC3
USP19,BIRC3
FADD,BIRC3
CD40,BIRC3
CASP9,BIRC3
RBCK1,BIRC3
SHARPIN,BIRC3
TNFAIP3,BIRC3
MALT1,BIRC3
TNF,BIRC3
BCL10,BIRC3
CYLD,BIRC3
TRADD,BIRC3
TRAF6,BIRC3
IKBKB,BIRC3
TRAF3,BIRC3
GAPDH,BIRC3
CASP3,BIRC3
SEPTIN4,BIRC3
BECN1,BIRC3
UBE2N,BIRC3
XIAP,BIRC3
CASP7,BIRC3
TRAF1,BIRC3
CASP8,BIRC3
UBE2D3,BIRC3
RELA,BIRC3
BIRC2,BIRC3
UBL4A,SLC10A3
PRKACG,ATP2B3
PRKG1,ATP2B3
PRKACA,ATP2B3
PRKG2,ATP2B3
KCNJ5,ATP2B3
PRKACB,ATP2B3
PARP1,PARP12
PYCR2,P4HA1
PRODH2,P4HA1
P4HA2,P4HA1
PYCR1,P4HA1
P4HB,P4HA1
PRODH,P4HA1
PLOD2,P4HA1
VPS29,VPS26A
VPS26B,VPS26A
SNX6,VPS26A
SNX2,VPS26A
SNX5,VPS26A
VPS35,VPS26A
SNX12,VPS26A
WASHC5,VPS26A
TBC1D5,VPS26A
IGF2R,VPS26A
SNX27,VPS26A
RAB7A,VPS26A
PKNOX2,DDX25
HYLS1,DDX25
NDUFS2,FOXRED1
NDUFS5,FOXRED1
NDUFA8,FOXRED1
NDUFB10,FOXRED1
NDUFB1,FOXRED1
NDUFS8,FOXRED1
DMAC2,FOXRED1
NDUFAF4,FOXRED1
NDUFB6,FOXRED1
NDUFA11,FOXRED1
NDUFA1,FOXRED1
NDUFAF6,FOXRED1
NDUFS4,FOXRED1
ND2,FOXRED1
NDUFV1,FOXRED1
ND1,FOXRED1
NDUFS3,FOXRED1
ACAD9,FOXRED1
NDUFA5,FOXRED1
ND5,FOXRED1
NDUFS6,FOXRED1
NDUFB11,FOXRED1
NDUFAB1,FOXRED1
NDUFV2,FOXRED1
NDUFAF2,FOXRED1
ND3,FOXRED1
ND4,FOXRED1
NUBPL,FOXRED1
TMEM70,FOXRED1
NDUFAF5,FOXRED1
DCP2,DCPS
NDOR1,DCPS
XRN1,DCPS
APOD,LCN1
LCN2,LCN1
LMBR1L,LCN1
ATOH1,BARHL1
TP53,ARID3A
MRPL42,MTIF2
MRPL46,MTIF2
MRPL48,MTIF2
MRPS14,MTIF2
MRPL47,MTIF2
MRPS15,MTIF2
MRPL43,MTIF2
TSFM,MTIF2
PNPT1,MTIF2
MRPL9,MTIF2
MRPL52,MTIF2
MRPL19,MTIF2
MRPL58,MTIF2
CHCHD1,MTIF2
RPS11,MTIF2
MTRF1,MTIF2
MRPS18C,MTIF2
MRPL16,MTIF2
MRPL24,MTIF2
MRPL30,MTIF2
MRPS2,MTIF2
RPS3,MTIF2
MRPL28,MTIF2
FAU,MTIF2
RPL29,MTIF2
MRPL22,MTIF2
RPLP0,MTIF2
AURKAIP1,MTIF2
MRPS17,MTIF2
RPS9,MTIF2
MRPS5,MTIF2
MRPL1,MTIF2
DAP3,MTIF2
MRPL20,MTIF2
MRPL10,MTIF2
MRPL38,MTIF2
MRPS21,MTIF2
MRPS26,MTIF2
RPL5,MTIF2
RPS18,MTIF2
MTRF1L,MTIF2
MRPL3,MTIF2
RPL23,MTIF2
MRPL45,MTIF2
MRPS16,MTIF2
MRPL37,MTIF2
MRPL49,MTIF2
MRPS27,MTIF2
MRPL2,MTIF2
MRPL4,MTIF2
MRPL13,MTIF2
MRTO4,MTIF2
MRPL14,MTIF2
MRPS11,MTIF2
MRPS12,MTIF2
RPS24,MTIF2
RPL11,MTIF2
MRPL11,MTIF2
MRPS30,MTIF2
RPL9,MTIF2
MRPL35,MTIF2
IMP3,MTIF2
MRPL17,MTIF2
RPS2,MTIF2
RPS15,MTIF2
MRPS24,MTIF2
MTIF3,MTIF2
MRPS6,MTIF2
RPS6,MTIF2
MRPS23,MTIF2
MRPS28,MTIF2
MED1,MTIF2
MRPS31,MTIF2
MRPL12,MTIF2
MRPL21,MTIF2
MRPS33,MTIF2
RPS20,MTIF2
MRPL39,MTIF2
RPL23A,MTIF2
MRPS18A,MTIF2
MRPS22,MTIF2
MRPL33,MTIF2
RPS28,MTIF2
MRPL18,MTIF2
MRPL36,MTIF2
AGAP3,TANC1
CTAG1B,LY75
CD209,LY75
SDCBP,CD81
GNAQ,CD81
CLDN1,CD81
FLOT1,CD81
CD36,CD81
CLDN7,CD81
CR2,CD81
IGSF8,CD81
CD63,CD81
HSPA8,CD81
CD8A,CD81
ERVW-1,CD81
PTGFRN,CD81
CD151,CD81
ITGB1,CD81
IFITM1,CD81
EGFR,CD81
CD19,CD81
GPC3,CD81
OCLN,CD81
HSPA4,CD81
CD9,CD81
SCARB2,CD81
NPC1,OSBPL5
PWP2,PNO1
SNU13,PNO1
RPS14,PNO1
RCL1,PNO1
RRP7A,PNO1
RPS15A,PNO1
RPS9,PNO1
RPS23,PNO1
BMS1,PNO1
PDCD11,PNO1
FAU,PNO1
LRRC47,PNO1
DNTTIP2,PNO1
TBL3,PNO1
RPS27A,PNO1
RPS13,PNO1
RPS3A,PNO1
TSR1,PNO1
UTP11,PNO1
RPS3,PNO1
RIOK2,PNO1
EXOSC10,PNO1
RPS11,PNO1
NOB1,PNO1
LTV1,PNO1
RPS27,PNO1
NOL6,PNO1
WDR43,PNO1
NOL10,PNO1
EMG1,PNO1
NOP14,PNO1
FCF1,PNO1
WDR3,PNO1
AATF,PNO1
RPS29,PNO1
DHX37,PNO1
RPS17,PNO1
RIOK1,PNO1
SLX9,PNO1
RPS7,PNO1
RPS4X,PNO1
RPS5,PNO1
RPS28,PNO1
NOP56,PNO1
DCAF13,PNO1
UTP4,PNO1
HEATR1,PNO1
RPS25,PNO1
RPS20,PNO1
RPS2,PNO1
RPS15,PNO1
RPS8,PNO1
TRMT112,PNO1
RRP12,PNO1
WDR75,PNO1
UTP15,PNO1
RPS6,PNO1
RPS24,PNO1
RPS21,PNO1
IMP3,PNO1
NOP58,PNO1
NOC4L,PNO1
UTP14A,PNO1
RPS10,PNO1
RPS19,PNO1
UTP14C,PNO1
RPSA,PNO1
RACK1,PNO1
RPS16,PNO1
CSNK1E,PNO1
RPS18,PNO1
RSL1D1,PNO1
NGDN,PNO1
WDR46,PNO1
TAF1A,TAF1B
TAF1C,TAF1B
UBTF,TAF1B
TAF1D,TAF1B
PTPRG,CNTN3
SPCS3,SPCS2
SEC11C,SPCS2
SEC11A,SPCS2
POLA2,POLD3
POLE,POLD3
POLE3,POLD3
PRIM2,POLD3
DONSON,POLD3
POLE4,POLD3
REV3L,POLD3
CRCP,POLD3
POLD2,POLD3
PRIM1,POLD3
POLD1,POLD3
MCM3,POLD3
FEN1,POLD3
PCNA,POLD3
POLD4,POLD3
POLG2,POLD3
POLG,POLD3
RPA2,POLD3
POLA1,POLD3
RPA4,POLD3
SELE,SELP
ITGB3,SELP
CXCL8,SELP
CD63,SELP
VCAM1,SELP
CD40,SELP
PPBP,SELP
GP1BA,SELP
FUT7,SELP
AP2M1,SELP
TLR4,SELP
CD36,SELP
CD24,SELP
GP6,SELP
CD44,SELP
CD40LG,SELP
PTX3,SELP
ICAM1,SELP
PECAM1,SELP
SELL,SELP
PF4,SELP
ITGAM,SELP
ITGB2,SELP
F3,SELP
CWC27,SNRNP40
SNRPD2,SNRNP40
SNRPD1,SNRNP40
POP1,SNRNP40
NCBP1,SNRNP40
DHX16,SNRNP40
PLRG1,SNRNP40
CDC40,SNRNP40
NAF1,SNRNP40
SF3B1,SNRNP40
RBM48,SNRNP40
TXNL4A,SNRNP40
POP5,SNRNP40
SF3A3,SNRNP40
LSM2,SNRNP40
NOP10,SNRNP40
EFTUD2,SNRNP40
DDX23,SNRNP40
SNU13,SNRNP40
MAGOHB,SNRNP40
RPP25,SNRNP40
PRPF8,SNRNP40
LSM5,SNRNP40
LIPT1,SNRNP40
EIF4A3,SNRNP40
CWC22,SNRNP40
CRNKL1,SNRNP40
CD2BP2,SNRNP40
AAR2,SNRNP40
NCBP2,SNRNP40
ZMAT2,SNRNP40
LSM4,SNRNP40
MAGOH,SNRNP40
MFAP1,SNRNP40
USP39,SNRNP40
LSM6,SNRNP40
SNRPG,SNRNP40
WDR25,SNRNP40
PRPF3,SNRNP40
PRP4K,SNRNP40
SART1,SNRNP40
TSSC4,SNRNP40
IK,SNRNP40
PPIE,SNRNP40
RPP30,SNRNP40
DHX38,SNRNP40
SNRPB,SNRNP40
SNRPE,SNRNP40
CWF19L2,SNRNP40
TCERG1,SNRNP40
XAB2,SNRNP40
CWC15,SNRNP40
SRRM1,SNRNP40
CDC5L,SNRNP40
PPIL1,SNRNP40
PRPF6,SNRNP40
SMU1,SNRNP40
POP7,SNRNP40
SRRM2,SNRNP40
SNRNP70,SNRNP40
CTNNBL1,SNRNP40
ISY1,SNRNP40
SNW1,SNRNP40
DHX15,SNRNP40
LSM3,SNRNP40
SNRPF,SNRNP40
SNRNP200,SNRNP40
PRPF31,SNRNP40
SNIP1,SNRNP40
PRPF4,SNRNP40
SF3B3,SNRNP40
NOP58,SNRNP40
SNRPN,SNRNP40
BUD31,SNRNP40
PPIH,SNRNP40
BCAS2,SNRNP40
PRPF40A,DNAJC8
DHX9,DNAJC8
SRRT,DNAJC8
PPP1R8,DNAJC8
ACADVL,MECR
HADHA,MECR
HADHB,MECR
PPT2,MECR
ACOX3,MECR
HTD2,MECR
ACAA2,MECR
LIPT2,MECR
ACADSB,MECR
ACOX1,MECR
FASN,MECR
ECHS1,MECR
OXSM,MECR
LIPT1,MECR
PPT1,MECR
GRIN2A,PTPN4
PTS,PTPN4
KIF2B,CLASP1
PLK1,CLASP1
CLIP1,CLASP1
CRB3,EPB41L5
NXN,EPB41L5
CRB2,EPB41L5
CNTNAP1,EPB41L5
POU1F1,LHX4
ISL2,LHX4
LDB1,LHX4
HIF3A,EPAS1
ELOC,EPAS1
EGLN1,EPAS1
RBM4,EPAS1
HIF1A,EPAS1
EGLN2,EPAS1
ARNT2,EPAS1
MYC,EPAS1
CUL2,EPAS1
EIF5B,EPAS1
ARNT,EPAS1
HIF1AN,EPAS1
SP1,EPAS1
CA9,EPAS1
SOX2,EPAS1
BMAL1,EPAS1
SLC2A1,EPAS1
SIRT7,EPAS1
IKBKG,EPAS1
CD44,EPCAM
KRT19,EPCAM
EGFR,EPCAM
CD9,EPCAM
SPINT2,EPCAM
CLDN7,EPCAM
PROM1,EPCAM
PMS2,EPCAM
ERBB2,EPCAM
CD24,EPCAM
IWS1,SRBD1
PPP2R5D,SGO1
BUB3,SGO1
MAD2L1,SGO1
INCENP,SGO1
SGO2,SGO1
PPP2R1B,SGO1
PPP2CA,SGO1
CENPI,SGO1
CDCA8,SGO1
NUDC,SGO1
CDK1,SGO1
CENPA,SGO1
H2AC18,SGO1
PPP2R5C,SGO1
PLK1,SGO1
NEK2,SGO1
REC8,SGO1
NUF2,SGO1
KIF2C,SGO1
H2AC20,SGO1
CBX1,SGO1
PTTG1,SGO1
CDCA5,SGO1
RAD21,SGO1
HASPIN,SGO1
PPP2R5E,SGO1
AURKB,SGO1
PPP2R1A,SGO1
BUB1B,SGO1
CDC20,SGO1
BUB1,SGO1
TADA1,KAT2B
YEATS2,KAT2B
H3C4,KAT2B
SUPT3H,KAT2B
H3-5,KAT2B
POLE3,KAT2B
E2F1,KAT2B
H3C11,KAT2B
H2AZ1,KAT2B
H3C15,KAT2B
TADA2B,KAT2B
TAF9B,KAT2B
RBPJL,KAT2B
H3C8,KAT2B
NCOR2,KAT2B
ATXN7L3,KAT2B
NCOA2,KAT2B
ATXN7L2,KAT2B
TADA3,KAT2B
SMARCA2,KAT2B
HDAC8,KAT2B
DR1,KAT2B
H3C14,KAT2B
H3C7,KAT2B
COMMD1,KAT2B
MECOM,KAT2B
KAT14,KAT2B
RUVBL2,KAT2B
MBIP,KAT2B
HDAC11,KAT2B
TAF7,KAT2B
TP53,KAT2B
H3C12,KAT2B
H3-3A,KAT2B
SF3B3,KAT2B
H4C7,KAT2B
H3C13,KAT2B
KAT5,KAT2B
H3-7,KAT2B
BRCA2,KAT2B
CREB1,KAT2B
TAF6,KAT2B
SMAD3,KAT2B
TRRAP,KAT2B
GLYATL1,KAT2B
HDAC4,KAT2B
MAML1,KAT2B
HTT,KAT2B
TAF9,KAT2B
HDAC1,KAT2B
H3-4,KAT2B
H3C6,KAT2B
TADA2A,KAT2B
AGXT,KAT2B
ACTB,KAT2B
H2AC20,KAT2B
NCOA1,KAT2B
SUPT20H,KAT2B
MYC,KAT2B
SGF29,KAT2B
ENY2,KAT2B
HDAC3,KAT2B
SMARCA4,KAT2B
MYSM1,KAT2B
H3C3,KAT2B
TAF6L,KAT2B
ZZZ3,KAT2B
TAF2,KAT2B
WDR5,KAT2B
H3C2,KAT2B
H3C10,KAT2B
CUL2,KAT2B
ATXN7,KAT2B
RBPJ,KAT2B
H2BC21,KAT2B
CARM1,KAT2B
NCOA3,KAT2B
HDAC2,KAT2B
SUPT7L,KAT2B
TAF10,KAT2B
TAF12,KAT2B
ATXN7L1,KAT2B
TAF5,KAT2B
H2BC3,KAT2B
NCOR1,KAT2B
H3C1,KAT2B
CTBP1,KAT2B
PWWP3B,NDUFS3
UQCRFS1,NDUFS3
ND2,NDUFS3
ND1,NDUFS3
NDUFV1,NDUFS3
ND4L,NDUFS3
ATP5F1A,NDUFS3
HTATIP2,NDUFS3
NDUFA3,NDUFS3
NDUFB9,NDUFS3
NDUFA1,NDUFS3
NMRAL1,NDUFS3
NDUFA11,NDUFS3
UQCRC2,NDUFS3
CYC1,NDUFS3
COX4I1,NDUFS3
NDUFS4,NDUFS3
NDUFAF6,NDUFS3
NDUFAF3,NDUFS3
COX2,NDUFS3
NDUFA7,NDUFS3
ATP5PD,NDUFS3
SDHD,NDUFS3
NDUFB1,NDUFS3
COX7A1,NDUFS3
COX7C,NDUFS3
NDUFB6,NDUFS3
TIMMDC1,NDUFS3
NDUFAF4,NDUFS3
NDUFS8,NDUFS3
COX6B1,NDUFS3
NDUFA8,NDUFS3
MGLL,NDUFS3
COX3,NDUFS3
UQCR10,NDUFS3
OR10W1,NDUFS3
NDUFS5,NDUFS3
NDUFS2,NDUFS3
UQCR11,NDUFS3
NDUFB10,NDUFS3
ATP5PF,NDUFS3
UQCRH,NDUFS3
NDUFV3,NDUFS3
CHCHD3,NDUFS3
ATP5MC1,NDUFS3
NUBPL,NDUFS3
UQCRHL,NDUFS3
ND4,NDUFS3
NDUFA4,NDUFS3
ND3,NDUFS3
SUCLG1,NDUFS3
NDUFA13,NDUFS3
NDUFC2,NDUFS3
NDUFAF2,NDUFS3
COX1,NDUFS3
UQCRQ,NDUFS3
NDUFAF5,NDUFS3
COX7B,NDUFS3
FDX2,NDUFS3
ND6,NDUFS3
PWWP4,NDUFS3
CYTB,NDUFS3
NDUFB3,NDUFS3
TMEM126B,NDUFS3
NDUFAB1,NDUFS3
NDUFV2,NDUFS3
COX5A,NDUFS3
R3HDM4,NDUFS3
ATP5PO,NDUFS3
NDUFC1,NDUFS3
ATP5PB,NDUFS3
ND5,NDUFS3
NDUFA9,NDUFS3
NDUFA5,NDUFS3
NDUFB8,NDUFS3
NDUFC2-KCTD14,NDUFS3
COX6A2,NDUFS3
NDUFB11,NDUFS3
NDUFA6,NDUFS3
NDUFS6,NDUFS3
SDHA,NDUFS3
SDHB,NDUFS3
PWWP3A,NDUFS3
ECSIT,NDUFS3
UQCRB,NDUFS3
ACAD9,NDUFS3
SDHC,NDUFS3
TMEM254,NDUFS3
NDUFB2,NDUFS3
ATP5F1C,NDUFS3
NDUFA12,NDUFS3
EXT2,ACCS
VPS36,CHMP2B
VPS37D,CHMP2B
STAM,CHMP2B
VPS37A,CHMP2B
CHMP3,CHMP2B
VPS37C,CHMP2B
HGS,CHMP2B
CHMP6,CHMP2B
CHMP1A,CHMP2B
MLKL,CHMP2B
VPS37B,CHMP2B
SNF8,CHMP2B
MVB12B,CHMP2B
RNF103-CHMP3,CHMP2B
CHMP1B,CHMP2B
IST1,CHMP2B
VPS28,CHMP2B
MVB12A,CHMP2B
CHMP2A,CHMP2B
UBAP1,CHMP2B
CHMP4C,CHMP2B
CHMP7,CHMP2B
VCP,CHMP2B
EIF2S2,EIF2AK4
ATF4,EIF2AK4
IFIT1,EIF2AK4
IKBKG,EIF2AK4
GCN1,EIF2AK4
IFIT1B,EIF2AK4
NFE2L2,EIF2AK4
EIF2B5,EIF2AK4
IKBKB,EIF2AK4
CHUK,EIF2AK4
HELLS,WDR76
DDB1,WDR76
GAS6,TYRO3
PROS1,TYRO3
ALKAL2,LTK
ALKAL1,LTK
VAPB,OSBP
VAPA,OSBP
CXCL8,IL7
IL10,IL7
JAK2,IL7
IL21R,IL7
IL13,IL7
STAT5B,IL7
IL4R,IL7
STAT5A,IL7
IL9,IL7
CD8A,IL7
CSF2,IL7
TSLP,IL7
IL2RA,IL7
KITLG,IL7
IL15,IL7
IL15RA,IL7
CCL3,IL7
IL3,IL7
IL6R,IL7
JAK1,IL7
FLT3LG,IL7
IL2RG,IL7
IL6,IL7
JAK3,IL7
IL7R,IL7
STAM,CHMP3
PDCD6IP,CHMP3
VTA1,CHMP3
VPS37D,CHMP3
VPS36,CHMP3
HGS,CHMP3
VPS37C,CHMP3
STAMBP,CHMP3
VPS37A,CHMP3
VPS37B,CHMP3
SNF8,CHMP3
MLKL,CHMP3
MVB12B,CHMP3
