Gene,MF: BRCA,METH: BRCA,GE: BRCA,CNA: BRCA,hsa03440,hsa04010,hsa04110,hsa04115,hsa04151,hsa04310,hsa04330
STRA6,0.0051854090941609,0.0,0.1637466579107798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MC5R,0.0,0.2807165008073027,0.1652277674079162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHST3,0.0106064775155127,0.4446762442176444,0.2132011122005629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CMC2,0.0,0.0092319493469765,0.038911206796405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HMX3,0.0,0.32518104100438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NDUFS5,0.010619212269172,0.0106289676715982,0.0017092483386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TNNT3,0.0053049550206585,0.163799113742747,0.4373424685495861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MICOS13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DPF3,0.0,0.0254763345028009,0.1826515878446626,0.4512040557667934,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM70,0.0053103204156522,0.0124930174095945,0.0256747216263947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DNAJC19,0.0,0.0092676658300894,0.021166473434536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PGS1,0.0105634883746841,0.0006040228194972,0.0095720148371314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S100A11,0.0,0.0133010574705871,0.0886861600415908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCTA,0.0,0.0079601779764879,0.0030984422511593,0.4397972116603296,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM62,0.0,0.0563741970281642,0.0406256724178892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNMT,0.0209002819574345,0.2035722615391697,0.1107383027073504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PIK3C2A,0.0106001057432025,0.2026419361129848,0.0816937359648437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EIF1AY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GPRC5C,0.0,0.0436631932109457,0.0188124280496725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF664,0.0,0.0098283786043369,0.0006723047422277,0.267427122940431,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPIC,0.0,0.0,0.1893545408612208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MRPL16,0.0,0.0767431789523885,0.0140048046263608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DAZL,0.0,0.0791017088270928,0.1893545408612208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PTPRD,0.046866664298168,0.0,0.0113960363889323,0.4119138149556401,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IPO11,0.0158973882175437,0.0054343290082525,0.0286267603951796,0.3548795944233207,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLCD4,0.0,0.0175680787129804,0.0112053953226425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAB36,0.0,0.1004206180621979,0.0009983842851384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPIRE1,0.0053044198626145,0.000520392522675,0.0201127810334923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNF6,0.0212220716676971,0.0098844928099182,0.0227966277698448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MFAP4,0.0,0.3926765679398951,0.36715860370695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDH13,0.0105317847780962,0.1508135005509234,0.2051603634900649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PPP2R2C,0.0105992533141835,0.1796335563104062,0.3226943197826747,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
MARC1,0.0,0.0783907276766122,0.2858781677458834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CBFA2T3,0.0,0.0543947446629287,0.0304205825078598,0.8783269961977188,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC35A5,0.0052993849274129,0.0026667693815817,0.0590807644625965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANKMY2,0.0053115624905732,0.0075952090542907,0.1002898425729849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DRD3,0.0053113112258838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCML1,0.0158648623639364,0.0470283170962344,0.1219653020672928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NSRP1,0.0,0.0331977321130664,0.0302128926089906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SEC31B,0.0212419895779477,0.407401889844846,0.1366649512625334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BAZ1A,0.0263748570385078,0.0010977799013464,0.041138460318715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AMTN,0.0053149134681449,0.3664323598037851,0.1471355836291223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDKN1C,0.0,0.0789280883042463,0.265015220558385,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
TAF5L,0.0105820413855632,0.0046681342523474,0.0209129888289819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHRNA5,0.0106217893301081,0.0441566134355249,0.0143854750704157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STS,0.0,0.0,0.1438569760529643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PCLAF,0.0,0.0026089520674948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPOCK1,0.0052173454076653,0.3807455280044065,0.0523719774191249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD93,0.0053066679230661,0.0252460491817576,0.1510130942707878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPS1,0.0259486472043247,0.0,0.2597622640155934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FSTL3,0.0,0.0603003651383643,0.0039509526697938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COLGALT2,0.0052601784686888,0.0822812051550006,0.2361613456930231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LLGL1,0.0,0.0679291502367608,0.0167432632130666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TIGD1,0.0,0.000850137765601,0.0117340033142832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VASH1,0.0053094330129566,0.2253088254183941,0.0203209360161572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAGEE1,0.0053133855428624,0.1192711880180571,0.0381783348708722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EVC2,0.0158291304656626,0.5515601850626402,0.1778629582380642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S100A16,0.0,0.2624197256858075,0.093277587374206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PPP2R1B,0.0051680581961971,0.004869207077227,0.1745623841144536,0.6932826362484159,0.0,0.0,1.0,0.0,1.0,0.0,0.0
TIAM2,0.0311905538420091,0.0,0.040447119596355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SENP6,0.0105708907791709,0.0106078515970757,0.0514369056574525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZBTB44,0.01048736670274,0.0029336082882268,0.0787757833697816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MPZL1,0.0053025321786125,0.0053065172113731,0.0467207744807613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAP1GAP2,0.0,0.0,0.0565546543751958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRDM13,0.0053138301608002,0.4331000499341234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STX10,0.0053096613743785,0.0015257651014216,0.033243473957181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PIPOX,0.0,0.0922328893810209,0.0222559092189736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCRL2,0.0052508857672018,0.6252935795917172,0.0682402128361702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASF1A,0.0052910266639181,0.0,0.0097480584167495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BTAF1,0.0104798914814748,0.0079328486966429,0.1004826026863064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCAF8,0.0052815003525575,0.0338965612279208,0.0441238713636456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF200,0.0052931490861533,0.0066048946971972,0.0242831444605201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PAQR7,0.0,0.0244266011771889,0.0251979572329125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CYFIP2,0.0209915153001281,0.0207936612198686,0.0916269193930928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NUP188,0.0263000154966323,0.0050137712198588,0.0048533662753673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GTF2H4,0.0,0.027615575877958,0.0106228150901892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HSPB9,0.0,0.012598229566222,0.0986169703751386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NIPA2,0.0,0.0017396462551013,0.0331823775130905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACO1,0.0048923590499467,0.0174446103185653,0.1737914327529771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NEURL1,0.0,0.0438533321801098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GPATCH1,0.0106034322263021,0.0396086159574465,0.0050420399029723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RDH11,0.0104559392103188,0.005906400264849,0.0240482709222125,0.4512040557667934,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GMPS,0.0,0.0093788282843907,0.0580392636320151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AKAP11,0.0367123988519959,0.0425198006506462,0.0969495270274766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SEZ6,0.0053040402343587,0.1303502817743055,0.1667316956949857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LYPD3,0.0053097356385986,0.013607943426023,0.0458367284022189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM39B,0.0053114834408357,0.0016379652398605,0.037492848906938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MNT,0.0053118612091766,0.0022992940375225,0.0077134146444314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLB1,0.0157229217942219,0.0079244135868914,0.1105976550764421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IDH3B,0.0052896801838696,0.022392301367054,0.0150735035204137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM144,0.0,0.0339438101584697,0.0339600270067043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CSNK1G1,0.0,0.0118793179299483,0.0226307292219248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MT1A,0.0,0.090971681905575,0.2420487243754209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KCNK4,0.0106115133713549,0.081932008471899,0.2123253835107632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCL3,0.0,0.2457016443760447,0.063568372730792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PSAT1,0.0053042883977135,0.324715644547003,0.2140661446008498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF696,0.0,0.0007144676515482,0.0373845452785546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF521,0.0105937415774384,0.0337985087953543,0.1625834168151761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CEMP1,0.0,0.0102630312935318,0.0204992661351227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EML2,0.0052468858974529,0.2424999700039917,0.0363947621980067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GPN1,0.0,0.0136749949406985,0.007867483896608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SUN1,0.0105860880451166,0.0148211000437355,0.0807615672145696,0.1761723700887199,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POU3F3,0.0053122373285165,0.5806701939054416,0.4213865908699956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NARS,0.0,0.078070885730384,0.0045325886832388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PNMT,0.0,0.0220306692853178,0.0646959908782056,0.4220532319391635,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCO1,0.0,0.0021339974612573,0.0165205759829443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GMEB1,0.0105633393522254,0.003925799032748,0.0217333892860259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYPL1,0.0,0.0054005991435282,0.0311796915306452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CREB3L2,0.0,0.0026866755887007,0.0694254858313494,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
RBP5,0.0,0.1287492796624575,0.0123559706090443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MTTP,0.0105791317903548,0.0270687851157242,0.1617706424653626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SESN1,0.0052763511947225,0.0092776722937545,0.1283328964959546,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
HARS2,0.0052304742982145,0.0284701795791353,0.014702883370403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATP1B3,0.0,0.0032472879500638,0.0010615015449074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATP8B2,0.01592540620659,0.0913386391012747,0.0530796411017866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL36RN,0.0053077765456386,0.0721864011082453,0.176853691447952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITSN2,0.0052910093499817,0.0053967685018481,0.0603257582137582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OR5F1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SZT2,0.0255780774210387,0.0010063088141019,0.0596515628033245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZDHHC9,0.0053047174334521,0.1581041756930785,0.0533521333595398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DDR2,0.0261024433240099,0.5773078553996706,0.2744754023217566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HMGCL,0.0,0.3927807651761524,0.0065283658213551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CRHR2,0.0,0.1833905961704945,0.2902501728626162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HSPB6,0.0,0.5490631389688658,0.5978932896710543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC4A1AP,0.0,0.0112095786873902,0.0019083533158092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COX4I1,0.0053096985859686,0.0031862689491977,0.0420623096423127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCN3A,0.0314909233800108,0.0,0.4282699680610141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AOPEP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF12,0.0051602304534577,0.0079933965216017,0.0189605734357642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM186,0.0,0.0010810212899394,0.0317449504444396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MT1X,0.0053159020768573,0.0165564508616064,0.2808416944497673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOMM7,0.0,0.0058844291442244,0.0939106634762402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOMM22,0.0,0.0009523957505624,0.0079494457338108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPAP2,0.0052769560753745,0.0021833252462873,0.0141062441254021,0.4512040557667934,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF415,0.0209391661061236,0.1146390944978869,0.0376475372798497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MPIG6B,0.0,0.0479407830125844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NR2F2,0.0,0.3522003672930322,0.0212089685274108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KCNRG,0.0,0.0,0.0605823755392802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAA50,0.0053061185368112,0.0034587312073828,0.0059488977010292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TEX19,0.0,0.1590797940771985,0.0594393912594656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC43A2,0.0212012894940348,0.0159533916273806,0.0118948525002684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DARS2,0.0,0.0110733071061715,0.0848384393044682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PAIP2,0.0,0.0343453641350253,0.0138880453600146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PABPC5,0.0052961465523083,0.6340760153036696,0.1697282101939353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DTX4,0.005305170260406,0.0794429026023465,0.1160624657161646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
CAMSAP3,0.0158724967018465,0.0001781932569124,0.0824454493833992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAB34,0.0,0.188336658870136,0.0085378024932743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MKX,0.0207855383681491,0.2827268293493963,0.1884632236146284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENTPD4,0.0052826471559884,0.003532596808622,0.0032928777322182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LMF2,0.0,0.0166160616420349,0.0032680459484063,0.6235741444866921,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMPD4,0.0158108832279699,0.0655427929772481,0.0464845742899062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRFBP1,0.0,0.0081964715995715,0.0263726927204557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BLID,0.0053134056120201,0.5974988570654807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF282,0.0053106009672063,0.0032254743313721,0.0253251471868032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CES1,0.0,0.0832531175758012,0.4867011890929337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ST3GAL1,0.0,0.0004747173114292,0.0460526782595443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TNFRSF21,0.0,0.0092673126938323,0.1324022968675942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAX1BP3,0.0,0.0154832295397652,0.0005087658612346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDH16,0.0211399989684105,0.0931755189472684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G6PC,0.0,0.3519948096140828,0.0,0.4702154626108999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BECN2,0.0,0.3471213452754255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CEND1,0.010608860554003,0.1217045709739435,0.0673813843534971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GIMAP8,0.0265420447919424,0.0949800027432021,0.2501809397792777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PARP10,0.0106005485498409,0.0369605752156135,0.0769400582897551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DACH2,0.0104562912993312,0.0044646550552433,0.242004398798427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SNX13,0.0211394589773013,0.0069498985187546,0.050576967664502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AP3S2,0.0,0.0023855218142079,0.0319262386002516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GTF3A,0.0,0.0222350236526259,0.0154901871110658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NOL10,0.0053125250007815,0.0006475157645315,0.0174934811943032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DNAJB4,0.015922674955209,0.0192038359665411,0.1891822628147597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YIPF5,0.0,0.0062695386404183,0.0070967743222189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LANCL1,0.0052573187093721,0.0288891171273558,0.0716980193755131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EXTL1,0.0053124268715577,0.1564244106228702,0.0954939839266009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRM2,0.0053142796724159,0.1369928876797884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LAMA5,0.0211996206416443,0.0259770106924407,0.0177079241601054,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ATP5MC3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NEUROG1,0.0,0.3104301354131643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AKAP4,0.0053071755195466,0.2891486882404298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EPN3,0.0,0.064485092985075,0.155753427183023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SIPA1L1,0.0309240331595846,0.0,0.021648084579483,0.4512040557667934,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LY6H,0.0,0.1946994103863073,0.1984822516724807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NDUFA6,0.0,0.0052096321736581,0.0154407054014779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RRS1,0.0052944884532477,0.0063601860986978,0.0808892774275726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPTSSB,0.0,0.0380001097272202,0.0489616007356955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO4,0.0053072262659469,0.0344752936931782,0.0799379546254398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INVS,0.0053017148449581,0.0233511633484002,0.0722821576201186,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ZPBP,0.0,0.12620610823244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GPR89B,0.0159402310880282,0.002006342687759,0.050881511098394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC6A2,0.0,0.338011168743745,0.5302574462144335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZHX2,0.0053087334860069,0.0010379111511555,0.0125150720444155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISP1,0.0051707202632191,0.3356829859074571,0.0447436075142656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NMNAT2,0.010536068144409,0.2887953843414812,0.3543625124841406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMOD4,0.0106266630292781,0.1314678999405781,0.0247924824815857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SF3B6,0.0,0.0033598053281658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MGAT4D,0.0,0.1981323572969229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAPSN,0.0,0.0619090512287926,0.0798986169620797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CMPK1,0.0106101764139048,0.0052013097179643,0.0657523906114848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YPEL3,0.0053052122119024,0.1869882673155748,0.0438661826121034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GPR108,0.0,0.0131957713988553,0.0214353742343227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CYP21A2,0.0105889163591609,0.3034886879501505,0.1362848705574821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LYPD5,0.0,0.5958125563125782,0.0085309739772302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAA30,0.005239381657288,0.0126699853653623,0.0370073995238359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAA35,0.0105330439735981,0.0329143899662946,0.0139137597833157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SH3PXD2B,0.0158394481599874,0.0852180306894258,0.0164476936859679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RFFL,0.0052635507858921,0.0036931441743539,0.0033969696414331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DMRTC2,0.0053075755422226,0.2112923368027867,0.19463063293691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SOX15,0.0053118691098487,0.1503912739587198,0.2287555319236732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAPGEF6,0.0311101621476507,0.0064211640421677,0.0191194005423058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MPP7,0.0105124136234856,0.0114093357234562,0.0503921994599113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GDF9,0.0367907717968702,0.0044448678810322,0.0020994134856739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRP19,0.0053112862523184,0.0033069041220042,0.0252552523323849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GPX4,0.0,0.0028410947774348,0.0363817623600161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FEM1A,0.0053098408453699,0.0073312235135845,0.0677210914329355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF37A,0.0049930907489893,0.0,0.0095833100972186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NFIC,0.0053061717581908,0.0,0.0271932549920538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF276,0.0159048219422712,0.0013752375619035,0.0430462292747747,0.8783269961977188,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SI,0.0318552473385296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HIST3H2A,0.0,0.1492116396339629,0.1935280611447564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COL2A1,0.010606955165136,0.2636655564209892,0.2064717839335982,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
HYAL1,0.0,0.0325281489681328,0.2780343973990097,0.4397972116603296,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC23A2,0.0,0.094963497257253,0.1128320720568231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PDK2,0.0052870649392674,0.0207315128474233,0.0992850741905751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NTNG2,0.0,0.1723660714207882,0.0787549327477819,0.376425855513308,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPON1,0.0159156245505911,0.2873890858742181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
