gene1,gene2
SDC1,FGF2
FGF17,FGF2
NRP1,FGF2
BMP2,FGF2
NOG,FGF2
ERBB4,FGF2
PDGFA,FGF2
CXCL1,FGF2
SOX2,FGF2
CSF2,FGF2
NTRK1,FGF2
FGFR2,FGF2
GDNF,FGF2
ERBB2,FGF2
FLT3LG,FGF2
KIT,FGF2
FGFR4,FGF2
SDC3,FGF2
MET,FGF2
FGF1,FGF2
SDC2,FGF2
PTX3,FGF2
ERBB3,FGF2
FGFR1,FGF2
CD44,FGF2
S100B,FGF2
IGF1,FGF2
IGF1R,FGF2
HSPG2,FGF2
CNTF,FGF2
FN1,FGF2
FGFRL1,FGF2
NTRK2,FGF2
FGFBP1,FGF2
S100A4,FGF2
TEK,FGF2
IFNA2,FGF2
SDC4,FGF2
FGFR3,FGF2
IL6,FGF2
EGF,FGF2
NGF,FGF2
RAB3IP,BBS7
CCDC28B,BBS7
ARL6,BBS7
BBS1,BBS7
SSTR3,BBS7
BBS12,BBS7
BBS5,BBS7
BBS10,BBS7
BBIP1,BBS7
BBS4,BBS7
LZTFL1,BBS7
TAF7,RBBP5
PRPF31,RBBP5
EZH2,RBBP5
H3C12,RBBP5
H3C13,RBBP5
DPY30,RBBP5
MCRS1,RBBP5
PHF20,RBBP5
KANSL1,RBBP5
KMT2B,RBBP5
RUVBL2,RBBP5
H2AC15,RBBP5
H2BC11,RBBP5
H2AC6,RBBP5
H4C5,RBBP5
PELP1,RBBP5
TAF6,RBBP5
H3-4,RBBP5
H4C11,RBBP5
TAF9,RBBP5
H3-7,RBBP5
H2BC12,RBBP5
H2AC4,RBBP5
ASH2L,RBBP5
WDR33,RBBP5
TEX10,RBBP5
H4C9,RBBP5
UBB,RBBP5
H4C2,RBBP5
HCFC1,RBBP5
H2AC8,RBBP5
UBA52,RBBP5
RNF2,RBBP5
PAGR1,RBBP5
WDR5,RBBP5
LAS1L,RBBP5
SETD1B,RBBP5
H2AC13,RBBP5
INO80C,RBBP5
PAXIP1,RBBP5
H4C16,RBBP5
CHD8,RBBP5
KAT8,RBBP5
WDR82,RBBP5
E2F6,RBBP5
UBC,RBBP5
H4C14,RBBP5
RUVBL1,RBBP5
H2AC11,RBBP5
H4C3,RBBP5
H3-5,RBBP5
KMT2A,RBBP5
SENP3,RBBP5
H4C15,RBBP5
CTNNB1,RBBP5
CXXC1,RBBP5
H2AC16,RBBP5
H4C4,RBBP5
SDC1,RBBP5
WDR5B,RBBP5
NCOA6,RBBP5
BACC1,RBBP5
KDM6A,RBBP5
H4C13,RBBP5
BOD1,RBBP5
H4C12,RBBP5
H3C15,RBBP5
H2AC17,RBBP5
RPS27A,RBBP5
PSIP1,RBBP5
MAX,RBBP5
TAF1,RBBP5
KMT2D,RBBP5
H4C1,RBBP5
H3C14,RBBP5
DIDO1,RBBP5
IFT52,IFT57
IFT70B,IFT57
IFT22,IFT57
IFT27,IFT57
CASP8,IFT57
CLUAP1,IFT57
IFT140,IFT57
HIP1,IFT57
IFT74,IFT57
WDR19,IFT57
IFT122,IFT57
IFT56,IFT57
TRAF3IP1,IFT57
WDR35,IFT57
IFT20,IFT57
CASP3,IFT57
IFT88,IFT57
IFT70A,IFT57
IFT80,IFT57
UBA6,UBE2S
CDC26,UBE2S
BUB1B,UBE2S
UBA1,UBE2S
BCOR,UBE2S
CBX2,UBE2S
CDC23,UBE2S
BIRC2,UBE2S
ANAPC2,UBE2S
ANAPC16,UBE2S
RNF2,UBE2S
TRAF6,UBE2S
RING1,UBE2S
ANAPC4,UBE2S
UBA52,UBE2S
BRCA1,UBE2S
BABAM2,UBE2S
CDC20,UBE2S
CDC16,UBE2S
UBB,UBE2S
BRCC3,UBE2S
ANAPC13,UBE2S
ANAPC11,UBE2S
PCGF2,UBE2S
ANAPC10,UBE2S
ANAPC7,UBE2S
ANAPC1,UBE2S
CBX4,UBE2S
PHC1,UBE2S
FZR1,UBE2S
CDC27,UBE2S
UBC,UBE2S
UBE3A,UBE2S
CBX8,UBE2S
RNF7,UBE2S
OTUB1,UBE2S
PHC3,UBE2S
RAD51,UBE2S
RPS27A,UBE2S
UBE2C,UBE2S
BMI1,UBE2S
USP15,UBE2S
PCGF6,UBE2S
ANAPC15,UBE2S
BACE1,GZMM
NTRK2,SHC2
SRC,SHC2
IL6R,SHC2
PTK2,SHC2
ZAP70,SHC2
FGFR3,SHC2
JAK2,SHC2
FGR,SHC2
MET,SHC2
SYK,SHC2
SOS1,SHC2
FGFR1,SHC2
ERBB3,SHC2
BCR,SHC2
GRB2,SHC2
HCK,SHC2
IGF1R,SHC2
AXL,SHC2
NTRK1,SHC2
ABL1,SHC2
LYN,SHC2
ERBB2,SHC2
FGFR2,SHC2
KIT,SHC2
INSR,SHC2
EGFR,SHC2
FYN,SHC2
ERBB4,SHC2
IL13RA1,IL11
EGFR,IL11
OSMR,IL11
IL6ST,IL11
LIFR,IL11
IL11RA,IL11
CNTF,IL11
CNTFR,IL11
IL6R,IL11
IL6,IL11
EXO1,NEIL3
TOP2A,NEIL3
NEIL1,NEIL3
OGG1,NEIL3
MYO5A,MLPH
SYTL2,MLPH
RAB27A,MLPH
EXPH5,MLPH
RANBP2,HDAC4
NCOR2,HDAC4
BCL6,HDAC4
TP53BP1,HDAC4
NCOR1,HDAC4
ANKRA2,HDAC4
RUNX2,HDAC4
YWHAQ,HDAC4
ZBTB16,HDAC4
MEF2A,HDAC4
SIN3A,HDAC4
HDAC3,HDAC4
UBE2I,HDAC4
NACC1,HDAC4
CAMK4,HDAC4
MEF2D,HDAC4
HSP90AB1,HDAC4
MEF2C,HDAC4
YWHAG,HDAC4
HSP90AA1,HDAC4
SMAD3,HDAC4
HIF1A,HDAC4
RFXANK,HDAC4
CUL5,ASB1
ELOC,ASB1
RNF7,ASB1
ATP7A,CP
HEPH,CP
MRPL13,CP
ORM2,CP
FXN,CP
FECH,CP
ALB,CP
SERPINA1,CP
HMOX2,CP
A2M,CP
HPX,CP
HP,CP
WNT5B,WNT5A
LRP5,WNT5A
SFRP4,WNT5A
FZD9,WNT5A
WNT4,WNT5A
VANGL2,WNT5A
FZD6,WNT5A
ROR2,WNT5A
DKK2,WNT5A
NOTUM,WNT5A
WIF1,WNT5A
SFRP2,WNT5A
FZD1,WNT5A
GPC3,WNT5A
WLS,WNT5A
DKK1,WNT5A
FZD7,WNT5A
FZD2,WNT5A
FZD8,WNT5A
RYK,WNT5A
FZD4,WNT5A
PTK7,WNT5A
CER1,WNT5A
DVL1,WNT5A
FZD5,WNT5A
CTNNB1,WNT5A
DVL3,WNT5A
ROR1,WNT5A
SFRP5,WNT5A
PORCN,WNT5A
ACTG1,THRA
NCOR2,THRA
NCOA2,THRA
NCOA3,THRA
PIK3R1,THRA
NCOR1,THRA
THRB,THRA
NCOA1,THRA
ACTB,THRA
MED24,THRA
PIK3CD,THRA
MED1,THRA
HDAC3,THRA
PIK3CB,THRA
TXNRD2,THRA
RXRA,THRA
CNTN1,CNTNAP1
PTPRZ1,CNTNAP1
NFASC,CNTNAP1
EPB41,CNTNAP1
KCNA2,CNTNAP1
KCNA1,CNTNAP1
CNTN2,CNTNAP1
ADRM1,PSMD3
PSMB6,PSMD3
UBQLN4,PSMD3
PSMA1,PSMD3
UCHL5,PSMD3
PSMD6,PSMD3
PSMB4,PSMD3
PSMB5,PSMD3
PSMD4,PSMD3
UBLCP1,PSMD3
PSMC2,PSMD3
PSMA7,PSMD3
UBB,PSMD3
PSMB10,PSMD3
PSMD9,PSMD3
UBA52,PSMD3
PSME4,PSMD3
PSMC3,PSMD3
PSMC5,PSMD3
PSMC6,PSMD3
PSMB3,PSMD3
UBC,PSMD3
SEM1,PSMD3
PSMB2,PSMD3
PSMD1,PSMD3
PSMB8,PSMD3
PSMD14,PSMD3
PSMB9,PSMD3
PSMD2,PSMD3
UBFD1,PSMD3
PSMA5,PSMD3
PAAF1,PSMD3
RPS27A,PSMD3
PSMD12,PSMD3
PSMD13,PSMD3
PDSS1,PSMD3
PSMA8,PSMD3
UPF3A,CASC3
RNPS1,CASC3
ISY1,CASC3
CWC22,CASC3
EIF4A3,CASC3
SRRM2,CASC3
PRPF8,CASC3
RBM8A,CASC3
PYM1,CASC3
UPF3B,CASC3
UPF1,CASC3
SNRNP200,CASC3
MAGOH,CASC3
CWC25,CASC3
DHX38,CASC3
SLU7,CASC3
NCBP1,CASC3
ISY1-RAB43,CASC3
MAGOHB,CASC3
UPF2,CASC3
CDC40,CASC3
ATP6V1F,ATP6V0A1
ATP6AP2,ATP6V0A1
VMA12,ATP6V0A1
ATP6V0A4,ATP6V0A1
MEAK7,ATP6V0A1
ATP6AP1,ATP6V0A1
ATP6V1E2,ATP6V0A1
ATP6V0E2,ATP6V0A1
ATP6V1A,ATP6V0A1
ATP6V1G3,ATP6V0A1
ATP6V1B2,ATP6V0A1
TCIRG1,ATP6V0A1
ATP6V1C2,ATP6V0A1
ATP6V1H,ATP6V0A1
RNASEK,ATP6V0A1
ATP6V0D1,ATP6V0A1
ATP6V1G1,ATP6V0A1
ATP6V0C,ATP6V0A1
ATP6V0B,ATP6V0A1
ATP6V0D2,ATP6V0A1
ATP6V1C1,ATP6V0A1
ATP6V1G2,ATP6V0A1
ATP6V0E1,ATP6V0A1
ATP6V0A2,ATP6V0A1
ATP5MC3,ATP6V0A1
ATP5MC2,ATP6V0A1
ATP5MC1,ATP6V0A1
TYK2,STAT3
IL21R,STAT3
STAT4,STAT3
SOCS7,STAT3
EGFR,STAT3
PTPN11,STAT3
AKT1,STAT3
AMOTL1,STAT3
MMP9,STAT3
POMC,STAT3
IL10,STAT3
CXCL8,STAT3
CD274,STAT3
MTOR,STAT3
BCL6,STAT3
IFNAR1,STAT3
CSF2,STAT3
NANOGP8,STAT3
FOS,STAT3
SOX2,STAT3
TMC6,STAT3
MMP3,STAT3
BMX,STAT3
FYN,STAT3
PIAS1,STAT3
STMN1,STAT3
PRDM1,STAT3
IL6ST,STAT3
BATF,STAT3
FOXO3,STAT3
STAT5B,STAT3
IL10RB,STAT3
LEP,STAT3
CTNNB1,STAT3
FASLG,STAT3
IL22,STAT3
STAT6,STAT3
NTRK1,STAT3
PDIA3,STAT3
SP1,STAT3
RORC,STAT3
NFKBIZ,STAT3
PIK3R1,STAT3
SOCS1,STAT3
JAK3,STAT3
IL23R,STAT3
IL2RG,STAT3
KIT,STAT3
LYN,STAT3
JAK1,STAT3
RET,STAT3
SOCS2,STAT3
PIAS2,STAT3
MAPK8,STAT3
STAT2,STAT3
HDAC2,STAT3
IL20RA,STAT3
PTGS2,STAT3
ERBB2,STAT3
PTPN2,STAT3
TNF,STAT3
MMP1,STAT3
ERBB3,STAT3
HDAC3,STAT3
BCL2L1,STAT3
AR,STAT3
MCL1,STAT3
CDKN1A,STAT3
LEPR,STAT3
STAP2,STAT3
JAK2,STAT3
STAT1,STAT3
SIN3A,STAT3
TRAF6,STAT3
CISH,STAT3
SYK,STAT3
SHC1,STAT3
ESR1,STAT3
MET,STAT3
NDUFA13,STAT3
LIFR,STAT3
IRF9,STAT3
IGF1R,STAT3
GRB2,STAT3
IL9,STAT3
INS,STAT3
BCL2,STAT3
MYC,STAT3
IL17F,STAT3
CDK6,STAT3
STAT5A,STAT3
HCK,STAT3
CSF3R,STAT3
CEBPB,STAT3
GATA3,STAT3
FOXP3,STAT3
CCL3,STAT3
PIAS3,STAT3
PGR,STAT3
SOCS3,STAT3
HIF1A,STAT3
IRF4,STAT3
FN1,STAT3
ALK,STAT3
HSP90AA1,STAT3
HDAC1,STAT3
FOXO4,STAT3
IL22RA1,STAT3
CEBPA,STAT3
FOXO1,STAT3
SMAD3,STAT3
FHL1,STAT3
CREB1,STAT3
NGF,STAT3
DNMT1,STAT3
PTK2,STAT3
IL6,STAT3
IL12RB1,STAT3
EGF,STAT3
RELA,STAT3
SRC,STAT3
IL17A,STAT3
HSP90AB1,STAT3
TP53,STAT3
EZH2,STAT3
JUN,STAT3
IL6R,STAT3
FOXM1,STAT3
CUL1,FBXL20
NMNAT1,NNT
ENPP1,NNT
SIRT7,NNT
IDH2,NNT
BST1,NNT
ENPP3,NNT
SIRT5,NNT
SIRT6,NNT
NADSYN1,NNT
NMNAT2,NNT
SIRT3,NNT
NADK2,NNT
IGF1R,FGF10
HSPG2,FGF10
KL,FGF10
MET,FGF10
FGFR4,FGF10
CD44,FGF10
FGFR1,FGF10
SHH,FGF10
EGF,FGF10
FGFR3,FGF10
FRS2,FGF10
TEK,FGF10
CDH2,FGF10
FGFBP1,FGF10
FGFRL1,FGF10
EGFR,FGF10
FLT1,FGF10
FGFR2,FGF10
KIT,FGF10
NTRK1,FGF10
PDX1,FGF10
PTCD1,FASTKD3
BRIX1,NSUN2
NPM1,NSUN2
NOC2L,NSUN2
METTL1,NSUN2
NOP2,NSUN2
PUM3,NSUN2
FTSJ1,NSUN2
PUS7,NSUN2
TRDMT1,NSUN2
METTL3,NSUN2
CTBP1,MECOM
MAPK8,MECOM
HDAC2,MECOM
MAPK9,MECOM
CTBP2,MECOM
HDAC1,MECOM
SMAD3,MECOM
RUNX1,MECOM
RBBP4,MECOM
UFC1,UFSP2
UFL1,UFSP2
UFM1,UFSP2
DDRGK1,UFSP2
UBA5,UFSP2
ACP3,KLKB1
F3,KLKB1
SERPING1,KLKB1
KNG1,KLKB1
SLC45A3,KLKB1
PLG,KLKB1
A2M,KLKB1
SERPINA5,KLKB1
NAT8L,CAD
ASNS,CAD
GART,CAD
GLUL,CAD
ADSS2,CAD
GLS2,CAD
CPS1,CAD
GOT1L1,CAD
GFPT1,CAD
ASRGL1,CAD
GLS,CAD
ADSS1,CAD
IL4I1,CAD
ASS1,CAD
GOT1,CAD
AHCYL1,DNMT3A
H3-4,DNMT3A
HDAC1,DNMT3A
H3C6,DNMT3A
NKX2-2,DNMT3A
H3-7,DNMT3A
EHMT2,DNMT3A
TCL1A,DNMT3A
ZBTB18,DNMT3A
EZH2,DNMT3A
H3-3A,DNMT3A
H3C12,DNMT3A
TRDMT1,DNMT3A
H3C13,DNMT3A
DNMT1,DNMT3A
PRMT5,DNMT3A
SUV39H1,DNMT3A
H3C3,DNMT3A
SMARCA4,DNMT3A
MYC,DNMT3A
MECP2,DNMT3A
TDG,DNMT3A
MAT2A,DNMT3A
UHRF1,DNMT3A
AGO4,DNMT3A
DNMT3L,DNMT3A
CBX1,DNMT3A
AHCYL2,DNMT3A
H3C4,DNMT3A
MAT1A,DNMT3A
H3-5,DNMT3A
H3C1,DNMT3A
TLE3,DNMT3A
TET1,DNMT3A
HDAC2,DNMT3A
ASXL1,DNMT3A
MAT2B,DNMT3A
H3C10,DNMT3A
H3C2,DNMT3A
MPHOSPH8,DNMT3A
SETDB1,DNMT3A
KMT5B,DNMT3A
H3C7,DNMT3A
DNMT3B,DNMT3A
H3C14,DNMT3A
H3C8,DNMT3A
TET2,DNMT3A
H3C15,DNMT3A
H3C11,DNMT3A
MYO5B,RAB10
MYO5A,RAB10
RABIF,RAB10
RASA1,RAB10
RILPL1,RAB10
GDI2,RAB10
RILPL2,RAB10
TBC1D4,RAB10
SLC2A4,RAB10
GDI1,RAB10
MICAL1,RAB10
KIF3A,KIF3C
KIFAP3,KIF3C
FOS,FOSL2
MAPK9,FOSL2
MAPK8,FOSL2
ATF7,FOSL2
JUNB,FOSL2
FOSL1,FOSL2
JUN,FOSL2
AMDHD2,GCKR
RPAP2,GPN1
POLR2G,GPN1
RPRD1B,GPN1
GPN2,GPN1
RUVBL1,GPN1
GPN3,GPN1
RPAP1,GPN1
POLR2E,GPN1
PFDN6,GPN1
POLR2B,GPN1
POLR2J,GPN1
POLR2M,GPN1
XPA,GPN1
SOX2,TP63
PERP,TP63
CSNK1D,TP63
TP53,TP63
ITCH,TP63
TP73,TP63
TJP1,CLDN16
OCLN,CLDN16
FXYD2,CLDN16
CLDN3,CLDN16
CLDN5,CLDN16
CLDN23,CLDN16
CLDN17,CLDN16
CLDN19,CLDN16
SLC12A3,CLDN16
ITGB7,ITGA9
TNC,ITGA9
ITGB1,ITGA9
VCAM1,ITGA9
TNR,ITGA9
ITGB3,ITGA9
TNXB,ITGA9
SPP1,ITGA9
FN1,ITGA9
ANK1,ADD1
TMOD3,ADD1
EPB41,ADD1
ANK3,ADD1
TMOD4,ADD1
DMTN,ADD1
ADD3,ADD1
ANK2,ADD1
PLPP6,PLPP1
SLC22A11,SLC2A9
PDZK1,SLC2A9
SLC22A12,SLC2A9
SLC22A8,SLC2A9
ABCG2,SLC2A9
LMO1,LYL1
LDB1,LYL1
TLX3,LYL1
GATA2,LYL1
CBFB,LYL1
LDB2,LYL1
RUNX1,LYL1
COL11A2,COL5A3
COL5A1,COL5A3
COL5A2,COL5A3
LUM,COL5A3
COL1A2,COL5A3
COL11A1,COL5A3
COL3A1,COL5A3
VCAM1,ICAM1
NRAS,ICAM1
ITGB1,ICAM1
SELE,ICAM1
CXCL8,ICAM1
IL10,ICAM1
EGFR,ICAM1
CD2,ICAM1
ITGAX,ICAM1
AWAT2,ICAM1
ICAM2,ICAM1
CD58,ICAM1
ITGAL,ICAM1
CD40,ICAM1
CD28,ICAM1
CD55,ICAM1
CD9,ICAM1
HRAS,ICAM1
SELL,ICAM1
ITGA4,ICAM1
MSN,ICAM1
CAV1,ICAM1
PECAM1,ICAM1
PLCG2,ICAM1
TNF,ICAM1
CD40LG,ICAM1
CD44,ICAM1
EZR,ICAM1
CD86,ICAM1
CD209,ICAM1
SPN,ICAM1
IL6,ICAM1
CXCL10,ICAM1
RELA,ICAM1
ITGB2,ICAM1
AREG,ICAM1
ITGAM,ICAM1
CD99,ICAM1
FN1,ICAM1
GRIA1,OLFM2
GYPA,KLF1
GATA1,KLF1
EPB42,KLF1
HBG1,KLF1
GYPB,KLF1
LDB1,KLF1
UBA52,KLF1
UBB,KLF1
HBB,KLF1
TAL1,KLF1
UBC,KLF1
ZFPM1,KLF1
AHSP,KLF1
HBE1,KLF1
RPS27A,KLF1
PTEN,PI4K2B
PIP5K1A,PI4K2B
PIP5K1C,PI4K2B
PIK3C2A,PI4K2B
INPP5F,PI4K2B
PIK3C2G,PI4K2B
PIK3C2B,PI4K2B
PI4K2A,PI4K2B
PI4KB,PI4K2B
PIP5KL1,PI4K2B
PIK3R1,PI4K2B
PIP5K1B,PI4K2B
CREB5,PPARGC1A
OGT,PPARGC1A
CRTC2,PPARGC1A
NRIP1,PPARGC1A
MAPK11,PPARGC1A
PRKAG3,PPARGC1A
PPARG,PPARGC1A
LEP,PPARGC1A
PPARD,PPARGC1A
NRF1,PPARGC1A
GABPA,PPARGC1A
SOD2,PPARGC1A
FOXO3,PPARGC1A
LPIN1,PPARGC1A
ESRRA,PPARGC1A
TAF4B,PPARGC1A
TFAM,PPARGC1A
GPX7,PPARGC1A
GPX3,PPARGC1A
PRKAG1,PPARGC1A
UCP2,PPARGC1A
UCP3,PPARGC1A
ADIPOQ,PPARGC1A
NR1I2,PPARGC1A
MEF2C,PPARGC1A
TP53,PPARGC1A
NFE2L2,PPARGC1A
PRKAA1,PPARGC1A
NR5A1,PPARGC1A
CREB3L1,PPARGC1A
SNW1,PPARGC1A
PRKAB1,PPARGC1A
IRF4,PPARGC1A
PRDM16,PPARGC1A
CEBPB,PPARGC1A
ESRRG,PPARGC1A
RXRA,PPARGC1A
PRKAG2,PPARGC1A
FOXO1,PPARGC1A
CREB1,PPARGC1A
HTT,PPARGC1A
SREBF1,PPARGC1A
CEBPA,PPARGC1A
HCFC1,PPARGC1A
NCOA1,PPARGC1A
TFB2M,PPARGC1A
SLC7A1,PPARGC1A
SIRT3,PPARGC1A
HNF4A,PPARGC1A
GPX2,PPARGC1A
CREB3L2,PPARGC1A
SOD1,PPARGC1A
CREB3,PPARGC1A
GPX6,PPARGC1A
INS,PPARGC1A
NR1H4,PPARGC1A
NR5A2,PPARGC1A
GPX8,PPARGC1A
PRKAA2,PPARGC1A
GPX5,PPARGC1A
PPARA,PPARGC1A
SLC2A4,PPARGC1A
SMARCD1,PPARGC1A
ESR1,PPARGC1A
CREB3L4,PPARGC1A
FGA,F13A1
F13B,F13A1
F2,F13A1
NUP43,NUP54
NUP98,NUP54
NUP62CL,NUP54
POM121C,NUP54
AHCTF1,NUP54
NUP153,NUP54
RAE1,NUP54
RANBP2,NUP54
NUP37,NUP54
NUP35,NUP54
NUP50,NUP54
NUP58,NUP54
NUP93,NUP54
NUP160,NUP54
SEC13,NUP54
POM121,NUP54
SEH1L,NUP54
GLE1,NUP54
NUP205,NUP54
NUP62,NUP54
NDC1,NUP54
NUP214,NUP54
NUP188,NUP54
NUP88,NUP54
KPNB1,NUP54
TLR4,SCARB2
LYN,SCARB2
GBA1,SCARB2
FABP1,SCARB2
THBS2,SCARB2
CD47,SCARB2
PPARG,SCARB2
FYN,SCARB2
CD63,SCARB2
CD19,SCARB2
OLR1,SCARB2
TFRC,SCARB2
CAV1,SCARB2
PPARA,SCARB2
TLR1,SCARB2
GORASP1,USO1
GOLGA2,USO1
GOSR2,USO1
RAB1B,USO1
BET1L,USO1
STX5,USO1
RAB1A,USO1
GOLGB1,USO1
SCFD1,USO1
HYAL1,ARSB
HYAL2,ARSB
ARSG,ARSB
SPAM1,ARSB
HYAL3,ARSB
SUMF1,ARSB
DCK,PDE8B
AK3,PDE8B
ADSL,PDE8B
ENPP1,PDE8B
PDE8A,PDE8B
CAPZB,PDE8B
ENPP3,PDE8B
ADK,PDE8B
APRT,PDE8B
MAGEA4,RAD18
UBE2N,RAD18
USP1,RAD18
UBE2V2,RAD18
REV3L,RAD18
UBB,RAD18
SHPRH,RAD18
RAD51C,RAD18
BRCA1,RAD18
UBA52,RAD18
UBE2A,RAD18
SLF2,RAD18
UBE2I,RAD18
FANCD2,RAD18
POLL,RAD18
SLF1,RAD18
FBH1,RAD18
POLH,RAD18
SMC5,RAD18
PCNA,RAD18
FANCM,RAD18
RPS27A,RAD18
RAD51,RAD18
HLTF,RAD18
UBE2B,RAD18
UBC,RAD18
RAD52,RAD18
WRNIP1,RAD18
TP53BP1,RAD18
CS,SDHA
SDHD,SDHA
OGDH,SDHA
SDHAF3,SDHA
DLAT,SDHA
OGDHL,SDHA
ACO1,SDHA
NDUFS8,SDHA
COX3,SDHA
NDUFS2,SDHA
UQCRH,SDHA
GPT,SDHA
PRPF8,SDHA
SDHAF2,SDHA
UQCRFS1,SDHA
ND2,SDHA
GPD2,SDHA
SF3A3,SDHA
GPT2,SDHA
SUCLG2,SDHA
EFTUD2,SDHA
NDUFV1,SDHA
ND1,SDHA
ATP5F1A,SDHA
COX4I2,SDHA
IDH2,SDHA
COX4I1,SDHA
CYC1,SDHA
UQCRC2,SDHA
SUCLA2,SDHA
NDUFS4,SDHA
MDH2,SDHA
ASL,SDHA
COX2,SDHA
NDUFA9,SDHA
ND5,SDHA
FLAD1,SDHA
ACLY,SDHA
QPRT,SDHA
CYCS,SDHA
NDUFB8,SDHA
SDHB,SDHA
UQCRB,SDHA
SF3B2,SDHA
SDHC,SDHA
SDHAF1,SDHA
HTT,SDHA
GOT1L1,SDHA
ND3,SDHA
ND4,SDHA
FAHD1,SDHA
SDHAF4,SDHA
SUCLG1,SDHA
COX1,SDHA
FDX2,SDHA
GOT1,SDHA
FH,SDHA
PAPSS1,SDHA
CYTB,SDHA
NDUFV2,SDHA
PAPSS2,SDHA
FAH,SDHA
IDH1,SDHA
SAR1A,PDCD6
KLHL12,PDCD6
SEC24B,PDCD6
SEC23A,PDCD6
SEC24A,PDCD6
PDCD6IP,PDCD6
SEC13,PDCD6
SEC24C,PDCD6
SEC24D,PDCD6
PEF1,PDCD6
HEBP2,PDCD6
SEC31A,PDCD6
TMED7,PDCD6
ANXA11,PDCD6
PCM1,CEP72
SLC12A1,SLC9A3
CHP1,SLC9A3
SLC26A3,SLC9A3
NHERF2,SLC9A3
SLC26A6,SLC9A3
PDZK1,SLC9A3
EZR,SLC9A3
EIF4E,XRN1
UPF1,XRN1
LSM14A,XRN1
LSM3,XRN1
EXOSC4,XRN1
XRN2,XRN1
RACK1,XRN1
DCP2,XRN1
UPF2,XRN1
EDC3,XRN1
DKC1,XRN1
DCP1B,XRN1
PATL2,XRN1
DCP1A,XRN1
EXOSC10,XRN1
LSM6,XRN1
PATL1,XRN1
LSM1,XRN1
DIS3,XRN1
LSM4,XRN1
LSM5,XRN1
DDX6,XRN1
LSM2,XRN1
EDC4,XRN1
SKIC2,XRN1
ACTMAP,XRN1
FAU,XRN1
CNOT1,XRN1
TNRC6A,XRN1
RHO,GRK7
ARRB2,GRK7
SAG,GRK7
ARRB1,GRK7
GRK1,GRK7
HSPA1A,GRPEL1
HSPD1,GRPEL1
DNAJC19,GRPEL1
TIMM17A,GRPEL1
HSPA1B,GRPEL1
CLPX,GRPEL1
CLPB,GRPEL1
HSPA4,GRPEL1
PAM16,GRPEL1
DNAJC15,GRPEL1
HSPA8,GRPEL1
HSPA9,GRPEL1
TIMM44,GRPEL1
DHCR24,EVC
EVC2,EVC
MGAT4B,MGAT4A
MGAT5,MGAT4A
MGAT4D,MGAT4A
MGAT3,MGAT4A
MGAT2,MGAT4A
MGAT5B,MGAT4A
FUT8,MGAT4A
DLG1,ZAP70
GRB2,ZAP70
PTPN22,ZAP70
TRAT1,ZAP70
CD3D,ZAP70
SHC4,ZAP70
CD3E,ZAP70
SYK,ZAP70
SHC1,ZAP70
SHC3,ZAP70
PIK3CD,ZAP70
PLCG2,ZAP70
PIK3CB,ZAP70
FCER1G,ZAP70
CD5,ZAP70
VAV2,ZAP70
CD8B,ZAP70
CD8A,ZAP70
FYN,ZAP70
ITK,ZAP70
CD247,ZAP70
LAT,ZAP70
PTPN11,ZAP70
EGFR,ZAP70
CD8B2,ZAP70
VAV1,ZAP70
MAPK11,ZAP70
PTPN6,ZAP70
GRAP2,ZAP70
VAV3,ZAP70
PIK3R1,ZAP70
RHOH,ZAP70
CD28,ZAP70
CD3G,ZAP70
UBASH3A,ZAP70
PPP2R1A,PPP2R3A
PPP2R2B,PPP2R3A
RYR2,PPP2R3A
PPP2R2A,PPP2R3A
TNNI3,PPP2R3A
DRD2,PPP2R3A
BCL2,PPP2R3A
PPP2R5D,PPP2R3A
PPP2R1B,PPP2R3A
PPP2CA,PPP2R3A
PPP2R2D,PPP2R3A
NKD1,PPP2R3A
PTPA,PPP2R3A
PPP2R5C,PPP2R3A
CD19,CEP70
UBXN7,ACAD11
NSFL1C,ACAD11
GTPBP3,MRPL3
MRPL58,MRPL3
MRPL19,MRPL3
RPL35A,MRPL3
RPL28,MRPL3
MRPL52,MRPL3
PSMG1,MRPL3
MRPL9,MRPL3
ETFA,MRPL3
RPL31,MRPL3
MRPL23,MRPL3
MRPS18C,MRPL3
SOD2,MRPL3
CHCHD1,MRPL3
SRP54,MRPL3
RPS11,MRPL3
MRPL47,MRPL3
SEC61A2,MRPL3
MRPS14,MRPL3
MRPS15,MRPL3
RPL21,MRPL3
MRPL46,MRPL3
MRPL42,MRPL3
MRPL48,MRPL3
TSFM,MRPL3
MRPL43,MRPL3
RPS26,MRPL3
RPL13A,MRPL3
MTG1,MRPL3
RPL38,MRPL3
MRPL1,MRPL3
RPS23,MRPL3
MRPL20,MRPL3
DAP3,MRPL3
MRPS5,MRPL3
RPS9,MRPL3
MALSU1,MRPL3
MRM3,MRPL3
PPP1R26,MRPL3
MRRF,MRPL3
MRPL10,MRPL3
FRRS1L,MRPL3
RPLP2,MRPL3
RPS14,MRPL3
MRPL38,MRPL3
MRPL24,MRPL3
MRPL30,MRPL3
RPS3,MRPL3
MRPS2,MRPL3
MRPL28,MRPL3
RPS3A,MRPL3
MRPL16,MRPL3
MRPL22,MRPL3
RPLP0,MRPL3
OXA1L,MRPL3
MTRFR,MRPL3
MRPS17,MRPL3
