gene1,gene2
VAMP8,GOSR1
STX18,GOSR1
USE1,GOSR1
NSF,GOSR1
VTI1A,GOSR1
NAPA,GOSR1
STX7,GOSR1
GOLGA2,GOSR1
STX6,GOSR1
GOSR2,GOSR1
VAMP4,GOSR1
STX17,GOSR1
SEC22A,GOSR1
SEC22C,GOSR1
STX5,GOSR1
VAMP2,GOSR1
BET1L,GOSR1
USO1,GOSR1
STX8,GOSR1
BNIP1,GOSR1
STX10,GOSR1
STX3,GOSR1
COG7,GOSR1
GOLGB1,GOSR1
VTI1B,GOSR1
SCFD1,GOSR1
STX16,GOSR1
SEC22B,GOSR1
WDR83OS,CCDC47
RPL38,CCDC47
TMCO1,CCDC47
NCLN,CCDC47
SEC61A1,CCDC47
POLR2F,MED31
MED23,MED31
MNAT1,MED31
TBP,MED31
GTF2A2,MED31
POLR2J,MED31
GTF2H3,MED31
MED12L,MED31
GTF2E1,MED31
MED25,MED31
MED4,MED31
MED9,MED31
POLR2H,MED31
MED8,MED31
GTF2H2,MED31
CDK7,MED31
MED10,MED31
GTF2A1,MED31
ERCC3,MED31
ERCC2,MED31
MED30,MED31
MED12,MED31
MED14,MED31
MED24,MED31
MED26,MED31
GTF2H4,MED31
GTF2F1,MED31
MED29,MED31
POLR2D,MED31
MED7,MED31
MED28,MED31
TAF2,MED31
MED15,MED31
QKI,MED31
GTF2F2,MED31
MED27,MED31
CDK8,MED31
MED11,MED31
MED16,MED31
MED6,MED31
MED1,MED31
MED18,MED31
MED17,MED31
TAF11,MED31
POLR2L,MED31
POLR2B,MED31
GTF2E2,MED31
POLR2G,MED31
MED22,MED31
POLR2K,MED31
MED20,MED31
GTF2B,MED31
CDK19,MED31
MED21,MED31
MED13,MED31
POLR2E,MED31
MED13L,MED31
CCNC,MED31
RWDD4,DRG2
GCN1,DRG2
ZC3H15,DRG2
RWDD1,DRG2
PRKAR2A,AKAP10
PDZK1,AKAP10
PRKACB,AKAP10
PRKAR2B,AKAP10
PRKACA,AKAP10
PRKACG,AKAP10
PRKAR1A,AKAP10
DDX39B,DDX5
EIF4A3,DDX5
HNRNPH2,DDX5
CTNNB1,DDX5
DGCR8,DDX5
PRPF40A,DDX5
MFAP1,DDX5
DHX9,DDX5
RBM25,DDX5
HNRNPC,DDX5
SF1,DDX5
DROSHA,DDX5
ALYREF,DDX5
DHX16,DDX5
FUS,DDX5
MATR3,DDX5
SLU7,DDX5
RBM39,DDX5
SF3B1,DDX5
DDX17,DDX5
NANOGP8,DDX5
SRRM2,DDX5
SMAD3,DDX5
HDAC1,DDX5
LUC7L3,DDX5
DHX15,DDX5
MYOD1,DDX5
TP53,DDX5
EP300,DDX5
HNRNPK,DDX5
DDX3X,DDX5
WBP11,DDX5
UPF3B,DDX5
ESR1,DDX5
PRP4K,DDX5
NANOG,DDX5
SRRT,DDX5
HNRNPA1,DDX5
DHX38,DDX5
RBM5,DDX5
SMAD5,DDX5
HNRNPH1,DDX5
SRRM1,DDX5
PRPF6,DDX5
MTREX,DDX5
ASIC1,ASIC2
PICK1,ASIC2
STOM,ASIC2
CCL4L2,CCL2
CSF1R,CCL2
PTGS2,CCL2
CXCL3,CCL2
CCRL2,CCL2
CCL20,CCL2
CCR7,CCL2
CSF2,CCL2
IFNG,CCL2
CCL19,CCL2
CXCL1,CCL2
CCL8,CCL2
ACKR2,CCL2
CCL15,CCL2
CXCL13,CCL2
VCAM1,CCL2
CCL26,CCL2
IL5,CCL2
CCL11,CCL2
IL10,CCL2
CCR5,CCL2
CXCL8,CCL2
CCR6,CCL2
IL4,CCL2
IL6,CCL2
CXCL2,CCL2
CXCL9,CCL2
RELA,CCL2
JUN,CCL2
CXCL10,CCL2
IL17A,CCL2
STAT3,CCL2
CCR8,CCL2
CXCR2,CCL2
CCR9,CCL2
CXCR5,CCL2
ACKR1,CCL2
IL18,CCL2
IL1A,CCL2
CCL7,CCL2
NFKB1,CCL2
CCR1,CCL2
CXCL17,CCL2
IL2,CCL2
CXCR3,CCL2
ICAM1,CCL2
XCR1,CCL2
IL13,CCL2
PF4,CCL2
CXCR4,CCL2
IL1B,CCL2
TNF,CCL2
CXCL5,CCL2
CCR10,CCL2
CXCR1,CCL2
CX3CR1,CCL2
CXCR6,CCL2
CCR3,CCL2
CCR4,CCL2
CCR1,CCL1
CXCL1,CCL1
CCR7,CCL1
CXCR3,CCL1
CCR10,CCL1
CCR5,CCL1
CCR3,CCL1
CXCR6,CCL1
ACKR4,CCL1
CXCL9,CCL1
CXCL2,CCL1
CCR6,CCL1
CXCL10,CCL1
MNAT1,CCL1
CCR8,CCL1
CXCL11,CCL1
CCR9,CCL1
CXCR2,CCL1
CCL20,CCL1
PPBP,CCL13
CXCL6,CCL13
XCL1,CCL13
CCL24,CCL13
CXCL11,CCL13
CXCL9,CCL13
CXCL14,CCL13
CXCL10,CCL13
CCL28,CCL13
CX3CR1,CCL13
CCL25,CCL13
ACKR4,CCL13
CXCL12,CCL13
CCL11,CCL13
CCR3,CCL13
CCR5,CCL13
CCR7,CCL13
CCL19,CCL13
CCL21,CCL13
CXCL17,CCL13
CCL8,CCL13
CCR1,CCL13
ACKR2,CCL13
CXCL13,CCL13
CXCR3,CCL13
PF4,CCL13
CCL26,CCL13
KAT14,KAT2A
USP22,KAT2A
MBIP,KAT2A
RUVBL2,KAT2A
EP300,KAT2A
TP53,KAT2A
H3C12,KAT2A
TAF7,KAT2A
KAT5,KAT2A
SF3B3,KAT2A
H4C7,KAT2A
H3C13,KAT2A
H3-7,KAT2A
GLYATL1,KAT2A
TAF6,KAT2A
TRRAP,KAT2A
TADA2A,KAT2A
TAF9,KAT2A
H3-3B,KAT2A
HDAC1,KAT2A
H3-4,KAT2A
MAML1,KAT2A
H2AC20,KAT2A
AGXT,KAT2A
SUPT20H,KAT2A
NCOA1,KAT2A
MYC,KAT2A
H4C6,KAT2A
ENY2,KAT2A
SGF29,KAT2A
HDAC3,KAT2A
POLE4,KAT2A
SMARCA4,KAT2A
KAT2B,KAT2A
TAF6L,KAT2A
TAF2,KAT2A
WDR5,KAT2A
ZZZ3,KAT2A
CUL2,KAT2A
ATXN7,KAT2A
H2BC21,KAT2A
RBPJ,KAT2A
TAF10,KAT2A
TAF12,KAT2A
NCOA3,KAT2A
HDAC2,KAT2A
SUPT7L,KAT2A
TAF5L,KAT2A
ATXN7L1,KAT2A
TAF5,KAT2A
H3C1,KAT2A
TBP,KAT2A
CREBBP,KAT2A
TADA1,KAT2A
SUPT3H,KAT2A
TAF4,KAT2A
YEATS2,KAT2A
E2F1,KAT2A
POLE3,KAT2A
H3-5,KAT2A
TADA2B,KAT2A
TAF9B,KAT2A
NCOA2,KAT2A
ATXN7L3,KAT2A
RBPJL,KAT2A
SOD2,KAT2A
TADA3,KAT2A
ATXN7L2,KAT2A
HDAC8,KAT2A
DR1,KAT2A
COMMD1,KAT2A
SGSH,NAGLU
HGSNAT,NAGLU
GNS,NAGLU
CYP19A1,HSD17B1
CYP3A4,HSD17B1
CYP1A1,HSD17B1
HSD17B8,HSD17B1
CYP17A1,HSD17B1
HSD17B7,HSD17B1
CYP1B1,HSD17B1
HSD17B3,HSD17B1
DHRS11,HSD17B1
AKR1C3,HSD17B1
HSD17B6,HSD17B1
HSD17B12,HSD17B1
HSD17B4,HSD17B1
HSD3B1,HSD17B1
SULT1E1,HSD17B1
CYFIP1,ABI3
WASF1,ABI3
CYFIP2,ABI3
WASF3,ABI3
ABI3BP,ABI3
NCKAP1,ABI3
BRK1,ABI3
WASF2,ABI3
NCKAP1L,ABI3
PDGFB,COL1A1
SP7,COL1A1
ITGB3,COL1A1
ITGAV,COL1A1
FBN1,COL1A1
COL6A2,COL1A1
LUM,COL1A1
BGLAP,COL1A1
CRTAP,COL1A1
ITGA2,COL1A1
VWF,COL1A1
ITGB1,COL1A1
ITGB6,COL1A1
COL11A2,COL1A1
ITGA11,COL1A1
COL5A2,COL1A1
COL5A1,COL1A1
COL6A3,COL1A1
P4HA2,COL1A1
POSTN,COL1A1
SERPINH1,COL1A1
COL6A1,COL1A1
P3H1,COL1A1
THBS1,COL1A1
GP6,COL1A1
CD44,COL1A1
ADAMTS2,COL1A1
COL11A1,COL1A1
COL3A1,COL1A1
ITGA5,COL1A1
PPIB,COL1A1
ITGB5,COL1A1
RUNX2,COL1A1
DDR2,COL1A1
COL2A1,COL1A1
SPARC,COL1A1
ITGA1,COL1A1
BGN,COL1A1
CCN2,COL1A1
FN1,COL1A1
COL1A2,COL1A1
PDCD11,MRPL27
MRPL41,MRPL27
NPSR1,MRPL27
MRPL15,MRPL27
MRPL40,MRPL27
HDDC3,MRPL27
MTRFR,MRPL27
MRPL22,MRPL27
RPLP0,MRPL27
OXA1L,MRPL27
AURKAIP1,MRPL27
MTIF2,MRPL27
EFL1,MRPL27
MRPS17,MRPL27
RPS13,MRPL27
SMKR1,MRPL27
OTUD3,MRPL27
EIF5A,MRPL27
MRPL16,MRPL27
MRPL30,MRPL27
MRPL24,MRPL27
MRPL28,MRPL27
RPL3L,MRPL27
RPS3,MRPL27
MRPS2,MRPL27
FRRS1L,MRPL27
MRPL10,MRPL27
RPL12,MRPL27
MRRF,MRPL27
MRPL38,MRPL27
EFTUD2,MRPL27
RPS14,MRPL27
MRPS21,MRPL27
PPP1R26,MRPL27
MALSU1,MRPL27
HMGN4,MRPL27
RPS9,MRPL27
MRPS5,MRPL27
MRM2,MRPL27
RPL17-C18orf32,MRPL27
RPL10L,MRPL27
RPL13A,MRPL27
MTG1,MRPL27
DAP3,MRPL27
MRPL20,MRPL27
RPS23,MRPL27
MRPL1,MRPL27
MRPL43,MRPL27
GFM1,MRPL27
TSFM,MRPL27
EIF5AL1,MRPL27
EEF2,MRPL27
HMGN2,MRPL27
MRPL48,MRPL27
MRPL42,MRPL27
MRPL46,MRPL27
MRPS7,MRPL27
FANCE,MRPL27
MRPS14,MRPL27
MRPL47,MRPL27
HMGN1,MRPL27
RPS29,MRPL27
MRPS15,MRPL27
SRP54,MRPL27
CHCHD1,MRPL27
RPS11,MRPL27
MRNIP,MRPL27
MRPL23,MRPL27
MRPS18C,MRPL27
MRPL34,MRPL27
HSPBP1,MRPL27
FLT3LG,MRPL27
RPL3,MRPL27
MRPL9,MRPL27
PSMG1,MRPL27
MRPL52,MRPL27
GUF1,MRPL27
MRPL19,MRPL27
MRPL58,MRPL27
MED1,MRPL27
NDUFAB1,MRPL27
MRPL12,MRPL27
RPL10A,MRPL27
GTPBP6,MRPL27
MRPS33,MRPL27
MRPS9,MRPL27
MRPS25,MRPL27
RPS20,MRPL27
MRPL39,MRPL27
TEX48,MRPL27
RPL8,MRPL27
MRPL21,MRPL27
RPL17,MRPL27
RPL23A,MRPL27
RPS2,MRPL27
RPS15,MRPL27
MRPS24,MRPL27
MRPL50,MRPL27
MRPL17,MRPL27
PDF,MRPL27
MTG2,MRPL27
MRPS6,MRPL27
MRPL51,MRPL27
TEKTL1,MRPL27
MRPS23,MRPL27
RPL26,MRPL27
MRPS28,MRPL27
HIBCH,MRPL27
MRPL18,MRPL27
GFM2,MRPL27
EIF5A2,MRPL27
MRPL36,MRPL27
RSAD1,MRPL27
MRPS18A,MRPL27
POLR1C,MRPL27
RPL4,MRPL27
MRPS22,MRPL27
RPS5,MRPL27
MRPL33,MRPL27
RPL26L1,MRPL27
RPL7L1,MRPL27
RPL23,MRPL27
MRPL45,MRPL27
MRPS16,MRPL27
REELD1,MRPL27
CXorf66,MRPL27
MRPL37,MRPL27
RPSA,MRPL27
RPL35,MRPL27
MRPL49,MRPL27
MRPS26,MRPL27
RPL5,MRPL27
RPS16,MRPL27
SIL1,MRPL27
RPS18,MRPL27
MRPL54,MRPL27
MRPL3,MRPL27
POLR2F,MRPL27
MRPS12,MRPL27
RPL11,MRPL27
TUFM,MRPL27
MRPL44,MRPL27
GADD45GIP1,MRPL27
DDX28,MRPL27
MRPL11,MRPL27
MRPS30,MRPL27
RPL9,MRPL27
IMP3,MRPL27
RPL7,MRPL27
MRPL35,MRPL27
MRPL53,MRPL27
MRPL57,MRPL27
MRPL55,MRPL27
MRPL13,MRPL27
MRPL4,MRPL27
MRPL2,MRPL27
MRPL14,MRPL27
MRPS11,MRPL27
MRTO4,MRPL27
NCOR2,HDAC5
NR2E1,HDAC5
NCOR1,HDAC5
HDAC3,HDAC5
MEF2A,HDAC5
PRKD1,HDAC5
RBBP4,HDAC5
MEF2C,HDAC5
MEF2D,HDAC5
CAMK4,HDAC5
HDAC4,HDAC5
VRK3,DUSP3
PTPN5,DUSP3
MAPK14,DUSP3
MAPK8,DUSP3
MAPK11,DUSP3
PTPRR,DUSP3
PTPN7,DUSP3
MAPK3,DUSP3
MAPK9,DUSP3
CACNA1A,CACNG1
CACNA1E,CACNG1
CACNG8,CACNG1
CACNG4,CACNG1
CACNA2D2,CACNG1
CACNG2,CACNG1
CACNB3,CACNG1
CACNA2D3,CACNG1
CACNA1B,CACNG1
CACNB1,CACNG1
CACNA2D4,CACNG1
CACNA1S,CACNG1
CACNA1D,CACNG1
RYR1,CACNG1
CACNA1F,CACNG1
CACNA2D1,CACNG1
CACNG7,CACNG1
CACNB2,CACNG1
CACNG5,CACNG1
CACNB4,CACNG1
CACNA1C,CACNG1
EPHB3,EFNB3
NCK2,EFNB3
EPHA1,EFNB3
RGS3,EFNB3
EPHA3,EFNB3
EPHA5,EFNB3
EPHB1,EFNB3
EFNB2,EFNB3
DLG4,EFNB3
EPHA4,EFNB3
EPHB4,EFNB3
EPHB6,EFNB3
EPHA10,EFNB3
EPHA2,EFNB3
RHBDL2,EFNB3
EPHA7,EFNB3
EPHB2,EFNB3
RAN,RANGRF
RANBP1,RANGRF
GUCY2D,RCVRN
SAG,RCVRN
GRK7,RCVRN
GRK1,RCVRN
RHO,RCVRN
MYH2,MYH1
MYH10,MYH1
MYL9,MYH1
TNNT3,MYH1
MYH7,MYH1
MYH6,MYH1
MYL3,MYH1
MYH8,MYH1
MYH13,MYH1
ACTN2,MYH1
MYL1,MYH1
MYH4,MYH1
MYBPC2,MYH1
MYH14,MYH1
MYL6B,MYH1
ACTA1,MYH1
MYL11,MYH1
MYL2,MYH1
IGFBP3,VTN
LGALS3,VTN
CFH,VTN
CLU,VTN
PLG,VTN
FGF2,VTN
VWF,VTN
SDC1,VTN
ALB,VTN
ITGB1,VTN
IGFBP5,VTN
ITGB3,VTN
PLAU,VTN
PLAUR,VTN
ITGAV,VTN
APOE,VTN
SPP1,VTN
ITGB2,VTN
IGF2,VTN
ITGA2B,VTN
PTK2,VTN
PGF,VTN
FN1,VTN
SPARC,VTN
SERPINC1,VTN
NID1,VTN
ITGB5,VTN
SERPINF2,VTN
IGF1,VTN
ITGA5,VTN
C9,VTN
ITGA8,VTN
CD44,VTN
KLHL41,TNFAIP1
KCTD17,TNFAIP1
KLHL42,TNFAIP1
KCTD10,TNFAIP1
ZSWIM8,TNFAIP1
SPOP,TNFAIP1
SPOPL,TNFAIP1
KLHL3,TNFAIP1
GAN,TNFAIP1
KLHL9,TNFAIP1
KLHL8,TNFAIP1
LZTR1,TNFAIP1
KCTD13,TNFAIP1
KLHL22,TNFAIP1
KBTBD6,TNFAIP1
KLHL7,TNFAIP1
FAF1,TNFAIP1
KLHL12,TNFAIP1
KBTBD7,TNFAIP1
KLHL25,TNFAIP1
CUL3,TNFAIP1
KLHL21,TNFAIP1
UBXN7,TNFAIP1
KLHL13,TNFAIP1
RND2,TNFAIP1
UBXN1,TNFAIP1
KBTBD8,TNFAIP1
KEAP1,TNFAIP1
ENC1,TNFAIP1
SIGMAR1,TMEM97
NPC1,TMEM97
CD86,CD38
TPCN1,CD38
CD7,CD38
NADK2,CD38
SIRT2,CD38
PRKG2,CD38
PECAM1,CD38
SIRT3,CD38
PRKCB,CD38
NADSYN1,CD38
NNT,CD38
CD5,CD38
CXCR5,CD38
SIRT6,CD38
NNMT,CD38
NMNAT2,CD38
RYR1,CD38
ENPP3,CD38
TPCN2,CD38
CD27,CD38
BST1,CD38
RYR2,CD38
SIRT5,CD38
CD19,CD38
PNP,CD38
RYR3,CD38
SIRT7,CD38
NUDT12,CD38
CD8A,CD38
SDC1,CD38
CD34,CD38
CCR7,CD38
ENPP1,CD38
PRKG1,CD38
CD28,CD38
PRKCA,CD38
PRKCG,CD38
PTPRC,CD38
NMNAT1,CD38
DSPP,IBSP
DMP1,IBSP
BGLAP,IBSP
MMP3,IBSP
SP7,IBSP
ITGB3,IBSP
MMP9,IBSP
ITGAV,IBSP
SPP1,IBSP
SPARC,IBSP
RUNX2,IBSP
ITGB5,IBSP
PYCR2,LAP3
CHAC2,LAP3
XPNPEP1,LAP3
GGT7,LAP3
GGT5,LAP3
GGCT,LAP3
CHAC1,LAP3
P4HA2,LAP3
XPNPEP2,LAP3
PRODH,LAP3
CRYZL1,LAP3
GGT6,LAP3
P4HA1,LAP3
GSS,LAP3
GCLC,LAP3
GOT2,LAP3
PYCR1,LAP3
NAT8,LAP3
GOT1,LAP3
GOT1L1,LAP3
ANPEP,LAP3
GCLM,LAP3
CXCL13,CXCL6
PF4,CXCL6
CCL7,CXCL6
CCR1,CXCL6
CXCL1,CXCL6
CCL8,CXCL6
CXCL12,CXCL6
CCL11,CXCL6
CXCL8,CXCL6
CCR3,CXCL6
CXCL5,CXCL6
CXCR1,CXCL6
CXCL16,CXCL6
CXCL10,CXCL6
CXCL2,CXCL6
CXCL11,CXCL6
CXCR2,CXCL6
CXCL3,CXCL6
PPBP,CXCL6
ING5,JADE1
KAT7,JADE1
VHL,JADE1
MEAF6,JADE1
ING4,JADE1
ASCL1,PHOX2B
KISS1R,GNRHR
GNRH2,GNRHR
GNRH1,GNRHR
GNAS,GNRHR
GNAQ,GNRHR
FSHB,GNRHR
KISS1,GNRHR
UGT1A6,SULT1E1
UGT1A7,SULT1E1
HSD17B7,SULT1E1
UGT2B17,SULT1E1
UGT1A5,SULT1E1
UGT1A1,SULT1E1
UGT2A2,SULT1E1
UGT2B7,SULT1E1
SMG7,SULT1E1
TERT,SULT1E1
UGT2B10,SULT1E1
SMG6,SULT1E1
HSD17B8,SULT1E1
UGT1A10,SULT1E1
UGT2B15,SULT1E1
UGT2A3,SULT1E1
CYP1A1,SULT1E1
UGT1A4,SULT1E1
CYP3A4,SULT1E1
CYP19A1,SULT1E1
UGT1A8,SULT1E1
UGT2B11,SULT1E1
UGT2B4,SULT1E1
HSD17B12,SULT1E1
UGT1A9,SULT1E1
HSD17B6,SULT1E1
UGT2B28,SULT1E1
UGT1A3,SULT1E1
AKR1C3,SULT1E1
CCL21,PF4V1
SELP,PF4V1
CXCL9,PF4V1
CCL4L2,PF4V1
CCL19,PF4V1
VWF,PF4V1
CXCL10,PF4V1
XCL2,PF4V1
PF4,PF4V1
CCL26,PF4V1
CCL27,PF4V1
CXCR3,PF4V1
CXCL13,PF4V1
CCL28,PF4V1
CCL25,PF4V1
CXCL11,PF4V1
CXCL12,PF4V1
CCL11,PF4V1
XCL1,PF4V1
RAF1,NFKB1
TNF,NFKB1
IL1B,NFKB1
CHUK,NFKB1
IKBKB,NFKB1
TRAF6,NFKB1
TNIP1,NFKB1
KPNA4,NFKB1
MAPK14,NFKB1
IL1A,NFKB1
TAB2,NFKB1
IL18,NFKB1
IRAK1,NFKB1
RIPK1,NFKB1
ICAM1,NFKB1
INS,NFKB1
IFNA17,NFKB1
TXN,NFKB1
TLR2,NFKB1
KPNA1,NFKB1
HDAC1,NFKB1
NR3C1,NFKB1
CXCL2,NFKB1
STAT3,NFKB1
TP53,NFKB1
EP300,NFKB1
PRKACB,NFKB1
HSPA4,NFKB1
IFNA2,NFKB1
PPP2R1A,NFKB1
IFNB1,NFKB1
IL10,NFKB1
CXCL8,NFKB1
NFKBIE,NFKB1
AKT1,NFKB1
MAPK3,NFKB1
IFNG,NFKB1
ROCK2,NFKB1
KLF2,NFKB1
TLR5,NFKB1
PPARG,NFKB1
NFKBIZ,NFKB1
RIGI,NFKB1
STAT6,NFKB1
HMGB1,NFKB1
E2F1,NFKB1
NOTCH3,NFKB1
REL,NFKB1
CARD11,NFKB1
IRF7,NFKB1
PPP2R1B,NFKB1
MAPK8,NFKB1
PPP2CA,NFKB1
PPP2R2C,NFKB1
BCL10,NFKB1
NLRP3,NFKB1
MAVS,NFKB1
ESR1,NFKB1
PPP2R2A,NFKB1
STAT1,NFKB1
PRKCQ,NFKB1
ROCK1,NFKB1
MYC,NFKB1
KPNA3,NFKB1
CEBPB,NFKB1
MAP3K8,NFKB1
IL6,NFKB1
JUN,NFKB1
PPP2R2B,NFKB1
RELA,NFKB1
NLRP12,NFKB1
CAMP,NFKB1
RPS3,NFKB1
IKBKG,NFKB1
CXCL1,NFKB1
NFKB2,NFKB1
IRAK2,NFKB1
NFKBIB,NFKB1
APP,NFKB1
MAPK9,NFKB1
NCOR1,NFKB1
CREBBP,NFKB1
CTNNB1,NFKB1
CXCL3,NFKB1
PRKACG,NFKB1
CD40,NFKB1
BIRC3,NFKB1
SP1,NFKB1
NOTCH1,NFKB1
RAC3,NFKB1
TNIP2,NFKB1
PPP2R2D,NFKB1
TLR3,NFKB1
BTRC,NFKB1
RAC2,NFKB1
IFNA1,NFKB1
TNFAIP3,NFKB1
TBK1,NFKB1
IRF3,NFKB1
PRKACA,NFKB1
MALT1,NFKB1
TLR4,NFKB1
IL22RA1,IL2
IL15,IL2
IFNA6,IL2
IFNA17,IL2
IL15RA,IL2
CCL3,IL2
FOXP3,IL2
IFNA21,IL2
IL17A,IL2
CXCL10,IL2
IL6R,IL2
IFNA2,IL2
IL12RB1,IL2
LOC102723407,IL2
IL4,IL2
IL6,IL2
IFNA10,IL2
CTLA4,IL2
CD69,IL2
JAK2,IL2
CD86,IL2
IL7,IL2
IL3RA,IL2
PDCD1,IL2
BCL2L1,IL2
IL1B,IL2
TNF,IL2
CD40LG,IL2
STAT5A,IL2
IL13,IL2
IL4R,IL2
IL9,IL2
IFNA5,IL2
IL1A,IL2
CD28,IL2
IL5RA,IL2
IL2RA,IL2
NFATC2,IL2
IL22,IL2
IFNA13,IL2
IL3,IL2
PIGR,IL2
ACE2,IL2
ICOS,IL2
NCAM1,IL2
JAK1,IL2
IL23R,IL2
IL2RG,IL2
IFNA14,IL2
IFNA1,IL2
JAK3,IL2
IL7R,IL2
CXCL8,IL2
CD274,IL2
IL10,IL2
CCL11,IL2
PRF1,IL2
EGFR,IL2
IFNGR1,IL2
IL5,IL2
IFNA7,IL2
IL21R,IL2
IFNA16,IL2
STAT5B,IL2
CD8A,IL2
CD80,IL2
IGLL5,IL2
CSF2,IL2
IFNG,IL2
IFNA8,IL2
ATF6B,WFS1
ATP1B1,WFS1
CISD2,WFS1
ATF6,WFS1
NAT10,GAR1
TERT,GAR1
MPHOSPH10,GAR1
GNL3L,GAR1
NHP2,GAR1
TRUB1,GAR1
PTGES3,GAR1
NAF1,GAR1
SNU13,GAR1
NOP10,GAR1
RSL1D1,GAR1
NVL,GAR1
FBLL1,GAR1
POLR1A,GAR1
SHQ1,GAR1
TRUB2,GAR1
NOP58,GAR1
WRAP53,GAR1
DKC1,GAR1
NOLC1,GAR1
NOP56,GAR1
TEP1,GAR1
DUX4,FRG1
FRG2,FRG1
PPWD1,FRG1
SNRPF,FRG1
CIR1,FRG1
PRPF8,FRG1
CWC22,FRG1
CD9,CD82
ACKR1,CD82
CD81,CD82
CD53,CD82
VANGL1,CD82
CD63,CD82
IGSF8,CD82
CD8A,CD82
TYROBP,SPI1
PML,SPI1
RUNX1T1,SPI1
IRF1,SPI1
GFI1,SPI1
FOS,SPI1
BCL6,SPI1
TET2,SPI1
MYB,SPI1
CENPV,SPI1
DNMT3A,SPI1
FLT3,SPI1
TAL1,SPI1
MITF,SPI1
FCGR1A,SPI1
CSF1R,SPI1
IRF8,SPI1
IKZF1,SPI1
IRF4,SPI1
RARA,SPI1
CSF3R,SPI1
GATA1,SPI1
CEBPB,SPI1
ITGAM,SPI1
CEBPA,SPI1
GATA2,SPI1
JUN,SPI1
EP300,SPI1
HNRNPK,SPI1
RUNX1,SPI1
ITGB2,SPI1
BID,CTSC
GZMA,CTSC
BCL2,CTSC
BCL2L1,CTSC
EGFR,ZPR1
APOA5,ZPR1
EEF1A1,ZPR1
BUD13,ZPR1
CADM1,CRTAM
NECTIN2,CRTAM
TBK1,DTX4
NLRP4,DTX4
TLR7,UNC93B1
CNPY3,UNC93B1
TLR9,UNC93B1
TLR3,UNC93B1
TLR8,UNC93B1
SKP2,CCND1
HSPA8,CCND1
FOS,CCND1
PTEN,CCND1
RB1,CCND1
BCL6,CCND1
BRAF,CCND1
CDK1,CCND1
CDKN2D,CCND1
AKT1,CCND1
CDK2,CCND1
TAF1,CCND1
SKP1,CCND1
CCNL2,CCND1
E2F3,CCND1
RUNX3,CCND1
CDKN1B,CCND1
FBXO31,CCND1
CCND2,CCND1
RBL1,CCND1
ERBB2,CCND1
RBL2,CCND1
FBXO4,CCND1
CDKN2A,CCND1
SYMPK,CCND1
NOTCH1,CCND1
E2F2,CCND1
E2F1,CCND1
CDK5,CCND1
CTNNB1,CCND1
CREBBP,CCND1
CDKN1C,CCND1
MDM2,CCND1
CDK4,CCND1
MYC,CCND1
CDK6,CCND1
BCL2,CCND1
CDKN2C,CCND1
PRMT5,CCND1
ESR1,CCND1
BRCA1,CCND1
CCND3,CCND1
CDKN1A,CCND1
JAK2,CCND1
HDAC3,CCND1
LEF1,CCND1
AR,CCND1
YBX3,CCND1
KAT2B,CCND1
JUN,CCND1
TP53,CCND1
EP300,CCND1
STAT3,CCND1
GSK3B,CCND1
SRC,CCND1
CDH1,CCND1
CDKN2B,CCND1
LOC102723407,CCND1
CKS1B,CCND1
ELAVL1,CCND1
CUL1,CCND1
RASSF1,CCND1
CREB1,CCND1
HDAC4,CCND1
CDC25A,CCND1
BRCA2,CCND1
HIF1A,CCND1
PCNA,CCND1
CDC5L,PRPF19
PPIL1,PRPF19
SRRM1,PRPF19
CWC15,PRPF19
ISY1-RAB43,PRPF19
YJU2,PRPF19
PRPF6,PRPF19
SDE2,PRPF19
SNRPE,PRPF19
SNRPB,PRPF19
TCERG1,PRPF19
XAB2,PRPF19
CWF19L2,PRPF19
DHX8,PRPF19
HNRNPA1,PRPF19
PPIE,PRPF19
DHX38,PRPF19
SNRPB2,PRPF19
PPIG,PRPF19
SART1,PRPF19
SYF2,PRPF19
BUD31,PRPF19
BCAS2,PRPF19
LSM10,PRPF19
SNIP1,PRPF19
PRPF4,PRPF19
DNAJC5,PRPF19
SNRPF,PRPF19
SNRPA,PRPF19
SNRNP200,PRPF19
SNRPN,PRPF19
SF3B3,PRPF19
SNW1,PRPF19
DHX15,PRPF19
SF3B2,PRPF19
NKAP,PRPF19
SRRM2,PRPF19
BUD13,PRPF19
ISY1,PRPF19
TFIP11,PRPF19
CTNNBL1,PRPF19
SF3A3,PRPF19
U2AF1,PRPF19
SF3B1,PRPF19
MAGOHB,PRPF19
EFTUD2,PRPF19
YJU2B,PRPF19
HSPA8,PRPF19
CDC40,PRPF19
CASC3,PRPF19
SF3B6,PRPF19
DHX16,PRPF19
SF3B4,PRPF19
SNRPD1,PRPF19
THOC2,PRPF19
SNRPD2,PRPF19
PLRG1,PRPF19
SLU7,PRPF19
CWC25,PRPF19
RBMX2,PRPF19
CWC27,PRPF19
PTPN11,PRPF19
SETMAR,PRPF19
WDR70,PRPF19
ALYREF,PRPF19
ZNF830,PRPF19
WDR25,PRPF19
SF3B5,PRPF19
SNRPG,PRPF19
RBM8A,PRPF19
RNF113A,PRPF19
MAGOH,PRPF19
DHX35,PRPF19
DHX9,PRPF19
RBMX,PRPF19
CRNKL1,PRPF19
SNRPA1,PRPF19
CCDC12,PRPF19
U2AF2,PRPF19
PRPF8,PRPF19
